i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.005786418914795 -0.0 0.0 0 0 0 0.0 0.0 0.0 -3451.0 3214.0 2874.0 0 0 
2 10.010838270187378 -0.0 0.0 0 0 0 0.0 0.0 0.0 -3451.0 3214.0 2874.0 0 0 
3 10.015820741653442 -0.0 0.0 0 0 0 0.0 0.0 0.0 -3456.0 3210.0 2869.0 0 0 
4 10.02078914642334 -0.0 0.0 0 0 0 0.0 0.0 0.0 -3456.0 3210.0 2869.0 0 0 
5 10.025765657424927 -0.0 0.0 0 0 0 0.0 0.0 0.0 -3455.0 3211.0 2869.0 0 0 
6 10.030782461166382 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -3455.0 3211.0 2869.0 0 0 
7 10.035777568817139 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -3455.0 3211.0 2869.0 0 0 
8 10.040793418884277 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -3455.0 3211.0 2869.0 0 0 
9 10.045799493789673 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -3455.0 3212.0 2869.0 0 0 
10 10.050960302352905 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -3454.0 3212.0 2869.0 0 0 
11 10.055757999420166 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -3454.0 3213.0 2869.0 0 0 
12 10.061228275299072 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -3454.0 3213.0 2869.0 0 0 
13 10.065780401229858 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -3454.0 3213.0 2869.0 0 0 
14 10.071173429489136 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -3454.0 3213.0 2869.0 0 0 
15 10.075767993927002 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -3454.0 3213.0 2869.0 0 0 
16 10.081439018249512 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -3454.0 3213.0 2869.0 0 0 
17 10.085779428482056 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -3454.0 3213.0 2869.0 0 0 
18 10.091688394546509 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -3454.0 3213.0 2869.0 0 0 
