i t_now roll pitch yaw Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.005655288696289 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
2 10.01062297821045 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
3 10.01569390296936 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
4 10.02091932296753 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
5 10.025638103485107 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
6 10.03126859664917 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
7 10.035720348358154 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
8 10.04067873954773 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
9 10.045654058456421 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
10 10.050666332244873 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
11 10.055639266967773 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
12 10.06070351600647 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
13 10.065639734268188 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
14 10.07068395614624 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
15 10.075652360916138 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
16 10.080694913864136 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
17 10.085936784744263 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
18 10.09066390991211 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
19 10.095693349838257 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
20 10.100847721099854 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
21 10.105772256851196 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
22 10.110683679580688 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
23 10.11562466621399 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
24 10.120652437210083 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
25 10.125663995742798 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
26 10.13063383102417 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
27 10.135687112808228 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
28 10.14061427116394 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
29 10.145638465881348 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
30 10.150623321533203 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
31 10.155625820159912 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
32 10.16062331199646 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
33 10.16563630104065 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
34 10.170887231826782 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
35 10.176004648208618 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
36 10.180635213851929 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
37 10.185655117034912 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
38 10.190647840499878 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
39 10.195617198944092 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
40 10.20067811012268 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
41 10.205647468566895 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
42 10.211042165756226 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
43 10.215631484985352 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
44 10.221039056777954 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
45 10.225650072097778 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
46 10.230677843093872 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
47 10.235619306564331 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
48 10.240638017654419 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
49 10.245623111724854 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
50 10.250645399093628 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
51 10.255621671676636 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
52 10.260636806488037 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
53 10.26577639579773 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
54 10.27061414718628 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
55 10.275673389434814 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
56 10.281042337417603 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
57 10.285778760910034 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
58 10.290794610977173 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
59 10.295621156692505 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
60 10.300663709640503 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
61 10.305644273757935 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
62 10.310615539550781 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
63 10.315637826919556 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
64 10.320658206939697 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
65 10.325610637664795 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
66 10.330627918243408 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
67 10.335642099380493 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
68 10.340651035308838 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
69 10.34561038017273 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
70 10.351169347763062 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
71 10.35566759109497 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
72 10.360663652420044 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
73 10.365639209747314 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
74 10.37064790725708 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
75 10.375629186630249 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
76 10.380668640136719 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
77 10.385618209838867 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
78 10.390669584274292 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
79 10.395644426345825 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
80 10.400694847106934 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
81 10.405619621276855 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
82 10.410697937011719 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
83 10.415653228759766 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
84 10.420708894729614 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
85 10.425620079040527 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
86 10.430819272994995 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
87 10.435628890991211 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
88 10.440631866455078 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
89 10.446017742156982 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
90 10.450645208358765 -0.0 0.0 0.1384417675435543 0 0 0 0.0 0.0 0.0 -1215.0 814.0 760.0 0 0 
