i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.005736351013184 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 0.0 1.0 0 0 
2 10.010722875595093 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 0.0 1.0 0 0 
3 10.015755414962769 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 0.0 1.0 0 0 
4 10.020756244659424 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 0.0 1.0 0 0 
5 10.025809526443481 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 0.0 1.0 0 0 
6 10.03099012374878 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 0.0 1.0 0 0 
7 10.035910844802856 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 2.0 0 0 
8 10.040770053863525 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 2.0 0 0 
9 10.045706510543823 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
10 10.050823450088501 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
11 10.055792570114136 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
12 10.060758829116821 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
13 10.065709114074707 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
14 10.070822715759277 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
15 10.075754165649414 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
16 10.080745458602905 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
17 10.085711479187012 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
18 10.090738773345947 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
19 10.095951080322266 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
20 10.10072374343872 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
21 10.105677366256714 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
22 10.110700130462646 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
23 10.115837574005127 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
24 10.120722532272339 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
25 10.125720977783203 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
26 10.130677223205566 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
27 10.135714292526245 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
28 10.140679359436035 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
29 10.145681142807007 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
30 10.150723457336426 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
31 10.155667304992676 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
32 10.160712957382202 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
33 10.165677785873413 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
34 10.170693635940552 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
35 10.175817012786865 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
36 10.18067717552185 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
37 10.185797929763794 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
38 10.190712451934814 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
39 10.19571828842163 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
40 10.200671195983887 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
41 10.20569372177124 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
42 10.210687398910522 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
43 10.215680360794067 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
44 10.220710754394531 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
45 10.225683212280273 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
46 10.230743646621704 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
47 10.235703706741333 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
48 10.240708827972412 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
49 10.24566912651062 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
50 10.250715732574463 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
51 10.255676507949829 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
52 10.260717153549194 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
53 10.265684604644775 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
54 10.270707845687866 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
55 10.275696516036987 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
56 10.280767917633057 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
57 10.285697221755981 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
58 10.290736675262451 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
59 10.29568600654602 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
60 10.300706624984741 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
61 10.30567979812622 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
62 10.310740232467651 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
63 10.315692663192749 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
64 10.320677518844604 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
65 10.32575535774231 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
66 10.330697059631348 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 3.0 0 0 
