i t_now roll pitch yaw Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.005728006362915 -0.0 0.0 1.2120365649461746 0 0 0 0.0 0.0 0.0 2796.0 -9.0 1727.0 0 0 
2 10.01075005531311 -0.0 0.0 1.2120365649461746 0 0 0 0.0 0.0 0.0 2796.0 -9.0 1727.0 0 0 
3 10.015833377838135 -0.0 0.0 1.2120365649461746 0 0 0 0.0 0.0 0.0 2796.0 -9.0 1727.0 0 0 
4 10.020779848098755 -0.0 0.0 1.2120365649461746 0 0 0 0.0 0.0 0.0 2796.0 -9.0 1728.0 0 0 
5 10.02579140663147 -0.0 0.0 1.2120365649461746 0 0 0 0.0 0.0 0.0 2796.0 -9.0 1728.0 0 0 
6 10.030719757080078 -0.0 0.0 1.2120365649461746 0 0 0 0.0 0.0 0.0 2796.0 -8.0 1728.0 0 0 
7 10.035742998123169 -0.00019174814224243164 0.0 1.2122283726930618 0 0 0 0.0 0.0 0.0 2796.0 -8.0 1728.0 0 0 
8 10.040714502334595 -0.00019174814224243164 0.0 1.2122283726930618 0 0 0 0.0 0.0 0.0 2796.0 -8.0 1728.0 0 0 
9 10.045763731002808 -0.00019174814224243164 0.0 1.2122283726930618 0 0 0 0.0 0.0 0.0 2796.0 -8.0 1728.0 0 0 
10 10.050726652145386 -0.00019174814224243164 0.0 1.2124200612306595 0 0 0 0.0 0.0 0.0 2796.0 -8.0 1728.0 0 0 
11 10.05574083328247 -0.00019174814224243164 0.0 1.2124200612306595 0 0 0 0.0 0.0 0.0 2796.0 -8.0 1729.0 0 0 
12 10.060935497283936 -0.00019174814224243164 0.0 1.2124200612306595 0 0 0 0.0 0.0 0.0 2797.0 -8.0 1729.0 0 0 
13 10.065735340118408 -0.00019174814224243164 0.0 1.2124200612306595 0 0 0 0.0 0.0 0.0 2797.0 -8.0 1729.0 0 0 
14 10.070714950561523 -0.00019174814224243164 0.0 1.2124200612306595 0 0 0 0.0 0.0 0.0 2797.0 -8.0 1729.0 0 0 
15 10.075711488723755 -0.00019174814224243164 0.0 1.2124200612306595 0 0 0 0.0 0.0 0.0 2797.0 -8.0 1729.0 0 0 
16 10.0807044506073 -0.00019174814224243164 0.0 1.2124200612306595 0 0 0 0.0 0.0 0.0 2797.0 -8.0 1729.0 0 0 
17 10.085764646530151 -0.00019174814224243164 0.0 1.2124200612306595 0 0 0 0.0 0.0 0.0 2797.0 -8.0 1729.0 0 0 
18 10.090864658355713 -0.00019174814224243164 0.0 1.2124200612306595 0 0 0 0.0 0.0 0.0 2797.0 -8.0 1729.0 0 0 
19 10.095909833908081 -0.00019174814224243164 0.0 1.2124200612306595 0 0 0 0.0 0.0 0.0 2797.0 -8.0 1729.0 0 0 
20 10.100680112838745 -0.00019174814224243164 0.0 1.2124200612306595 0 0 0 0.0 0.0 0.0 2797.0 -8.0 1729.0 0 0 
21 10.105794191360474 -0.00019174814224243164 0.0 1.2124200612306595 0 0 0 0.0 0.0 0.0 2797.0 -8.0 1729.0 0 0 
22 10.110664367675781 -0.00019174814224243164 0.0 1.2124200612306595 0 0 0 0.0 0.0 0.0 2797.0 -8.0 1729.0 0 0 
23 10.115671157836914 -0.00019174814224243164 0.0 1.2124200612306595 0 0 0 0.0 0.0 0.0 2797.0 -8.0 1729.0 0 0 
24 10.120678663253784 -0.00019174814224243164 0.0 1.2124200612306595 0 0 0 0.0 0.0 0.0 2797.0 -8.0 1729.0 0 0 
25 10.125686168670654 -0.00019174814224243164 0.0 1.2124200612306595 0 0 0 0.0 0.0 0.0 2797.0 -8.0 1729.0 0 0 
26 10.130667686462402 -0.00019174814224243164 0.0 1.2124200612306595 0 0 0 0.0 0.0 0.0 2797.0 -8.0 1729.0 0 0 
27 10.135680437088013 -0.00019174814224243164 0.0 1.2124200612306595 0 0 0 0.0 0.0 0.0 2797.0 -8.0 1729.0 0 0 
28 10.140684843063354 -0.00019174814224243164 0.0 1.2124200612306595 0 0 0 0.0 0.0 0.0 2797.0 -8.0 1729.0 0 0 
29 10.14569902420044 -0.00019174814224243164 0.0 1.2124200612306595 0 0 0 0.0 0.0 0.0 2797.0 -8.0 1729.0 0 0 
30 10.150667667388916 -0.00019174814224243164 0.0 1.2124200612306595 0 0 0 0.0 0.0 0.0 2797.0 -8.0 1729.0 0 0 
31 10.155797481536865 -0.00019174814224243164 0.0 1.2124200612306595 0 0 0 0.0 0.0 0.0 2797.0 -8.0 1729.0 0 0 
32 10.16066837310791 -0.00019174814224243164 0.0 1.2124200612306595 0 0 0 0.0 0.0 0.0 2797.0 -8.0 1729.0 0 0 
33 10.165802001953125 -0.00019174814224243164 0.0 1.2124200612306595 0 0 0 0.0 0.0 0.0 2797.0 -8.0 1729.0 0 0 
34 10.170801162719727 -0.00019174814224243164 0.0 1.2124200612306595 0 0 0 0.0 0.0 0.0 2797.0 -8.0 1729.0 0 0 
35 10.175675630569458 -0.00019174814224243164 0.0 1.2124200612306595 0 0 0 0.0 0.0 0.0 2797.0 -8.0 1729.0 0 0 
