i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.005712509155273 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 0.0 -1.0 0 0 
2 10.010716199874878 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 0.0 -1.0 0 0 
3 10.01662826538086 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 0.0 -1.0 0 0 
4 10.020697593688965 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 0.0 -1.0 0 0 
5 10.02577829360962 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 0.0 -1.0 0 0 
6 10.03147554397583 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 0.0 -1.0 0 0 
7 10.035765886306763 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
8 10.040848970413208 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
9 10.04571008682251 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 1.0 1.0 0 0 
10 10.050931692123413 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 1.0 1.0 0 0 
11 10.05567455291748 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
12 10.060917615890503 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
13 10.065673112869263 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 2.0 0 0 
14 10.070749521255493 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 2.0 0 0 
15 10.075682163238525 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 2.0 0 0 
16 10.080918312072754 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 2.0 0 0 
17 10.08609127998352 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 2.0 0 0 
18 10.090749502182007 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 2.0 0 0 
19 10.09567403793335 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 2.0 0 0 
20 10.100758075714111 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 2.0 0 0 
21 10.105678796768188 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 2.0 0 0 
22 10.110706329345703 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 2.0 0 0 
23 10.115746021270752 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 2.0 0 0 
24 10.120754957199097 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 2.0 0 0 
25 10.126046895980835 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 2.0 0 0 
26 10.130675792694092 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 2.0 0 0 
27 10.135724782943726 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 2.0 0 0 
28 10.140804529190063 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 2.0 0 0 
29 10.145668029785156 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 2.0 0 0 
30 10.150667190551758 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 2.0 0 0 
31 10.155667066574097 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 2.0 0 0 
32 10.160711288452148 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 2.0 0 0 
33 10.16565489768982 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 2.0 0 0 
34 10.170772314071655 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 2.0 0 0 
35 10.175668239593506 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 2.0 0 0 
36 10.180673360824585 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 2.0 0 0 
37 10.18565821647644 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 2.0 0 0 
38 10.190706968307495 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 2.0 0 0 
