i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.035600900650024 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
2 10.040705680847168 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 0.0 0 0 
3 10.045878648757935 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 0.0 0 0 
4 10.050523281097412 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 0.0 0 0 
5 10.05556869506836 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 0.0 0 0 
6 10.060566663742065 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 0.0 0 0 
7 10.065868139266968 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 0.0 0 0 
8 10.070528030395508 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
9 10.075573444366455 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
10 10.080524921417236 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
11 10.085554599761963 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
12 10.090539932250977 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
13 10.09553837776184 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
14 10.100492477416992 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
15 10.105784893035889 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
16 10.110502243041992 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
17 10.115532159805298 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
18 10.12053632736206 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
19 10.125571489334106 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
20 10.130586385726929 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
21 10.135546207427979 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
22 10.140543222427368 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
23 10.145512819290161 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
24 10.150535345077515 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
25 10.155498504638672 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
26 10.160542011260986 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
27 10.165529489517212 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
28 10.170528650283813 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
29 10.175519943237305 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
30 10.180529356002808 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
31 10.185494422912598 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
32 10.190512657165527 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
33 10.195509195327759 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
34 10.200554609298706 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
35 10.205508470535278 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
36 10.210530281066895 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
37 10.215509176254272 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
38 10.220535278320312 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
39 10.2255117893219 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
40 10.230535507202148 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
41 10.23550295829773 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
42 10.240555763244629 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
43 10.245502471923828 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
44 10.250555753707886 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
45 10.255507230758667 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
46 10.260509729385376 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
47 10.265504121780396 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
48 10.270555973052979 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
49 10.27550721168518 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
50 10.280511617660522 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
51 10.285502433776855 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
52 10.29051947593689 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
53 10.295510053634644 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
54 10.300520896911621 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
55 10.30550503730774 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
56 10.310539245605469 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
57 10.315524578094482 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
58 10.320685863494873 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
59 10.325522661209106 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
60 10.330993413925171 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
61 10.335538625717163 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
62 10.340538024902344 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
63 10.345505714416504 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
64 10.350523710250854 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
65 10.355639457702637 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
66 10.360534429550171 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
67 10.365535259246826 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
68 10.370524406433105 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
69 10.375543594360352 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
70 10.380528926849365 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
71 10.385546207427979 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
72 10.390501737594604 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
73 10.39553713798523 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
74 10.400502681732178 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
75 10.405536890029907 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
76 10.410570621490479 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
77 10.415514707565308 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
78 10.420561790466309 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
79 10.425492286682129 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
80 10.430516958236694 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
81 10.435501098632812 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
82 10.440517902374268 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
83 10.445507049560547 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
84 10.450533151626587 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
85 10.455527782440186 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
86 10.460516452789307 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
87 10.465509176254272 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
88 10.470517873764038 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
89 10.475495338439941 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
90 10.48052430152893 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
91 10.485521078109741 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
92 10.490531206130981 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
93 10.495606899261475 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
94 10.500516414642334 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
95 10.50552248954773 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
96 10.510510683059692 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
97 10.515537977218628 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
98 10.520508766174316 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
99 10.525579452514648 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
100 10.530507802963257 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
101 10.53551983833313 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
102 10.540501832962036 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
103 10.545527935028076 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
104 10.55051875114441 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
105 10.55554485321045 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
106 10.560604095458984 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
107 10.565525770187378 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
108 10.570575475692749 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
109 10.575514554977417 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
110 10.580564260482788 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
111 10.585509538650513 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 3.0 1.0 0 0 
