i t_now roll pitch yaw Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tpx Tpy Tix Tiy Tdx Tdy error_x error_y 
992 14.966067790985107 0.0011504888534545898 -0.035473309457302094 -0.15397332608699799 0 0 0 0.0 0.0 0.0 2.0 -1.0 1.0 0 0 0 0 0 0 0 0 
993 14.970825433731079 0.0013422295451164246 -0.035665057599544525 -0.15397332608699799 0 0 0 0.0 0.0 0.0 2.0 -1.0 1.0 0 0 0 0 0 0 0 0 
994 14.975801229476929 0.0013422295451164246 -0.035665057599544525 -0.15416507422924042 0 0 0 0.0 0.0 0.0 2.0 -1.0 1.0 0 0 0 0 0 0 0 0 
995 14.981045007705688 0.0013422295451164246 -0.03585679829120636 -0.15416507422924042 0 0 0 0.0 0.0 0.0 2.0 -1.0 1.0 0 0 0 0 0 0 0 0 
996 14.985812187194824 0.0013422295451164246 -0.03604854643344879 -0.15416507422924042 0 0 0 0.0 0.0 0.0 2.0 -1.0 1.0 0 0 0 0 0 0 0 0 
997 14.990815162658691 0.0015339776873588562 -0.03624029457569122 -0.15416507422924042 0 0 0 0.0 0.0 0.0 2.0 -1.0 1.0 0 0 0 0 0 0 0 0 
998 14.99581503868103 0.0013422295451164246 -0.03624029457569122 -0.15416507422924042 0 0 0 0.0 0.0 0.0 2.0 -1.0 1.0 0 0 0 0 0 0 0 0 
999 15.000850915908813 0.0013422295451164246 -0.03624029457569122 -0.15416507422924042 0.0 3.1239043323509397 0.0 -1.0 1.0 1.0 2.0 -1.0 1.0 0.0 0.4058912992477417 -0.0 -9.060073643922806e-06 0.0 2.7180220931768417 0 0.03624029457569122 
1000 15.005794048309326 0.0015339776873588562 -0.036432042717933655 -0.15416507422924042 0.0 0.42240182102471585 0.0 -0.3982442560428306 0.1991221280214153 0.1991221280214153 2.0 -1.0 1.0 0.0 0.4080388784408569 -0.0 -1.816808432340622e-05 0.0 0.014381110668182373 0 0.036432042717933655 
1001 15.010850667953491 0.0015339776873588562 -0.036432042717933655 -0.15416507422924042 0.0 0.408011602345854 0.0 -0.3846770277620565 0.19233851388102824 0.19233851388102824 2.0 -1.0 1.0 0.0 0.4080388784408569 -0.0 -2.7276095002889637e-05 0.0 0.0 0 0.036432042717933655 
1002 15.01578426361084 0.0017257258296012878 -0.036623790860176086 -0.15416507422924042 0.0 0.4245311362594366 0.0 -0.4002517936985037 0.20012589684925186 0.20012589684925186 2.0 -1.0 1.0 0.0 0.41018645763397216 -0.0 -3.6432042717933655e-05 0.0 0.014381110668182373 0 0.036623790860176086 
1003 15.021006345748901 0.0017257258296012878 -0.036623790860176086 -0.15416507422924042 0.0 0.4101408696435392 0.0 -0.38668452022225913 0.19334226011112957 0.19334226011112957 2.0 -1.0 1.0 0.0 0.41018645763397216 -0.0 -4.558799043297768e-05 0.0 0.0 0 0.036623790860176086 
1004 15.025832653045654 0.0017257258296012878 -0.03700728714466095 -0.15416507422924042 -0.016777484741682804 0.4431889975443482 0.0 -0.41784259401450236 0.22262005593540227 0.19522253807910006 1.0 0.0 2.0 0.0183757779498895 0.4144816160202026 3.9947343369325e-07 -5.4839812219142917e-05 -0.035153662165006 0.028762221336364746 -0.001597893734773 0.03700728714466095 
1005 15.031075954437256 0.0019174739718437195 -0.037582531571388245 -0.15416507422924042 0.01736952364506821 0.4640034501589835 0.0 -0.4374666481351619 0.20455116739903945 0.2329154807361224 -2.0 1.0 3.0 0.01947832976778348 0.42092435359954833 4.23441951473554e-07 -6.423544511198997e-05 -0.002109229564666748 0.04314333200454712 -0.0016937678058942158 0.037582531571388245 
1006 15.035800218582153 0.0019174739718437195 -0.037774279713630676 -0.15435682237148285 0.0188076506908983 0.4373793644458055 0.0 -0.4123652194009218 0.19082622721605946 0.22153899218486234 -6.0 3.0 6.0 0.02021336431304614 0.42307193279266353 4.3942096332709003e-07 -7.367901504039765e-05 -0.0014061530431111685 0.014381110668182373 -0.0017576838533083599 0.037774279713630676 
1007 15.040796279907227 0.0019174739718437195 -0.037774279713630676 -0.15454857051372528 0.01954270121517281 0.42298881020769474 0.0 -0.3987976747518539 0.18344228865164627 0.21535538610020766 -9.0 6.0 10.0 0.020948398858308792 0.42307193279266353 4.5539997518062594e-07 -8.312258496880531e-05 -0.0014061530431111638 0.0 -0.0018215999007225037 0.037774279713630676 
1008 15.045828819274902 0.002109222114086151 -0.03739078342914581 -0.1547403186559677 0.020277751739447316 0.38992208278924223 0.0 -0.36762206516620743 0.16725431761894372 0.20036774754726366 -15.0 9.0 14.0 0.021683433403571446 0.41877677440643307 4.713789870341619e-07 -9.247028082609178e-05 -0.0014061530431111638 -0.028762221336364746 -0.0018855159481366475 0.03739078342914581 
1009 15.05081057548523 0.0024927183985710144 -0.036623790860176086 -0.15512381494045258 0.020341699744885165 0.3525603887327015 0.0 -0.33239712220087797 0.14958963280848186 0.1828074893923961 -20.0 12.0 18.0 0.023153502494096756 0.41018645763397216 5.033370107412339e-07 -0.0001016262285411358 -0.0028123060862223323 -0.05752444267272949 -0.0020133480429649353 0.036623790860176086 
1010 15.055977821350098 0.003259710967540741 -0.03585679829120636 -0.155315563082695 0.020469595755760867 0.34396110776066774 0.0 -0.32428964234933993 0.14543146622711853 0.17885817612222138 -26.0 15.0 24.0 0.026093640675147377 0.4015961408615112 5.672530581553778e-07 -0.00011059042811393739 -0.005624612172444665 -0.05752444267272949 -0.002269012232621511 0.03585679829120636 
1011 15.060802221298218 0.004410192370414734 -0.03470631688833237 -0.15550731122493744 0.021732054593972865 0.302305376926437 0.0 -0.28501624268511844 0.12476397307004572 0.16025226961507272 -33.0 19.0 30.0 0.03087135093907515 0.38871074914932247 6.711163247625033e-07 -0.00011926700733602047 -0.009139967461427046 -0.08628610521554947 -0.002684465299050013 0.03470631688833237 
1012 15.06580400466919 0.005752429366111755 -0.03355582803487778 -0.155315563082695 0.024161009905238943 0.28941095401719213 0.0 -0.2728592641802995 0.11670225011076124 0.15615701406953825 -40.0 22.0 36.0 0.03822168211142222 0.3758252739906311 8.309061328570048e-07 -0.00012765596434473992 -0.014061503112316132 -0.08628666400909424 -0.003323624531428019 0.03355582803487778 
1013 15.070800542831421 0.006519414484500885 -0.03183010220527649 -0.15493206679821014 0.030169308867926396 0.22693209398910402 0.0 -0.21395363003807788 0.0823436774794245 0.13160995255865335 -46.0 25.0 41.0 0.04704206809401512 0.35649714469909666 1.02265365421772e-06 -0.00013561348989605905 -0.016873781879742943 -0.1294294372200966 -0.00409061461687088 0.03183010220527649 
1014 15.075842142105103 0.006519414484500885 -0.03183010220527649 -0.15493206679821014 0.03932543785745899 0.3563535736836493 0.0 -0.33597337126902455 0.13587760008041122 0.20009577118861333 -46.0 25.0 41.0 0.0554949368039767 0.35649714469909666 1.2064116696516674e-06 -0.00014357101544737816 -0.016170705358187366 0.0 -0.004825646678606669 0.03183010220527649 
1015 15.080831050872803 0.006519414484500885 -0.02665291726589203 -0.1547403186559677 0.04844959284427266 -0.08992643132060768 0.0 0.08478345252627736 -0.08195065316782771 -0.002832799358449641 -59.0 33.0 52.0 0.06321277096867561 0.2985126733779907 1.3741906732320786e-06 -0.00015023424476385118 -0.014764552315076186 -0.38828887045383453 -0.005496762692928314 0.02665291726589203 
1016 15.086163759231567 0.006135925650596619 -0.02358495444059372 -0.15454857051372528 0.05818088930627952 0.03389814735390244 0.0 -0.03195947981814031 -0.03152475728484156 0.06348423710298187 -66.0 36.0 58.0 0.06872551577786605 0.26415148973464964 1.4940329516927402e-06 -0.0001561304833739996 -0.010546120504538225 -0.2300972118973732 -0.005976131806770961 0.02358495444059372 
1017 15.090817928314209 0.006135925650596619 -0.02358495444059372 -0.15454857051372528 0.06570704847605278 0.2639894630126655 0.0 -0.2488916526107347 0.07079624588181792 0.1780954067289168 -66.0 36.0 58.0 0.072033171231548 0.26415148973464964 1.5659385050336523e-06 -0.00016202672198414804 -0.006327688694000244 0.0 -0.006263754020134608 0.02358495444059372 
1018 15.095871925354004 0.005560681223869324 -0.02051699161529541 -0.15416507422924042 0.07237028842947135 -0.0004740617759525998 0.0 0.00044694972863656144 -0.059313567927735 0.05886661819909843 -79.0 44.0 69.0 0.07166565395891666 0.22979030609130857 1.557948999106884e-06 -0.0001671559698879719 0.000703076521555589 -0.2300972118973732 -0.006231795996427536 0.02051699161529541 
1019 15.100802183151245 0.0046019405126571655 -0.014189325273036957 -0.15358982980251312 0.07502271146389346 -0.31582523591257633 0.0 0.2977628879781651 -0.21013723139127885 -0.08762565658688626 -85.0 48.0 74.0 0.06799049551288287 0.1589204430580139 1.4780542502800627e-06 -0.00017070330120623115 0.0070307378967602975 -0.474574975669384 -0.00591221700112025 0.014189325273036957 
1020 15.10581922531128 0.004218444228172302 -0.011313110589981079 -0.15320633351802826 0.0720185756419475 -0.08918279420025646 0.0 0.08408234472555418 -0.10084409313771203 0.016761748412157843 -91.0 51.0 80.0 0.06358030252158642 0.12670683860778809 1.3821804895997048e-06 -0.00017353157885372642 0.008436890939871476 -0.21571610122919083 -0.005528721958398819 0.011313110589981079 
1021 15.110808372497559 0.004026696085929871 -0.008628644049167633 -0.1528228372335434 0.06794383803630868 -0.104869865950197 0.0 0.09887225780734468 -0.10491204035542553 0.006039782548080873 -97.0 53.0 85.0 0.058802592257658645 0.09664081335067748 1.2783172229925794e-06 -0.0001756887398660183 0.009139967461427046 -0.20133499056100845 -0.005113268891970317 0.008628644049167633 
1022 15.115800380706787 0.004026696085929871 -0.006135925650596619 -0.15243934094905853 0.06249493442848325 -0.11840873532742262 0.0 0.11163682626899152 -0.10684531342065476 -0.004791512848336758 -102.0 55.0 90.0 0.054759902258714035 0.06872236728668213 1.1904326577981315e-06 -0.00017722272127866745 0.007733841737111422 -0.18695387989282608 -0.004761730631192525 0.006135925650596619 
1023 15.120781660079956 0.003834955394268036 -0.004218444228172302 -0.15186409652233124 0.05878769476618617 -0.09674280865862965 0.0 0.09120999471139954 -0.09360494913291356 0.002394954421514002 -106.0 57.0 94.0 0.050349709267417594 0.047246575355529785 1.094558897117774e-06 -0.00017827733233571053 0.008436890939871457 -0.14381110668182373 -0.004378235588471095 0.004218444228172302 
1024 15.125814199447632 0.003834955394268036 -0.004218444228172302 -0.15186409652233124 0.053370752122874066 0.047067243412137034 0.0 -0.0443754226513066 -0.021389325304214543 0.06576474795552113 -106.0 57.0 94.0 0.04704206809401512 0.047246575355529785 1.02265365421772e-06 -0.0001793319433927536 0.0063276613752047284 0.0 -0.00409061461687088 0.004218444228172302 
1025 15.130809783935547 0.0034514591097831726 -0.0028762146830558777 -0.15148060023784637 0.04905638526597371 -0.06863294337689876 0.0 0.06470775956612994 -0.07240825062540576 0.007700491059275832 -110.0 57.0 99.0 0.04483697873850664 0.03221360445022583 9.747169290979704e-07 -0.0001793319433927536 0.004218431810537971 -0.10066721588373184 -0.0038988677163918815 0.0028762146830558777 
1026 15.135789155960083 0.0030679628252983093 -0.0019174739718437195 -0.1510971188545227 0.0468512479737401 -0.05060917679965496 0.0 0.04771478947373989 -0.06211127851962578 0.014396489045885898 -112.0 57.0 103.0 0.042631889382998146 0.021475708484649657 9.267802039782206e-07 -0.0001793319433927536 0.00421843181053798 -0.07190555334091187 -0.0037071208159128823 0.0019174739718437195 
1027 15.140765190124512 0.0024927183985710144 -0.0005752444267272949 -0.15033012628555298 0.04531721320034315 -0.0944038102477789 0.0 0.08900476586140339 -0.08150373256595468 -0.007501033295448704 -114.0 56.0 110.0 0.039691765482227005 0.006442737579345703 8.62864467004935e-07 -0.0001793319433927536 0.005624584853649139 -0.10066721588373184 -0.0034514578680197396 0.0005752444267272949 
1028 15.145755290985107 0.0023009702563285828 -0.00019174814224243164 -0.14994663000106812 0.04271257664325336 -0.026793974086642264 0.0 0.025261601028801834 -0.04750547330623073 0.022243872277428897 -114.0 55.0 113.0 0.03638412430882454 0.002147579193115234 7.909592241048813e-07 -0.0001793319433927536 0.006327661375204719 -0.028762221336364746 -0.003163836896419525 0.00019174814224243164 
1029 15.150761365890503 0.0023009702563285828 0.0 -0.14956313371658325 0.03906932534339527 -0.014560442611575127 0.0 0.01372771694362978 -0.03876382903385008 0.025036112090220296 -114.0 53.0 115.0 0.03344398612777392 0.0 7.270431766907375e-07 -0.0001793319433927536 0.005624612172444665 -0.014381110668182373 -0.0029081727067629495 0.0 
1030 15.155755758285522 0.002109222114086151 -0.00019174814224243164 -0.1491796374320984 0.03646467450571557 0.016349357917904855 0.0 -0.015414322469061994 -0.022066120824028177 0.03748044329309017 -114.0 51.0 118.0 0.030136330674091973 0.002147579193115234 6.551376233498255e-07 -0.0001793319433927536 0.006327688694000244 0.014381110668182373 -0.002620550493399302 0.00019174814224243164 
1031 15.16075849533081 0.0019174739718437195 -0.0005752444267272949 -0.14879614114761353 0.03282139588706195 0.035025626972317696 0.0 -0.03302247779658171 -0.010287318624770551 0.043309796421352256 -114.0 49.0 119.0 0.02719619249304136 0.006442737579345703 5.912215759356818e-07 -0.0001793319433927536 0.005624612172444655 0.028762221336364746 -0.002364886303742727 0.0005752444267272949 
1032 15.165773868560791 0.0019174739718437195 -0.0005752444267272949 -0.14879614114761353 0.029210091271127267 0.00626340563595295 0.0 -0.005905195464672494 -0.020897341919125973 0.02680253738379847 -114.0 49.0 119.0 0.024991088857253395 0.006442737579345703 5.432845403750738e-07 -0.0001793319433927536 0.004218459129333496 0.0 -0.002173138161500295 0.0005752444267272949 
1033 15.170759916305542 0.0015339776873588562 -0.0015339776873588562 -0.14822089672088623 0.026669388438885413 0.08890621270239353 0.0 -0.08382158118863471 0.02013532611853399 0.06368625507010071 -112.0 46.0 122.0 0.023153502494096756 0.01718055009841919 5.033370107412339e-07 -0.0001793319433927536 0.003515382607777916 0.0719049945473671 -0.0020133480429649353 0.0015339776873588562 
1034 15.175777435302734 0.0015339776873588562 -0.0015339776873588562 -0.14822089672088623 0.024496210868780812 0.017001218155026435 0.0 -0.016028902194468047 -0.011986621322810108 0.028015523517278155 -112.0 44.0 124.0 0.021683433403571446 0.01718055009841919 4.713789870341619e-07 -0.0001793319433927536 0.0028123060862223323 0.0 -0.0018855159481366475 0.0015339776873588562 
1035 15.180769920349121 0.0015339776873588562 -0.0015339776873588562 -0.14822089672088623 0.023026109820231795 0.017001218155026435 0.0 -0.016028902194468047 -0.010786288843051568 0.026815191037519618 -112.0 44.0 124.0 0.02021336431304614 0.01718055009841919 4.3942096332709003e-07 -0.0001793319433927536 0.0028123060862223275 0.0 -0.0017576838533083599 0.0015339776873588562 
1036 15.185800313949585 0.0005752444267272949 -0.0028762146830558777 -0.1480291485786438 0.02289820077115049 0.1327020471841097 0.0 -0.1251126899216282 0.0438600423217731 0.0812526475998551 -111.0 42.0 125.0 0.017273240412274998 0.03221360445022583 3.7550522635380434e-07 -0.0001793319433927536 0.005624584853649139 0.10066777467727661 -0.0015020209054152172 0.0028762146830558777 
1037 15.190762281417847 -0.0007669925689697266 -0.0034514591097831726 -0.14764565229415894 0.02197132051115235 0.08161947922594844 0.0 -0.07695158298344357 0.020536283415898676 0.05641529956754489 -110.0 38.0 128.0 0.012128012875715893 0.03865634202957153 2.6365245381991075e-07 -0.00018019480817019939 0.009843043982982635 0.04314333200454712 -0.0010546098152796428 0.0034514591097831726 
1038 15.19576096534729 -0.0013422369956970215 -0.0036432072520256042 -0.1474539041519165 0.017832634900075695 0.055003926280885934 0.0 -0.05185819902013253 0.011368814085222022 0.040489384934910506 -110.0 37.0 129.0 0.005880233521262804 0.040803921222686765 1.2783116350571314e-07 -0.0001811056099832058 0.011952273547649385 0.014381110668182373 -0.0005113246540228525 0.0036432072520256042 
1039 15.200761318206787 -0.0019174739718437195 -0.003834955394268036 -0.14726215600967407 0.011920257945545016 0.0571505467351526 0.0 -0.053882052193260144 0.017208176240316002 0.036673875952944135 -110.0 35.0 130.0 -0.0007350488255421321 0.042951500415802 -1.5979322294394176e-08 -0.00018206434883177283 0.012655322750409441 0.014381110668182373 6.39172891775767e-05 0.003834955394268036 
1040 15.205763816833496 -0.0024927183985710144 -0.004026696085929871 -0.14707040786743164 0.006311485566509265 0.0592964770141989 0.0 -0.05590525466294971 0.022799320945845348 0.03310593371710436 -110.0 35.0 131.0 -0.00845288299024105 0.04509899616241455 -1.8375832587480547e-07 -0.0001830710228532553 0.014764552315076191 0.014380551874637604 0.0007350333034992218 0.004026696085929871 
1041 15.21081256866455 -0.0024927183985710144 -0.004026696085929871 -0.14707040786743164 -0.0014065163771932324 0.04491491846553981 0.0 -0.04234619123123211 0.02232151142861318 0.020024679802618926 -110.0 35.0 131.0 -0.016170717154939968 0.04509899616241455 -3.515373294552167e-07 -0.00018407769687473773 0.014764552315076191 0.0 0.0014061493178208668 0.004026696085929871 
1042 15.215803384780884 -0.002684466540813446 -0.004218444228172302 -0.1468786597251892 -0.010466710320363441 0.061442553715780376 0.0 -0.05792859518112934 0.03751033078070236 0.020418264400426975 -111.0 34.0 131.0 -0.022418496509393055 0.047246575355529785 -4.873586197694144e-07 -0.0001851323079317808 0.011952273547649384 0.014381110668182373 0.001949434479077657 0.004218444228172302 
1043 15.220919609069824 -0.0028762146830558777 -0.004218444228172302 -0.14668691158294678 -0.018727933052616812 0.047060388436540965 0.0 -0.0443689597183348 0.03747577316447237 0.006893186553862425 -111.0 34.0 132.0 -0.02646117222805818 0.047246575355529785 -5.75242874523004e-07 -0.0001861869189888239 0.007733814418315892 0.0 0.0023009714980920157 0.004218444228172302 
1044 15.22576355934143 -0.0028762146830558777 -0.004218444228172302 -0.14611166715621948 -0.02377735043379168 0.04705933382548392 0.0 -0.04436796542149486 0.04159810804345872 0.0027698573780361472 -111.0 34.0 133.0 -0.029401296128829323 0.047246575355529785 -6.391586114962897e-07 -0.00018724153004586697 0.005624584853649139 0.0 0.0025566344459851584 0.004218444228172302 
1045 15.230778932571411 -0.002684466540813446 -0.004218444228172302 -0.1457281857728958 -0.028059730249767503 0.047058279214426874 0.0 -0.04436697112465493 0.04509415937301692 -0.0007271882483619869 -111.0 34.0 134.0 -0.03087136521935463 0.047246575355529785 -6.711166352033616e-07 -0.00018829614110291008 0.0028123060862223275 0.0 0.002684466540813446 0.004218444228172302 
1046 15.23579478263855 -0.002684466540813446 -0.004218444228172302 -0.1457281857728958 -0.030536485076571505 0.047057224603369835 0.0 -0.044365976827815 0.047115924072478665 -0.0027499472446636604 -111.0 34.0 134.0 -0.031238882491985955 0.047246575355529785 -6.791061411301295e-07 -0.00018935075215995316 0.0007030765215555795 0.0 0.002716424564520518 0.004218444228172302 
1047 15.240782976150513 -0.002684466540813446 -0.004410192370414734 -0.14534468948841095 -0.030904010338708755 0.06358481191657483 0.0 -0.05994833558224168 0.055207186569631625 0.004741149012610047 -111.0 35.0 134.0 -0.031606399764617286 0.049394154548645014 -6.870956470568976e-07 -0.00019045330025255683 0.000703076521555589 0.014381110668182373 0.00274838258822759 0.004410192370414734 
1048 15.245818614959717 -0.002684466540813446 -0.004410192370414734 -0.1449611932039261 -0.031607086860264345 0.04920259870029985 0.0 -0.04638865492397658 0.04900140581647978 -0.002612750892503199 -111.0 36.0 135.0 -0.031606399764617286 0.049394154548645014 -6.870956470568976e-07 -0.0001915558483451605 0.0 0.0 0.00274838258822759 0.004410192370414734 
1049 15.250757694244385 -0.002684466540813446 -0.004410192370414734 -0.14457769691944122 -0.03194263811968267 0.04920149615220725 0.0 -0.04638761543166609 0.04927486252636559 -0.0028872470946994955 -111.0 39.0 135.0 -0.031238882491985955 0.049394154548645014 -6.791061411301295e-07 -0.0001926583964377642 -0.000703076521555589 0.0 0.002716424564520518 0.004410192370414734 
1050 15.25577712059021 -0.0028762146830558777 -0.004410192370414734 -0.14400245249271393 -0.031239561598127085 0.04920039360411465 0.0 -0.046386575939355607 0.04870028320422965 -0.002313707264874047 -111.0 40.0 135.0 -0.031238882491985955 0.049394154548645014 -6.791061411301295e-07 -0.00019376094453036786 0.0 0.0 0.002716424564520518 0.004410192370414734 
1051 15.260768413543701 -0.0028762146830558777 -0.004410192370414734 -0.14400245249271393 -0.030904010338708755 0.04919929105602204 0.0 -0.046385536447045114 0.048425787002033344 -0.002040250554988232 -111.0 40.0 135.0 -0.031606399764617286 0.049394154548645014 -6.870956470568976e-07 -0.00019486349262297156 0.000703076521555589 0.0 0.00274838258822759 0.004410192370414734 
1052 15.265758514404297 -0.0030679628252983093 -0.0046019405126571655 -0.14361895620822906 -0.030935984341427684 0.06572683043219148 0.0 -0.06196785000600123 0.05624305044540998 0.005724799560591248 -111.0 45.0 135.0 -0.032341434309879936 0.05154173374176025 -7.030746589104334e-07 -0.00019601397775113584 0.001406153043111159 0.014381110668182373 0.0028122986356417337 0.0046019405126571655 
1053 15.270895004272461 -0.0030679628252983093 -0.0046019405126571655 -0.14361895620822906 -0.03167103486570219 0.05134456927888095 0.0 -0.0484081241522656 0.05006335375842143 -0.0016552296061558387 -111.0 45.0 135.0 -0.03307646885514259 0.05154173374176025 -7.190536707639695e-07 -0.00019716446287930013 0.0014061530431111685 0.0 0.0028762146830558777 0.0046019405126571655 
1054 15.275755643844604 -0.0030679628252983093 -0.004985436797142029 -0.14342720806598663 -0.0324060853899767 0.08440070264227689 0.0 -0.0795737455670178 0.0662463307056768 0.01332741486134099 -111.0 48.0 135.0 -0.03381150340040525 0.05583689212799072 -7.350326826175055e-07 -0.00019841082207858564 0.0014061530431111685 0.028762221336364746 0.0029401307304700217 0.004985436797142029 
1055 15.280765295028687 -0.0030679628252983093 -0.0051771849393844604 -0.14342720806598663 -0.033141886925945684 0.0721658768709749 0.0 -0.06803864120765302 0.06107955796435445 0.0069590832432985614 -111.0 51.0 135.0 -0.0345465379456679 0.05798447132110595 -1.5020233889420827e-06 -0.00019970511831343175 0.001406153043111159 0.014381110668182373 0.0030040467778841653 0.0051771849393844604 
1056 15.285759449005127 -0.0030679628252983093 -0.0051771849393844604 -0.14342720806598663 -0.03421249669914444 0.05778347190655767 0.0 -0.05447877976750572 0.0551737764636054 -0.0006949966960996846 -111.0 53.0 135.0 -0.03491405521829923 0.05798447132110595 -1.518002400795619e-06 -0.00020099941454827786 0.000703076521555589 0.0 0.0030360048015912375 0.0051771849393844604 
1057 15.29080867767334 -0.0030679628252983093 -0.0051771849393844604 -0.14342720806598663 -0.03458002995078763 0.057782177610322824 0.0 -0.05447755949331302 0.05547325596985296 -0.0009956964765399472 -111.0 53.0 135.0 -0.03528157249093056 0.05798447132110595 -1.5339814126491548e-06 -0.000202293710783124 0.0007030765215555795 0.0 0.0030679628252983093 0.0051771849393844604 
1058 15.29576587677002 -0.0030679628252983093 -0.0051771849393844604 -0.14342720806598663 -0.03528310647234321 0.05778088331408798 0.0 -0.054476339219120325 0.05604670540873731 -0.0015703661896169841 -111.0 55.0 135.0 -0.03528157249093056 0.05798447132110595 -1.5339814126491548e-06 -0.0002035880070179701 0.0 0.0 0.0030679628252983093 0.0051771849393844604 
1059 15.300806522369385 -0.0034514591097831726 -0.005752429366111755 -0.14361895620822906 -0.034612019932518404 0.10736551479063929 0.0 -0.10122517809872746 0.0788731849832673 0.022351993115460156 -111.0 57.0 135.0 -0.036016607036193214 0.06442720890045166 -1.5659394363562267e-06 -0.00020502611435949805 0.0014061530431111685 0.04314333200454712 0.0031318788727124534 0.005752429366111755 
1060 15.30575966835022 -0.003259710967540741 -0.005752429366111755 -0.14361895620822906 -0.035682629705717166 0.06422074467875064 0.0 -0.06054789874025927 0.05940869452335781 0.0011392042169014647 -111.0 63.0 136.0 -0.03638412430882454 0.06442720890045166 -1.5819184482097627e-06 -0.00020646422170102598 0.0007030765215555795 0.0 0.003163836896419525 0.005752429366111755 
1061 15.310770988464355 -0.0028762146830558777 -0.005560681223869324 -0.14342720806598663 -0.03672124949718515 0.04769066464714705 0.0 -0.044963189828388296 0.052464369576039796 -0.007501179747651501 -111.0 65.0 136.0 -0.036016607036193214 0.06227962970733642 -1.5659394363562267e-06 -0.00020785439200699332 -0.0007030765215555795 -0.014381110668182373 0.0031318788727124534 0.005560681223869324 
1062 15.31577444076538 -0.0028762146830558777 -0.005560681223869324 -0.14342720806598663 -0.03635371624554197 0.062070385145023464 0.0 -0.05852052032920911 0.058942945183106304 -0.00042242485389719006 -111.0 65.0 136.0 -0.03564908976356188 0.06227962970733642 -1.5499604245026908e-06 -0.00020924456231296063 -0.000703076521555589 0.0 0.003099920849005381 0.005560681223869324 
1063 15.320765256881714 -0.0024927183985710144 -0.005752429366111755 -0.14342720806598663 -0.03665726953372359 0.07859763689897954 0.0 -0.07410256271534191 0.06698181659810237 0.0071207461172395495 -111.0 68.0 136.0 -0.0345465379456679 0.06442720890045166 -1.5020233889420827e-06 -0.00021068266965448859 -0.002109229564666748 0.014381110668182373 0.0030040467778841653 0.005752429366111755 
1064 15.325810194015503 -0.0024927183985710144 -0.005752429366111755 -0.14342720806598663 -0.03555394273561736 0.06421508812345564 0.0 -0.06054256568878295 0.0593009555265232 0.0012416101622597436 -111.0 68.0 136.0 -0.03344398612777392 0.06442720890045166 -7.270431766907375e-07 -0.0002121207769960165 -0.002109229564666748 0.0 0.0029081727067629495 0.005752429366111755 
1065 15.330788850784302 -0.0019174739718437195 -0.005560681223869324 -0.1432354599237442 -0.03612912324629724 0.04768500809185206 0.0 -0.04495785677691198 0.0519782339909741 -0.007020377214062129 -111.0 70.0 136.0 -0.030503847946723305 0.06227962970733642 -6.631271292765935e-07 -0.00021351094730198385 -0.005624612172444655 -0.014381110668182373 0.0026525085171063742 0.005560681223869324 
1066 15.335783243179321 -0.0019174739718437195 -0.005560681223869324 -0.1432354599237442 -0.03285336988978088 0.06206472858972847 0.0 -0.05851518727773278 0.056082257825826376 0.0024329294519063994 -111.0 72.0 136.0 -0.02793122703830401 0.06227962970733642 -6.072005877892177e-07 -0.00021490111760795116 -0.004921535650889085 0.0 0.0024288023511568704 0.005560681223869324 
1067 15.340800523757935 -0.0013422369956970215 -0.00632767379283905 -0.14285196363925934 -0.030616231276032822 0.1281779061164707 0.0 -0.12084728881766543 0.08542169256660603 0.0354255962510594 -111.0 74.0 136.0 -0.024991103137532868 0.07086994647979736 -5.43284850815932e-07 -0.00021648303605616094 -0.005624584853649139 0.05752444267272949 0.0021731394032637277 0.00632767379283905 
1068 15.345763206481934 -0.0011504888534545898 -0.00709465891122818 -0.1426602154970169 -0.028011594718943038 0.13676580698415636 0.0 -0.1289440394039299 0.08734339101631508 0.04160064838761482 -111.0 76.0 136.0 -0.0216834619641304 0.0794601798057556 -4.713796079158783e-07 -0.00021825670078396797 -0.006327661375204719 0.05752388387918472 0.0018855184316635132 0.00709465891122818 
1069 15.350794553756714 -0.0007669925689697266 -0.00709465891122818 -0.14246846735477448 -0.02470388164029767 0.07924014944024384 0.0 -0.07470832934857576 0.05752479956923415 0.01718352977934161 -111.0 78.0 136.0 -0.018375820790727932 0.0794601798057556 -3.9947436501582466e-07 -0.00022003036551177503 -0.006327661375204724 0.0 0.0015978974600632985 0.00709465891122818 
1070 15.355865478515625 -0.0007669925689697266 -0.008053399622440338 -0.14189322292804718 -0.0213961685616523 0.16188158539682623 0.0 -0.15262342237776666 0.09378160966442574 0.058841812713340935 -111.0 81.0 136.0 -0.015068179617325466 0.09019807577133178 -3.27569122115771e-07 -0.00022204371541738514 -0.006327661375204719 0.07190555334091187 0.001310276488463084 0.008053399622440338 
1071 15.360804080963135 -0.0007669925689697266 -0.008053399622440338 -0.14189322292804718 -0.01708180170475195 0.08997401870600878 0.0 -0.08482831834349877 0.05636139185976475 0.028466926483734018 -111.0 81.0 136.0 -0.012863090261816978 0.09019807577133178 -2.796323969960213e-07 -0.00022405706532299522 -0.004218431810537976 0.0 0.001118529587984085 0.008053399622440338 
