i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.00071120262146 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 -1.0 0.0 0 0 
2 10.005759477615356 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 -1.0 0.0 0 0 
3 10.010718584060669 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 -1.0 0.0 0 0 
4 10.015742540359497 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 -1.0 0.0 0 0 
5 10.020730018615723 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 -1.0 0.0 0 0 
6 10.02575945854187 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 -1.0 0.0 0 0 
7 10.03102445602417 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 0.0 1.0 0 0 
8 10.035709381103516 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -1.0 0.0 1.0 0 0 
9 10.041291236877441 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -1.0 0.0 1.0 0 0 
10 10.04570460319519 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
11 10.05074429512024 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
12 10.055701971054077 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
13 10.060688734054565 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
14 10.065688133239746 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
15 10.071037292480469 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
16 10.075788974761963 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
17 10.080684661865234 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
18 10.085655927658081 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
19 10.090665340423584 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
20 10.095704317092896 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
21 10.100720405578613 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
22 10.10571002960205 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
23 10.110662460327148 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
24 10.115686416625977 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
25 10.120803356170654 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
26 10.125702381134033 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
27 10.130680561065674 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
28 10.135699987411499 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
29 10.140712022781372 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
30 10.145662546157837 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
31 10.150705099105835 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
32 10.155661582946777 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
33 10.160667181015015 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
34 10.165674448013306 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
35 10.170836925506592 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
36 10.175687789916992 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
37 10.180802583694458 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
38 10.185872077941895 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
39 10.190706729888916 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
40 10.195796251296997 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
41 10.200682640075684 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
42 10.20572566986084 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
43 10.210742950439453 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
44 10.215674877166748 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
45 10.220715045928955 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
46 10.225702047348022 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
47 10.230667352676392 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
48 10.235702991485596 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
49 10.240780591964722 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
50 10.245688438415527 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
51 10.250710487365723 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
52 10.255695581436157 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
53 10.26069450378418 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
54 10.26567029953003 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
55 10.2707040309906 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
56 10.275781631469727 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
57 10.280723094940186 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
58 10.285664319992065 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
59 10.291303634643555 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
60 10.295676946640015 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
61 10.300739765167236 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
62 10.305956363677979 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
63 10.31067180633545 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
64 10.315818309783936 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
65 10.320663213729858 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
66 10.325686931610107 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
67 10.330757141113281 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
68 10.335714340209961 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
69 10.340666055679321 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
70 10.345715522766113 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
71 10.35072374343872 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
72 10.355708837509155 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
73 10.360703706741333 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
74 10.365710258483887 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
75 10.370663404464722 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
76 10.375767230987549 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
77 10.380661964416504 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
78 10.385726690292358 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
79 10.390690326690674 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
80 10.39571237564087 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
81 10.400705099105835 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
82 10.405715703964233 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
83 10.410686016082764 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
84 10.415677785873413 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
85 10.42092490196228 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
86 10.425665140151978 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
87 10.430853366851807 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
88 10.435674905776978 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
89 10.441080808639526 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
90 10.445666313171387 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
91 10.451103210449219 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
92 10.455702543258667 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
93 10.460711002349854 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
94 10.4657564163208 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
95 10.47074818611145 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
96 10.475746870040894 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
97 10.48067831993103 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
98 10.485743761062622 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
99 10.490713834762573 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
100 10.495681762695312 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
101 10.500712633132935 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
102 10.505709171295166 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
103 10.510746717453003 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
104 10.515709638595581 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
105 10.52082371711731 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
106 10.526040077209473 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
107 10.530730247497559 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
108 10.5357186794281 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
109 10.540683507919312 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
110 10.54568862915039 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
111 10.550681114196777 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
112 10.555707931518555 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
113 10.560922384262085 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
114 10.565678358078003 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
115 10.570684671401978 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
116 10.575684547424316 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
117 10.581039905548096 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
118 10.585661172866821 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
119 10.591052293777466 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
120 10.595673561096191 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
121 10.600995302200317 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
122 10.605668067932129 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
123 10.611135959625244 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
124 10.615666389465332 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
125 10.620981931686401 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
126 10.625672101974487 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
127 10.63073992729187 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
128 10.635672569274902 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
129 10.640689611434937 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
130 10.645693302154541 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
131 10.650717735290527 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
132 10.65596604347229 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
133 10.660711288452148 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
134 10.665690898895264 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
135 10.670752048492432 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
136 10.676098346710205 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
137 10.681004047393799 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
138 10.685708284378052 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
139 10.690746784210205 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
140 10.695879220962524 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
141 10.70074987411499 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
142 10.705744981765747 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
143 10.710754632949829 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
144 10.715741157531738 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
145 10.720687627792358 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
146 10.725754261016846 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
147 10.730696439743042 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
148 10.735952854156494 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
149 10.740685939788818 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
150 10.74574089050293 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
151 10.750680208206177 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
152 10.755730867385864 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
153 10.76081132888794 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 0.0 1.0 2.0 0 0 
