i t_now roll pitch yaw Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tpx Tpy Tix Tiy Tdx Tdy error_x error_y 
790 13.955792665481567 -0.032405346632003784 -0.009970881044864655 -0.2003762423992157 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
791 13.960776090621948 -0.032597094774246216 -0.009779132902622223 -0.2003762423992157 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
792 13.965802907943726 -0.032597094774246216 -0.009587384760379791 -0.2003762423992157 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
793 13.970778226852417 -0.032597094774246216 -0.00939563661813736 -0.20056799054145813 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
794 13.975800514221191 -0.032597094774246216 -0.009203888475894928 -0.20056799054145813 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
795 13.980762720108032 -0.032597094774246216 -0.008820392191410065 -0.20056799054145813 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
796 13.98577880859375 -0.032597094774246216 -0.008820392191410065 -0.20056799054145813 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
797 13.990758895874023 -0.03278884291648865 -0.008436895906925201 -0.20056799054145813 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
798 13.99577784538269 -0.03278884291648865 -0.008436895906925201 -0.20056799054145813 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
799 14.000765800476074 -0.03278884291648865 -0.008053399622440338 -0.20075973868370056 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
800 14.005792617797852 -0.03278884291648865 -0.008053399622440338 -0.200951486825943 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
801 14.010766744613647 -0.03298059105873108 -0.007669903337955475 -0.200951486825943 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
802 14.015813827514648 -0.03298059105873108 -0.007478155195713043 -0.20114323496818542 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
803 14.020766258239746 -0.03298059105873108 -0.0072864145040512085 -0.20133498311042786 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
804 14.025820016860962 -0.03298059105873108 -0.0072864145040512085 -0.20133498311042786 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
805 14.030765771865845 -0.03298059105873108 -0.006902918219566345 -0.20171847939491272 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
806 14.035812616348267 -0.03298059105873108 -0.006711170077323914 -0.20191022753715515 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
807 14.040770530700684 -0.03317233920097351 -0.006519421935081482 -0.20210197567939758 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
808 14.045775413513184 -0.03317233920097351 -0.00632767379283905 -0.20229372382164001 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
809 14.050764799118042 -0.03317233920097351 -0.006135925650596619 -0.20248547196388245 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
810 14.055786609649658 -0.03317233920097351 -0.005944177508354187 -0.20248547196388245 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
811 14.060767889022827 -0.03317233920097351 -0.005752429366111755 -0.20267722010612488 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
812 14.065808057785034 -0.03317233920097351 -0.005560681223869324 -0.2028689682483673 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
813 14.070815801620483 -0.03317233920097351 -0.005368933081626892 -0.20306071639060974 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
814 14.075855731964111 -0.03317233920097351 -0.0051771849393844604 -0.20306071639060974 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
815 14.080811262130737 -0.03317233920097351 -0.004985436797142029 -0.20325246453285217 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
816 14.085810422897339 -0.03317233920097351 -0.004985436797142029 -0.20325246453285217 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
817 14.090776443481445 -0.03317233920097351 -0.004985436797142029 -0.20325246453285217 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
818 14.095783710479736 -0.03336408734321594 -0.0046019479632377625 -0.20325246453285217 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
819 14.100764036178589 -0.03336408734321594 -0.004410199820995331 -0.20325246453285217 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
820 14.105759382247925 -0.03336408734321594 -0.0040267035365104675 -0.2034442126750946 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
821 14.110788822174072 -0.03336408734321594 -0.003834955394268036 -0.2034442126750946 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
822 14.115760326385498 -0.03336408734321594 -0.0036432072520256042 -0.2034442126750946 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
823 14.120771646499634 -0.03336408734321594 -0.0034514591097831726 -0.20325246453285217 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
824 14.12582015991211 -0.03336408734321594 -0.003259710967540741 -0.20325246453285217 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
825 14.130864381790161 -0.03336408734321594 -0.003259710967540741 -0.20325246453285217 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
826 14.13588285446167 -0.033555835485458374 -0.0028762146830558777 -0.20325246453285217 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
827 14.14084005355835 -0.033747583627700806 -0.0024927183985710144 -0.20306071639060974 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
828 14.145828247070312 -0.033747583627700806 -0.0024927183985710144 -0.20306071639060974 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
829 14.150877714157104 -0.03393933176994324 -0.002109229564666748 -0.20306071639060974 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
830 14.155811548233032 -0.03413107991218567 -0.0019174814224243164 -0.20325246453285217 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
831 14.160874366760254 -0.03413107991218567 -0.0017257332801818848 -0.20325246453285217 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
832 14.16581678390503 -0.03432281315326691 -0.0015339851379394531 -0.20325246453285217 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
833 14.170923948287964 -0.03432281315326691 -0.0015339851379394531 -0.20325246453285217 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
834 14.175808668136597 -0.03451456129550934 -0.0009587407112121582 -0.20325246453285217 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
835 14.180884599685669 -0.03451456129550934 -0.0009587407112121582 -0.20325246453285217 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
836 14.185807943344116 -0.03451456129550934 -0.0005752444267272949 -0.2034442126750946 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
837 14.190876960754395 -0.03470630943775177 -0.00019174814224243164 -0.2034442126750946 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
838 14.195828914642334 -0.03470630943775177 -0.00019174814224243164 -0.20363596081733704 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
839 14.200880289077759 -0.03470630943775177 0.00019174814224243164 -0.20363596081733704 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
840 14.205806970596313 -0.03470630943775177 0.0003834962844848633 -0.20382770895957947 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
841 14.210862636566162 -0.0348980575799942 0.000575236976146698 -0.20382770895957947 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
842 14.21580982208252 -0.0348980575799942 0.0007669851183891296 -0.2040194571018219 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
843 14.22095274925232 -0.03508980572223663 0.001150481402873993 -0.2040194571018219 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
844 14.225824356079102 -0.03508980572223663 0.0013422295451164246 -0.20421120524406433 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
845 14.230823040008545 -0.035281553864479065 0.0015339776873588562 -0.20421120524406433 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
846 14.235804796218872 -0.035281553864479065 0.0017257258296012878 -0.20440295338630676 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
847 14.240869998931885 -0.035281553864479065 0.0017257258296012878 -0.20440295338630676 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
848 14.24581527709961 -0.0354733020067215 0.002109222114086151 -0.20440295338630676 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
849 14.250857830047607 -0.0354733020067215 0.0023009702563285828 -0.2045947015285492 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
850 14.255943059921265 -0.0354733020067215 0.002684466540813446 -0.20478644967079163 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
851 14.260852336883545 -0.0354733020067215 0.0030679628252983093 -0.20478644967079163 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
852 14.265833854675293 -0.035281553864479065 0.003259703516960144 -0.20497819781303406 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
853 14.27087140083313 -0.035281553864479065 0.0034514516592025757 -0.2051699459552765 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
854 14.275811433792114 -0.035281553864479065 0.003834947943687439 -0.2051699459552765 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
855 14.280813932418823 -0.035281553864479065 0.004026696085929871 -0.20536169409751892 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
856 14.285868167877197 -0.03508980572223663 0.004218444228172302 -0.20536169409751892 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
857 14.290846347808838 -0.03508980572223663 0.004218444228172302 -0.20536169409751892 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
858 14.29583191871643 -0.03508980572223663 0.004793688654899597 -0.20574519038200378 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
859 14.300813436508179 -0.0348980575799942 0.004985436797142029 -0.20574519038200378 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
860 14.305860042572021 -0.0348980575799942 0.005368933081626892 -0.20593693852424622 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
861 14.310816764831543 -0.0348980575799942 0.005560681223869324 -0.20593693852424622 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
862 14.315880298614502 -0.0348980575799942 0.005560681223869324 -0.20593693852424622 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
863 14.320821046829224 -0.03470630943775177 0.00594417005777359 -0.20612868666648865 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
864 14.32584023475647 -0.03470630943775177 0.006327666342258453 -0.20612868666648865 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
865 14.330819606781006 -0.03470630943775177 0.006519414484500885 -0.20632043480873108 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
866 14.335835456848145 -0.03470630943775177 0.006711162626743317 -0.20632043480873108 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
867 14.340829372406006 -0.03470630943775177 0.006711162626743317 -0.20632043480873108 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
868 14.345831155776978 -0.03470630943775177 0.007286407053470612 -0.20632043480873108 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
869 14.350889205932617 -0.03470630943775177 0.007478155195713043 -0.20632043480873108 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
870 14.355832815170288 -0.03470630943775177 0.007669903337955475 -0.20632043480873108 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
871 14.360849380493164 -0.03470630943775177 0.007669903337955475 -0.20632043480873108 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
872 14.365838527679443 -0.03470630943775177 0.008053399622440338 -0.20632043480873108 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
873 14.370854377746582 -0.03470630943775177 0.008436895906925201 -0.20632043480873108 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
874 14.375836610794067 -0.03470630943775177 0.008436895906925201 -0.20632043480873108 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
875 14.380828619003296 -0.03470630943775177 0.008628636598587036 -0.20632043480873108 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
876 14.385870456695557 -0.03470630943775177 0.008820384740829468 -0.20632043480873108 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
877 14.390930652618408 -0.03470630943775177 0.0090121328830719 -0.20632043480873108 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
878 14.39584755897522 -0.03470630943775177 0.009203881025314331 -0.20632043480873108 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
879 14.400809526443481 -0.0348980575799942 0.009395629167556763 -0.20632043480873108 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
880 14.405873537063599 -0.0348980575799942 0.009395629167556763 -0.20632043480873108 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
881 14.410871744155884 -0.0348980575799942 0.009395629167556763 -0.20632043480873108 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
882 14.415818452835083 -0.0348980575799942 0.009587377309799194 -0.20632043480873108 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
883 14.420865297317505 -0.0348980575799942 0.009587377309799194 -0.20632043480873108 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
884 14.425822973251343 -0.0348980575799942 0.009779125452041626 -0.20612868666648865 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
885 14.430819272994995 -0.03508980572223663 0.009970873594284058 -0.20612868666648865 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
886 14.435822486877441 -0.03508980572223663 0.009970873594284058 -0.20593693852424622 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
887 14.440821886062622 -0.03508980572223663 0.01016262173652649 -0.20593693852424622 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
888 14.445820808410645 -0.03508980572223663 0.01016262173652649 -0.20593693852424622 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
889 14.450862884521484 -0.03508980572223663 0.01016262173652649 -0.20593693852424622 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
890 14.455803394317627 -0.035281553864479065 0.01016262173652649 -0.20574519038200378 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
891 14.460870504379272 -0.035281553864479065 0.01016262173652649 -0.20574519038200378 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
892 14.4658522605896 -0.035281553864479065 0.010354369878768921 -0.20574519038200378 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
893 14.470836400985718 -0.0354733020067215 0.010354369878768921 -0.20574519038200378 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
894 14.475818157196045 -0.0354733020067215 0.01016262173652649 -0.20574519038200378 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
895 14.480886459350586 -0.0354733020067215 0.01016262173652649 -0.20574519038200378 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
896 14.485843658447266 -0.0354733020067215 0.010354369878768921 -0.20574519038200378 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
897 14.490822076797485 -0.0354733020067215 0.01016262173652649 -0.20574519038200378 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
898 14.495819568634033 -0.0354733020067215 0.009970873594284058 -0.20574519038200378 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
899 14.500861883163452 -0.0354733020067215 0.009970873594284058 -0.20574519038200378 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
900 14.50585126876831 -0.0354733020067215 0.009970873594284058 -0.20574519038200378 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
901 14.510840892791748 -0.0354733020067215 0.009970873594284058 -0.20574519038200378 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
902 14.515820503234863 -0.0354733020067215 0.009779125452041626 -0.20574519038200378 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
903 14.52084755897522 -0.0354733020067215 0.009779125452041626 -0.20574519038200378 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
904 14.525820255279541 -0.03566505014896393 0.009587377309799194 -0.20555344223976135 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
905 14.530870914459229 -0.03566505014896393 0.009587377309799194 -0.20555344223976135 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
906 14.5358247756958 -0.03566505014896393 0.009203881025314331 -0.20555344223976135 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
907 14.540822505950928 -0.03566505014896393 0.009203881025314331 -0.20555344223976135 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
908 14.545829772949219 -0.03566505014896393 0.009203881025314331 -0.20555344223976135 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
909 14.550828695297241 -0.03566505014896393 0.008820384740829468 -0.20555344223976135 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
910 14.55585241317749 -0.03566505014896393 0.008628636598587036 -0.20555344223976135 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
911 14.560839891433716 -0.03566505014896393 0.008628636598587036 -0.20555344223976135 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
912 14.565873384475708 -0.03566505014896393 0.008436895906925201 -0.20536169409751892 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
913 14.57082724571228 -0.03566505014896393 0.00824514776468277 -0.20536169409751892 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
914 14.575966358184814 -0.03566505014896393 0.008053399622440338 -0.20536169409751892 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
915 14.580823183059692 -0.03566505014896393 0.007861651480197906 -0.2051699459552765 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
916 14.58587098121643 -0.03566505014896393 0.007669903337955475 -0.20497819781303406 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
917 14.59081220626831 -0.03566505014896393 0.007286407053470612 -0.20478644967079163 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
918 14.595855712890625 -0.03566505014896393 0.007286407053470612 -0.20478644967079163 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
919 14.600876092910767 -0.03566505014896393 0.00709465891122818 -0.20478644967079163 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
920 14.605838775634766 -0.03585679829120636 0.006902910768985748 -0.20478644967079163 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
921 14.610956192016602 -0.03585679829120636 0.006519414484500885 -0.2045947015285492 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
922 14.615825176239014 -0.03585679829120636 0.006327666342258453 -0.2045947015285492 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
923 14.62087345123291 -0.03585679829120636 0.006135918200016022 -0.20440295338630676 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
924 14.626092672348022 -0.03585679829120636 0.00594417005777359 -0.20440295338630676 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
925 14.630866527557373 -0.03585679829120636 0.005752429366111755 -0.20440295338630676 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
926 14.635932683944702 -0.03585679829120636 0.005560681223869324 -0.20440295338630676 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
927 14.64082407951355 -0.03604854643344879 0.004985436797142029 -0.20440295338630676 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
928 14.645843267440796 -0.03604854643344879 0.004985436797142029 -0.20440295338630676 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
929 14.650844097137451 -0.03604854643344879 0.0046019405126571655 -0.20440295338630676 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
930 14.655868768692017 -0.03604854643344879 0.004410192370414734 -0.20421120524406433 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
931 14.660898208618164 -0.03604854643344879 0.004218444228172302 -0.20421120524406433 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
932 14.665912628173828 -0.03604854643344879 0.003834947943687439 -0.20421120524406433 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
933 14.670904159545898 -0.03624029457569122 0.003259703516960144 -0.2040194571018219 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
934 14.67590856552124 -0.03624029457569122 0.003259703516960144 -0.2040194571018219 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
935 14.680864572525024 -0.03624029457569122 0.0030679628252983093 -0.20382770895957947 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
936 14.685908317565918 -0.03624029457569122 0.002684466540813446 -0.20382770895957947 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
937 14.690866231918335 -0.03624029457569122 0.0024927183985710144 -0.20363596081733704 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
938 14.696033716201782 -0.03624029457569122 0.002109222114086151 -0.2034442126750946 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
939 14.70082139968872 -0.03624029457569122 0.0019174739718437195 -0.2034442126750946 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
940 14.705870628356934 -0.036432042717933655 0.0015339776873588562 -0.20325246453285217 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
941 14.710867404937744 -0.036432042717933655 0.001150481402873993 -0.20306071639060974 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
942 14.715834140777588 -0.036432042717933655 0.0009587332606315613 -0.20306071639060974 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
943 14.720821857452393 -0.036432042717933655 0.000575236976146698 -0.2028689682483673 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
944 14.725897073745728 -0.036432042717933655 0.0 -0.20248547196388245 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
945 14.730833292007446 -0.036432042717933655 0.0 -0.20248547196388245 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
946 14.736020803451538 -0.036432042717933655 -0.0003834962844848633 -0.20229372382164001 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
947 14.740838289260864 -0.036432042717933655 -0.0003834962844848633 -0.20229372382164001 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
948 14.745802640914917 -0.036623790860176086 -0.0009587407112121582 -0.20210197567939758 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
949 14.750811338424683 -0.036623790860176086 -0.0011504888534545898 -0.20210197567939758 0 0 0 0.0 0.0 0.0 2.0 2.0 13.0 0 0 0 0 0 0 0 0 
