i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 
1 10.010568857192993 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20717.0 4256.0 25162.0 
2 10.015636444091797 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20717.0 4256.0 25162.0 
3 10.021673440933228 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20717.0 4256.0 25162.0 
4 10.025583744049072 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20717.0 4256.0 25162.0 
5 10.031179904937744 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20716.0 4257.0 25163.0 
6 10.035726308822632 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20716.0 4257.0 25163.0 
7 10.04106593132019 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20716.0 4257.0 25163.0 
8 10.045561790466309 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20716.0 4257.0 25164.0 
9 10.050626516342163 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20716.0 4257.0 25164.0 
10 10.055556774139404 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20715.0 4258.0 25164.0 
11 10.06078577041626 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20715.0 4258.0 25164.0 
12 10.065672159194946 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20715.0 4258.0 25165.0 
13 10.070689916610718 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20715.0 4258.0 25165.0 
14 10.075830221176147 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20715.0 4258.0 25165.0 
15 10.080609560012817 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20715.0 4258.0 25165.0 
16 10.085541725158691 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20715.0 4258.0 25165.0 
17 10.090548515319824 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
18 10.095513105392456 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
19 10.100548505783081 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
20 10.105674266815186 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
21 10.110514402389526 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
22 10.115619659423828 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
23 10.120567321777344 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
24 10.125569581985474 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
25 10.130547285079956 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
26 10.135581016540527 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
27 10.140538215637207 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
28 10.14566707611084 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
29 10.150517702102661 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
30 10.155654907226562 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
31 10.160531282424927 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
32 10.165523052215576 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
33 10.170554876327515 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
34 10.175539016723633 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
35 10.18107271194458 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
36 10.185548782348633 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
37 10.190875768661499 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
38 10.195531845092773 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
39 10.20103669166565 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
40 10.205661535263062 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
41 10.210685729980469 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
42 10.215546369552612 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
43 10.220606327056885 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
44 10.225534677505493 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
45 10.230593919754028 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
46 10.235545873641968 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
47 10.240844249725342 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
48 10.245553493499756 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
49 10.250582695007324 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
50 10.255550146102905 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
51 10.260638952255249 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
52 10.26565432548523 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
53 10.270593404769897 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
54 10.275624990463257 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
55 10.280514001846313 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
56 10.285503625869751 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
57 10.290539741516113 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
58 10.295693635940552 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
59 10.300518274307251 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
60 10.305529594421387 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
61 10.310518264770508 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
62 10.315557479858398 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
63 10.320513248443604 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
64 10.32555890083313 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
65 10.330517292022705 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
66 10.335541009902954 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
67 10.3405179977417 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
68 10.345533847808838 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
69 10.350524187088013 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
70 10.355546474456787 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
71 10.360565185546875 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
72 10.365605592727661 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
73 10.370526313781738 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
74 10.37558889389038 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -20714.0 4258.0 25165.0 
