i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 
1 10.005786895751953 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -15575.0 -44209.0 176725.0 
2 10.010777711868286 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -15536.0 -44220.0 176714.0 
3 10.015792608261108 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -15536.0 -44220.0 176714.0 
4 10.020812749862671 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -15536.0 -44220.0 176714.0 
5 10.025752067565918 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -15536.0 -44220.0 176714.0 
6 10.030792713165283 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -15536.0 -44220.0 176714.0 
7 10.03572416305542 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -15535.0 -44220.0 176714.0 
8 10.040848731994629 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -15535.0 -44220.0 176714.0 
9 10.04591155052185 -0.00019174069166183472 0.0 0.0017256662249565125 0.0 0.0 0.0 -0.0014090005724994481 0.0014090005724994481 -15535.0 -44220.0 176714.0 
10 10.05099892616272 -0.00019174069166183472 0.0 -0.002109147608280182 0.0 0.0 0.0 0.0017221118108326592 -0.0017221118108326592 -15535.0 -44220.0 176714.0 
11 10.055734872817993 -0.00019174069166183472 0.0 -0.002109147608280182 0.0 0.0 0.0 0.0017221118108326592 -0.0017221118108326592 -15535.0 -44220.0 176714.0 
12 10.060898542404175 -0.00019174069166183472 0.0 -0.002109147608280182 0.0 0.0 0.0 0.0017221118108326592 -0.0017221118108326592 -15535.0 -44220.0 176715.0 
13 10.06575345993042 -0.00019174069166183472 0.0 -0.002109147608280182 0.0 0.0 0.0 0.0017221118108326592 -0.0017221118108326592 -15535.0 -44220.0 176715.0 
14 10.07079815864563 -0.00019174069166183472 0.0 -0.002109147608280182 0.0 0.0 0.0 0.0017221118108326592 -0.0017221118108326592 -15535.0 -44220.0 176715.0 
15 10.075755596160889 -0.00019174069166183472 0.0 -0.002109147608280182 0.0 0.0 0.0 0.0017221118108326592 -0.0017221118108326592 -15535.0 -44220.0 176715.0 
16 10.080883741378784 -0.00019174069166183472 0.0 -0.002109147608280182 0.0 0.0 0.0 0.0017221118108326592 -0.0017221118108326592 -15535.0 -44220.0 176715.0 
17 10.085728883743286 -0.00019174069166183472 0.0 -0.002109147608280182 0.0 0.0 0.0 0.0017221118108326592 -0.0017221118108326592 -15535.0 -44220.0 176715.0 
18 10.090776443481445 -0.00019174069166183472 0.0 -0.002109147608280182 0.0 0.0 0.0 0.0017221118108326592 -0.0017221118108326592 -15535.0 -44220.0 176714.0 
19 10.095752716064453 -0.00019174069166183472 0.0 -0.002109147608280182 0.0 0.0 0.0 0.0017221118108326592 -0.0017221118108326592 -15535.0 -44220.0 176714.0 
20 10.100764274597168 -0.00019174069166183472 0.0 -0.002109147608280182 0.0 0.0 0.0 0.0017221118108326592 -0.0017221118108326592 -15535.0 -44220.0 176714.0 
21 10.105779647827148 -0.00019174069166183472 0.0 -0.002109147608280182 0.0 0.0 0.0 0.0017221118108326592 -0.0017221118108326592 -15535.0 -44220.0 176714.0 
22 10.11077618598938 -0.0 0.0 -0.0038348138332366943 0.0 0.0 0.0 0.0031311123833321075 -0.0031311123833321075 -15535.0 -44220.0 176714.0 
23 10.115769386291504 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -15535.0 -44220.0 176713.0 
24 10.120723247528076 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -15535.0 -44220.0 176713.0 
25 10.125734567642212 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -15535.0 -44220.0 176713.0 
26 10.130688428878784 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -15535.0 -44220.0 176713.0 
27 10.135693788528442 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -15535.0 -44220.0 176713.0 
28 10.14066481590271 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -15535.0 -44220.0 176713.0 
29 10.145686626434326 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -15535.0 -44220.0 176713.0 
30 10.150678634643555 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -15535.0 -44220.0 176713.0 
31 10.15568208694458 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -15535.0 -44220.0 176714.0 
