i t_now roll pitch yaw Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tpx Tpy Tix Tiy Tdx Tdy error_x error_y 
2312 21.555932998657227 -0.043718449771404266 0.0007669925689697266 -0.4176262840628624 -0.03528164795786124 -0.06776906170323492 0.0 0.06389328411334262 -0.003139297129581926 -0.0607539869837607 -206.0 4894.0 -2301.0 -0.370823842783769 -0.008590316772460936 -1.612277577320735e-05 -0.0016543022580444815 0.335558317601681 -0.05752444267272949 0.032245551546414696 -0.0007669925689697266 
2313 21.560953617095947 -0.043718449771404266 0.0007669925689697266 -0.4176262840628624 -0.16993798340670785 -0.010244619030505418 0.0 0.009658719449524178 0.13392442269656746 -0.14358314214609166 -206.0 4881.0 -2288.0 -0.40720795281231403 -0.008590316772460936 -1.7704693600535393e-05 -0.0016543022580444815 0.23728767409920673 0.0 0.035409387201070786 -0.0007669925689697266 
2314 21.5659441947937 -0.055031560361385345 0.002109222114086151 -0.41551705449819565 -0.08659419770166296 -0.1259448058195412 0.0 0.1187419016669607 0.011332915518106997 -0.1300748171850677 -207.0 4870.0 -2277.0 -0.46527552480498946 -0.023623287677764893 -2.0229370643695195e-05 -0.0016543022580444815 0.3787015564739702 -0.10066721588373184 0.04045874128739039 -0.002109222114086151 
2315 21.571001052856445 -0.06059224158525467 0.0023009702563285828 -0.4147500619292259 -0.1284298250116405 -0.04180627979710698 0.0 0.039415338587622 0.08515484371733957 -0.1245701823049616 -207.0 4859.0 -2265.0 -0.5262832206984361 -0.025770866870880125 -2.2881879160801573e-05 -0.0016543022580444815 0.39787627756595645 -0.014381110668182373 0.04576375832160314 -0.0023009702563285828 
2316 21.57595181465149 -0.06576942652463913 0.0023009702563285828 -0.41379132121801376 -0.18132289930805598 -0.027425169128924606 0.0 0.025856697421667397 0.1351211786180963 -0.16097787603976374 -208.0 4850.0 -2256.0 -0.588760985682408 -0.025770866870880125 -2.5598303725322092e-05 -0.0016543022580444815 0.4074636846780773 0.0 0.05119660745064417 -0.0023009702563285828 
2317 21.580978870391846 -0.0703713670372963 0.002109222114086151 -0.4128325805068016 -0.2498913362957535 -0.010896479267627001 0.0 0.010273299174930235 0.19889877210147813 -0.20917207127640838 -208.0 4843.0 -2248.0 -0.650136198848486 -0.023623287677764893 -2.8266791254282e-05 -0.0016543022580444815 0.40027312934398673 0.014381110668182373 0.056533582508563995 -0.002109222114086151 
2318 21.58595371246338 -0.0745898112654686 0.0019174739718437195 -0.4120655879378319 -0.3234451291076837 -0.008748900074511765 0.0 0.008248542094147679 0.2599675709870768 -0.26821611308122445 -209.0 4835.0 -2241.0 -0.709306308378776 -0.021475708484649657 -3.0839404712120696e-05 -0.0016543022580444815 0.38589201867580436 0.014381110668182373 0.061678809424241386 -0.0019174739718437195 
2319 21.59100580215454 -0.07784952968358994 0.0019174739718437195 -0.4114903435111046 -0.34811939630284927 -0.02313001074269414 0.0 0.021807183260102288 0.2733347052058493 -0.2951418884659516 -208.0 4831.0 -2237.0 -0.7747242115437984 -0.021475708484649657 -3.36836613714695e-05 -0.0016543022580444815 0.42663849890232064 0.0 0.067367322742939 -0.0019174739718437195 
2320 21.595951318740845 -0.08034224063158035 0.0015339851379394531 -0.41072335094213486 -0.5068886382356284 0.009926726739853623 0.0 -0.009359007723648434 0.41855234389232565 -0.40919333616867726 -207.0 4827.0 -2234.0 -0.823236348728339 -0.017180633544921872 -3.579288472731909e-05 -0.0016543022580444815 0.3163835033774379 0.028761662542819977 0.07158576945463817 -0.0015339851379394531 
2321 21.601059675216675 -0.08168447762727737 0.0015339851379394531 -0.40995635837316513 -0.60004773452133 -0.018834935802966354 0.0 0.017757747772654396 0.4810580497437665 -0.4988157975164208 -206.0 4824.0 -2232.0 -0.863663134475549 -0.017180633544921872 -3.755057106415431e-05 -0.0016543022580444815 0.26365295052528315 0.0 0.07510114212830861 -0.0015339851379394531 
2322 21.60594630241394 -0.08206797391176224 0.0015339851379394531 -0.40957286208868027 -0.6912090834118423 -0.018834935802966354 0.0 0.017757747772654396 0.5554909794256293 -0.5732487271982837 -206.0 4821.0 -2232.0 -0.894902016967535 -0.017180633544921872 -3.890878334641457e-05 -0.0016543022580444815 0.20373184233903918 0.0 0.07781756669282913 -0.0015339851379394531 
2323 21.610983848571777 -0.08168447762727737 0.0019174739718437195 -0.40938111394643784 -0.7752114480994642 -0.05189167328551411 0.0 0.04892393875640511 0.6084955274910412 -0.6574194662474463 -205.0 4821.0 -2232.0 -0.9165854789316654 -0.021475708484649657 -3.985154256224632e-05 -0.0016543022580444815 0.1414138823747635 -0.028761662542819977 0.07970308512449265 -0.0019174739718437195 
2324 21.615944147109985 -0.08034224063158035 0.0019174739718437195 -0.40938111394643784 -0.8557459323853257 -0.02313001074269414 0.0 0.021807183260102288 0.6878100363053763 -0.7096172195654785 -204.0 4821.0 -2233.0 -0.9276109685500462 -0.021475708484649657 -4.033091167608897e-05 -0.0016543022580444815 0.0719053670763966 0.0 0.08066182335217793 -0.0019174739718437195 
2325 21.62098526954651 -0.0788082554936409 0.002109222114086151 -0.4097646102309227 -0.9175048645325001 -0.03965870060399175 0.0 0.03739058150683945 0.7304442941219229 -0.7678348756287623 -203.0 4823.0 -2236.0 -0.929448526352644 -0.023623287677764893 -4.041080549359322e-05 -0.0016543022580444815 0.011984072625637401 -0.014381110668182373 0.08082161098718643 -0.002109222114086151 
2326 21.62598466873169 -0.07689078897237778 0.0023009702563285828 -0.41014810651540756 -0.9660165129303929 -0.04180627979710698 0.0 0.039415338587622 0.7690415106335791 -0.8084568492212011 -202.0 4827.0 -2240.0 -0.9228332440058391 -0.025770866870880125 -4.0123184521993004e-05 -0.0016543022580444815 -0.04314314574003185 -0.014381110668182373 0.08024636904398601 -0.0023009702563285828 
2327 21.630978107452393 -0.0745898112654686 0.0024927183985710144 -0.4105316027998924 -0.9979579949639739 -0.04395385899022222 0.0 0.041440095668404564 0.794109242963371 -0.8355493386317755 -201.0 4832.0 -2246.0 -0.909235133479039 -0.02791844606399536 -3.9531962325175606e-05 -0.0016543022580444815 -0.08868332952260971 -0.014381110668182373 0.07906392465035121 -0.0024927183985710144 
2328 21.63598132133484 -0.07267234474420547 0.002684466540813446 -0.41129859536886215 -1.0087109578289097 -0.04610143818333745 0.0 0.04346485274918711 0.8018766218370428 -0.8453414745862299 -199.0 4838.0 -2253.0 -0.8912268442412217 -0.030066025257110593 -3.874899322787921e-05 -0.0016543022580444815 -0.11744536459446023 -0.014381110668182373 0.07749798645575841 -0.002684466540813446 
2329 21.640952110290527 -0.07267234474420547 0.002684466540813446 -0.41129859536886215 -0.9866432485692203 -0.03172032751515508 0.0 0.02990621158323251 0.7906377332605765 -0.8205439448438089 -198.0 4845.0 -2261.0 -0.8739535895486672 -0.030066025257110593 -3.799798215428988e-05 -0.0016543022580444815 -0.11265166103839874 0.0 0.07599596430857976 -0.002684466540813446 
2330 21.64598512649536 -0.06902913004159927 0.003259710967540741 -0.41302432864904404 -0.9937210651822388 -0.0813063970990479 0.0 0.076656406323444 0.7730416489554337 -0.8496980552788778 -198.0 4853.0 -2269.0 -0.8522701275845368 -0.03650876283645629 -3.7055222938458123e-05 -0.0016543022580444815 -0.1414138823747635 -0.04314333200454712 0.07411044587691624 -0.003259710967540741 
2331 21.65094304084778 -0.06749515980482101 0.003259710967540741 -0.41379132121801376 -0.972036502756178 -0.03816306509450078 0.0 0.03598048282558017 0.7756742396245733 -0.8116547224501535 -197.0 4863.0 -2280.0 -0.8305866941809654 -0.03650876283645629 -3.611246496438981e-05 -0.0016543022580444815 -0.14141369611024823 0.0 0.0722249299287796 -0.003259710967540741 
2332 21.655983686447144 -0.06461893767118454 0.0034514591097831726 -0.4141748175024986 -0.9604988769292829 -0.05469175495579838 0.0 0.05156388107231733 0.7584621084615214 -0.8100259895338386 -197.0 4873.0 -2291.0 -0.8070656458536785 -0.03865634202957153 -3.508981068929037e-05 -0.0016543022580444815 -0.15339814126491513 -0.014381110668182373 0.07017962137858073 -0.0034514591097831726 
2333 21.660950183868408 -0.06155098229646683 0.0034514591097831726 -0.4147500619292259 -0.9450939223505562 -0.04031064428761601 0.0 0.03800523990636272 0.7526633363016214 -0.7906685762079841 -196.0 4884.0 -2302.0 -0.7820745569964249 -0.03865634202957153 -3.4003241608540215e-05 -0.0016543022580444815 -0.16298536211252282 0.0 0.06800648321708043 -0.0034514591097831726 
2334 21.665974140167236 -0.05809951573610306 0.0040267035365104675 -0.4159005507826805 -0.9363364528380331 -0.08989671387150884 0.0 0.08475543464657422 0.7221377950169617 -0.8068932296635359 -196.0 4898.0 -2316.0 -0.754143301397562 -0.045099079608917236 -3.2788839191198355e-05 -0.0016543022580444815 -0.18216036260127988 -0.04314333200454712 0.0655776783823967 -0.0040267035365104675 
2335 21.670982837677002 -0.05407281965017319 0.004218451678752899 -0.4170510396361351 -0.9510195141881702 -0.06328207172825932 0.0 0.05966290939544756 0.746672727032464 -0.8063356364279116 -195.0 4909.0 -2327.0 -0.7184942116340002 -0.047246658802032465 -3.123887876669566e-05 -0.0016543022580444815 -0.2324940636754034 -0.014381110668182373 0.06247775753339132 -0.004218451678752899 
2336 21.675941467285156 -0.04966262727975845 0.004218451678752899 -0.41800978034734726 -0.923485990867019 -0.04890096106007695 0.0 0.04610426822949294 0.7309710199628277 -0.7770752881923206 -194.0 4921.0 -2339.0 -0.6813750813404719 -0.047246658802032465 -2.9625003536542256e-05 -0.0016543022580444815 -0.2420812845230106 0.0 0.05925000707308451 -0.004218451678752899 
2337 21.680999040603638 -0.04966262727975845 0.004218451678752899 -0.41800978034734726 -0.8701308561898767 -0.04890096106007695 0.0 0.04610426822949294 0.6874067349240027 -0.7335110031534957 -194.0 4921.0 -2339.0 -0.6471960606674353 -0.047246658802032465 -2.8138959159453712e-05 -0.0016543022580444815 -0.222906656563282 0.0 0.05627791831890742 -0.004218451678752899 
2338 21.685946702957153 -0.04448544234037399 0.004218451678752899 -0.4189685210585594 -0.8603020140863952 -0.04890096106007695 0.0 0.04610426822949294 0.6793815189520314 -0.7254857871815245 -194.0 4934.0 -2351.0 -0.6086068612833818 -0.047246658802032465 -2.6461167881886167e-05 -0.0016543022580444815 -0.2516686916351315 0.0 0.05292233576377233 -0.004218451678752899 
2339 21.691209316253662 -0.033364079892635345 0.0036432072520256042 -0.42107775062322617 -0.9069423573166135 0.0006851085238158729 0.0 -0.0006459265107185453 0.740838297102906 -0.7401923705921876 -192.0 4963.0 -2378.0 -0.5545819650093714 -0.040803921222686765 -2.411225934823354e-05 -0.0016543022580444815 -0.35233628004789386 0.04314333200454712 0.04822451869646708 -0.0036432072520256042 
2340 21.69598388671875 -0.02761165052652359 0.003259710967540741 -0.42222823947668076 -0.8772667767480016 -0.009400843758136029 0.0 0.008863200493670951 0.7118537235293944 -0.7207169240230653 -191.0 4977.0 -2391.0 -0.4961468900243441 -0.03650876283645629 -2.157160391410192e-05 -0.0016543022580444815 -0.38109831511974335 0.028762221336364746 0.043143207828203835 -0.003259710967540741 
2341 21.701011896133423 -0.021667473018169403 0.002684466540813446 -0.4231869801878929 -0.839122346371412 0.011423004489392045 0.0 -0.01076971191463132 0.6905253827496245 -0.6797556708349931 -191.0 4991.0 -2404.0 -0.43403664231300354 -0.030066025257110593 -1.887115836143494e-05 -0.0016543022580444815 -0.4050668329000471 0.04314333200454712 0.03774231672286987 -0.002684466540813446 
2342 21.705971479415894 -0.021667473018169403 0.002684466540813446 -0.4231869801878929 -0.7303352298103273 -0.03172032751515508 0.0 0.02990621158323251 0.5813631122795808 -0.6112693238628134 -191.0 4991.0 -2404.0 -0.3803792633116245 -0.030066025257110593 -1.653822883963585e-05 -0.0016543022580444815 -0.34993942826986313 0.0 0.0330764576792717 -0.002684466540813446 
2343 21.711023330688477 -0.015531554818153381 0.0023009702563285828 -0.4243374690413475 -0.741613474169746 0.0013370522074401398 0.0 -0.0012605849102418202 0.6061551584846508 -0.6048945735744091 -190.0 5008.0 -2420.0 -0.3149613744268815 -0.025770866870880125 -1.3693972801168762e-05 -0.0016543022580444815 -0.42663840577006334 0.028762221336364746 0.02738794560233752 -0.0023009702563285828 
2344 21.71597194671631 -0.0034514516592025757 0.0019174739718437195 -0.42702188342809677 -0.74924805027619 0.005632210593670608 0.0 -0.005310099071806929 0.6144135208531775 -0.6091034217813706 -190.0 5040.0 -2449.0 -0.2363128922879696 -0.021475708484649657 -1.0274473577737808e-05 -0.0016543022580444815 -0.5129248835146427 0.028762221336364746 0.020548947155475616 -0.0019174739718437195 
2345 21.72101616859436 -0.0034514516592025757 0.0019174739718437195 -0.42702188342809677 -0.5528959895130247 -0.02313001074269414 0.0 0.021807183260102288 0.44053409341598526 -0.4623412766760876 -190.0 5056.0 -2464.0 -0.17898035484055677 -0.021475708484649657 -7.781754558285077e-06 -0.0016543022580444815 -0.3739078529179096 0.0 0.015563509116570154 -0.0019174739718437195 
2346 21.725969314575195 0.007861651480197906 0.002684466540813446 -0.42989810556173325 -0.5544109600577504 -0.08924477018788457 0.0 0.08414077624705094 0.4106042651924857 -0.4947450414395367 -191.0 5073.0 -2479.0 -0.11098985932767391 -0.030066025257110593 -4.825646057724953e-06 -0.0016543022580444815 -0.4434162750840187 -0.05752444267272949 0.009651292115449905 -0.002684466540813446 
2347 21.731017351150513 0.012847095727920532 0.003259710967540741 -0.43124034255743027 -0.4762709946557879 -0.0813063970990479 0.0 0.076656406323444 0.350545435569776 -0.42720184189322 -191.0 5091.0 -2496.0 -0.044836935897668205 -0.03650876283645629 -1.9494319955507917e-06 -0.0016543022580444815 -0.4314321093261242 -0.04314333200454712 0.003898863991101583 -0.003259710967540741 
2348 21.73597025871277 0.017449036240577698 0.004218451678752899 -0.4325825795531273 -0.45881933708085365 -0.12080651440098882 0.0 0.113897474059266 0.3176756829604098 -0.43157315701967575 -192.0 5110.0 -2514.0 0.030136373514930405 -0.047246658802032465 6.551385546724001e-07 -0.0016543022580444815 -0.48895636573433876 -0.07190555334091187 -0.0026205542186896005 -0.004218451678752899 
2349 21.741039514541626 0.022242724895477295 0.005560681223869324 -0.4339248165488243 -0.36963919105411824 -0.16460114784911273 0.0 0.15518745044692947 0.22421541044911325 -0.37940286089604275 -192.0 5127.0 -2531.0 0.10253707629938921 -0.06227962970733642 2.229066876073679e-06 -0.0016543022580444815 -0.4721784964203835 -0.10066721588373184 -0.008916267504294714 -0.005560681223869324 
2350 21.745971202850342 0.02684466913342476 0.006902918219566345 -0.43526705354452133 -0.2180933773506743 -0.17963476099446413 0.0 0.16936127684801372 0.09339185850579902 -0.26275313535381273 -192.0 5149.0 -2551.0 0.16060464115192494 -0.07731268405914306 3.491405242433151e-06 -0.0016543022580444815 -0.3787015099078417 -0.10066777467727661 -0.013965620969732603 -0.006902918219566345 
2351 21.751044750213623 0.031446609646081924 0.007861651480197906 -0.43660929054021835 -0.20872822883787254 -0.16160979338362813 0.0 0.1523671744102937 0.09424229798407603 -0.24660947239436976 -192.0 5165.0 -2567.0 0.22749259198705357 -0.08805049657821655 4.945491130153339e-06 -0.0016543022580444815 -0.43622576631605625 -0.0719049945473671 -0.019781964520613354 -0.007861651480197906 
2352 21.755966424942017 0.035473309457302094 0.008436895906925201 -0.43775977939367294 -0.06472469229375302 -0.13929086842015384 0.0 0.13132469015633852 -0.012814855118720792 -0.11850983503761772 -191.0 5182.0 -2583.0 0.2804149364431699 -0.09449323415756225 6.095976879199346e-06 -0.0016543022580444815 -0.3451457247138021 -0.04314333200454712 -0.024383907516797382 -0.008436895906925201 
2353 21.761043071746826 0.0391165129840374 0.00824514776468277 -0.4387185201048851 0.0024041276851977916 -0.07961884655430913 0.0 0.07506536841173755 -0.03949564624094646 -0.03556972217079109 -190.0 5199.0 -2599.0 0.33076465285072726 -0.09234565496444702 7.190535931537549e-06 -0.0016543022580444815 -0.328367715701461 0.014381110668182373 -0.028762143726150196 -0.00824514776468277 
2354 21.765946626663208 0.04256797209382057 0.008053399622440338 -0.4398690089583397 0.06493081889549884 -0.07747126736119389 0.0 0.07304061133095499 -0.08953609729048968 0.016495485959534692 -189.0 5216.0 -2616.0 0.3789092799027761 -0.09019807577133178 8.237158258756002e-06 -0.0016543022580444815 -0.31398669816553604 0.014381110668182373 -0.03294863303502401 -0.008053399622440338 
2355 21.771013975143433 0.046019427478313446 0.007669903337955475 -0.4410194978117943 0.12728173875529342 -0.058794998306781046 0.0 0.05543245600343527 -0.13164133250995072 0.07620887650651545 -189.0 5229.0 -2629.0 0.42448129318654537 -0.08590291738510131 9.227854199707509e-06 -0.0016543022580444815 -0.29720878228545167 0.028762221336364746 -0.03691141679883003 -0.007669903337955475 
2356 21.775965929031372 0.04947088286280632 0.007478155195713043 -0.4423617348074913 0.18503070183036247 -0.07102852978184819 0.0 0.06696634008860733 -0.18456010545545212 0.1175937653668448 -188.0 5241.0 -2641.0 0.46784820283452666 -0.08375533819198608 1.0170613105098406e-05 -0.0016543022580444815 -0.2828276716172693 0.014381110668182373 -0.040682452420393624 -0.007478155195713043 
2357 21.781041383743286 0.053305838257074356 0.006711170077323914 -0.4437039718031883 0.23651578144915386 -0.019295523244887588 0.0 0.01819199377733689 -0.20221032377735185 0.18401833000001494 -187.0 5251.0 -2651.0 0.5097450576722622 -0.07516510486602783 1.1081414297223092e-05 -0.0016543022580444815 -0.27324035763740556 0.05752388387918472 -0.044325657188892365 -0.006711170077323914 
2358 21.7859890460968 0.05675729364156723 0.005368933081626892 -0.4448544606566429 0.28450152663576095 0.03888142190501094 0.0 -0.03665775612161121 -0.21396564570601156 0.25062340182762277 -187.0 5261.0 -2661.0 0.5505393606921037 -0.060132050514221186 1.1968246971567473e-05 -0.0016543022580444815 -0.2660498023033144 0.10066777467727661 -0.04787298788626989 -0.005368933081626892 
2359 21.79098677635193 0.059441760182380676 0.0036432072520256042 -0.44562145322561264 0.33544330964190905 0.08697121373936534 0.0 -0.08199724667083981 -0.2328896920822793 0.3148869387531191 -187.0 5267.0 -2668.0 0.5894960844889283 -0.040803921222686765 1.2815132271498444e-05 -0.0016543022580444815 -0.25406558997929074 0.1294294372200966 -0.05126052908599377 -0.0036432072520256042 
2360 21.795941829681396 0.061359236016869545 0.0017257332801818848 -0.44581320136785507 0.3906354727382618 0.12282803289219736 0.0 -0.11580337997050273 -0.26105083789462524 0.376854217865128 -187.0 5272.0 -2673.0 0.6255126736747721 -0.019328212738037108 1.3598101601625484e-05 -0.0016543022580444815 -0.23489079903811197 0.14381054788827896 -0.05439240640650193 -0.0017257332801818848 
2361 21.800981283187866 0.061359236016869545 0.0017257332801818848 -0.44581320136785507 0.46318060390201055 -0.02098251499608159 0.0 0.019782504853436952 -0.3880766318647494 0.36829412701131237 -187.0 5275.0 -2677.0 0.6549139733736714 -0.019328212738037108 1.423726029073199e-05 -0.0016543022580444815 -0.19174760673195157 0.0 -0.05694904116292795 -0.0017257332801818848 
2362 21.805999040603638 0.06461894512176514 0.00019174814224243164 -0.44638844579458237 0.4946118495625757 0.11124700389429927 0.0 -0.10488468112046036 -0.35140654349395156 0.456291224614412 -187.0 5277.0 -2680.0 0.6839477593700091 -0.002147579193115234 1.4868429551521938e-05 -0.0016543022580444815 -0.18935077823698487 0.11504888534545898 -0.059473718206087746 -0.00019174814224243164 
2363 21.81095838546753 0.06461894512176514 0.00019174814224243164 -0.44638844579458237 0.564232718194369 -0.0038018814511597155 0.0 0.003584448207176515 -0.46248630935684765 0.4589018611496712 -187.0 5277.0 -2680.0 0.7056312141939998 -0.002147579193115234 1.5339809004217387e-05 -0.0016543022580444815 -0.14141383580863492 0.0 -0.061359236016869545 -0.00019174814224243164 
2364 21.815972566604614 0.06576943024992943 0.0009587407112121582 -0.4473471865057945 0.6102684837368625 -0.06991664089635015 0.0 0.06591804119412517 -0.5312411510161583 0.4653231098220332 -187.0 5277.0 -2680.0 0.722904476026694 -0.010737895965576172 1.571531469623248e-05 -0.0016543022580444815 -0.11265170760452782 -0.05752444267272949 -0.06286125878492992 -0.0009587407112121582 
2365 21.82095718383789 0.06576943024992943 0.0009587407112121582 -0.4473471865057945 0.655952613446086 -0.012392198223620653 0.0 0.011683476530306736 -0.5414248043944888 0.5297413278641822 -187.0 5277.0 -2680.0 0.735032510322829 -0.010737895965576172 1.5978967615713674e-05 -0.0016543022580444815 -0.0790958758443587 0.0 -0.0639158704628547 -0.0009587407112121582 
2366 21.82595920562744 0.06423545069992542 0.0024927183985710144 -0.4477306827902794 0.7046086704037149 -0.14462107487395404 0.0 0.1363500569944804 -0.6434855987739043 0.5071355417794239 -190.0 5271.0 -2671.0 0.7405452551320195 -0.02791844606399536 1.609880989417434e-05 -0.0016543022580444815 -0.03595268353819882 -0.11504832655191422 -0.06439523957669735 -0.0024927183985710144 
2367 21.830944776535034 0.0628932174295187 0.0030679628252983093 -0.4477306827902794 0.7243267812406021 -0.07915881790593267 0.0 0.07463164924266144 -0.6287261649786671 0.5540945157360058 -191.0 5266.0 -2666.0 0.7434853861729305 -0.034361183643341064 1.6162725786368053e-05 -0.0016543022580444815 -0.01917476765811478 -0.04314333200454712 -0.06465090314547221 -0.0030679628252983093 
2368 21.836021900177002 0.06116748787462711 0.0036432072520256042 -0.4477306827902794 0.7800293276202095 -0.08560155548527837 0.0 0.0807059204850091 -0.6772442392677586 0.5965383187827493 -192.0 5261.0 -2659.0 0.7368700931159158 -0.040803921222686765 1.60189150677373e-05 -0.0016543022580444815 0.043143215589225986 -0.04314333200454712 -0.0640756602709492 -0.0036432072520256042 
2369 21.840944051742554 0.059441760182380676 0.0040267035365104675 -0.44753893464803696 0.791677770256763 -0.07551560320332647 0.0 0.07119679348061961 -0.6820005893514424 0.6108037958708228 -193.0 5254.0 -2651.0 0.726947155315429 -0.045099079608917236 1.5803199028596285e-05 -0.0016543022580444815 0.06471481174230541 -0.028762221336364746 -0.06321279611438513 -0.0040267035365104675 
2370 21.84595513343811 0.05752428434789181 0.004218451678752899 -0.44696369022130966 0.8142237424299432 -0.06328207172825932 0.0 0.05966290939544756 -0.6946423565019498 0.6349794471065022 -193.0 5244.0 -2640.0 0.7111439590031902 -0.047246658802032465 1.545965128267805e-05 -0.0016543022580444815 0.10306432377547042 -0.014381110668182373 -0.06183860513071219 -0.004218451678752899 
2371 21.85096263885498 0.05752428434789181 0.004218451678752899 -0.44696369022130966 0.7984202025699582 -0.04890096106007695 0.0 0.04610426822949294 -0.6749594996567396 0.6288552314272466 -193.0 5244.0 -2640.0 0.6953407626909515 -0.047246658802032465 1.5116103536759816e-05 -0.0016543022580444815 0.10306432377546991 0.0 -0.06046441414703926 -0.004218451678752899 
2372 21.855944633483887 0.055031564086675644 0.004410199820995331 -0.44562145322561264 0.7927632952894398 -0.06542965092137455 0.0 0.0616876664762301 -0.6781323533269399 0.6164446868507096 -192.0 5225.0 -2619.0 0.677699980015556 -0.0493942379951477 1.473260826120774e-05 -0.0016543022580444815 0.11504858266562258 -0.014381110668182373 -0.058930433044830956 -0.004410199820995331 
2373 21.860994577407837 0.053305838257074356 0.004218451678752899 -0.44447096437215805 0.7791807427247207 -0.03451985039189458 0.0 0.032545627063538335 -0.6524712258912296 0.6199255988276913 -191.0 5214.0 -2607.0 0.6593241699350377 -0.047246658802032465 1.433313412902256e-05 -0.0016543022580444815 0.11984223965555395 0.014381110668182373 -0.057332536516090236 -0.004218451678752899 
2374 21.865947723388672 0.05081311613321304 0.004218451678752899 -0.4437039718031883 0.7689218392336431 -0.04890096106007695 0.0 0.04610426822949294 -0.6508741868496746 0.6047699186201816 -190.0 5200.0 -2592.0 0.6394782907639941 -0.047246658802032465 1.3901701973130307e-05 -0.0016543022580444815 0.12942964676767588 0.0 -0.055606807892521225 -0.004218451678752899 
2375 21.8709819316864 0.04716991260647774 0.0040267035365104675 -0.44274523109197617 0.7693687346506246 -0.03237227119877935 0.0 0.03052086998275579 -0.6434473763063037 0.612926506323548 -189.0 5188.0 -2579.0 0.6159572495768467 -0.045099079608917236 1.3390374990801017e-05 -0.0016543022580444815 0.15339809469878707 0.014381110668182373 -0.053561499963204064 -0.0040267035365104675 
2376 21.875946283340454 0.04218447580933571 0.0040267035365104675 -0.441786490380764 0.7783163078262003 -0.04675338186696172 0.0 0.0440795111487104 -0.6575323597947391 0.6134528486460288 -188.0 5175.0 -2564.0 0.5865559498779476 -0.045099079608917236 1.2751216301694513e-05 -0.0016543022580444815 0.19174760673195104 0.0 -0.05100486520677805 -0.0040267035365104675 
2377 21.880990266799927 0.04218447580933571 0.0040267035365104675 -0.441786490380764 0.748914368968612 -0.04675338186696172 0.0 0.0440795111487104 -0.6335257772448722 0.5894462660961619 -187.0 5161.0 -2549.0 0.5571546501790484 -0.045099079608917236 1.211205761258801e-05 -0.0016543022580444815 0.19174760673195104 0.0 -0.048448230450352035 -0.0040267035365104675 
2378 21.886043787002563 0.02991262823343277 0.004218451678752899 -0.4392937645316124 0.8230077867278212 -0.06328207172825932 0.0 0.05966290939544756 -0.7018144986378847 0.6421515892424372 -187.0 5148.0 -2534.0 0.5090100231269995 -0.047246658802032465 1.1065435285369555e-05 -0.0016543022580444815 0.31398669816553626 -0.014381110668182373 -0.04426174114147822 -0.004218451678752899 
2379 21.89097785949707 0.022434473037719727 0.004218451678752899 -0.4379515275359154 0.8357417508269039 -0.04890096106007695 0.0 0.04610426822949294 -0.7054324162034649 0.6593281479739719 -186.0 5133.0 -2517.0 0.4498399064565698 -0.047246658802032465 9.77912840122978e-06 -0.0016543022580444815 0.38589206524193287 0.0 -0.03911651360491911 -0.004218451678752899 
2380 21.89594554901123 0.015531562268733978 0.004218451678752899 -0.4362257942557335 0.8232446605859635 -0.04890096106007695 0.0 0.04610426822949294 -0.6952285847501918 0.6491243165206988 -186.0 5116.0 -2500.0 0.38221692821631825 -0.047246658802032465 8.309063656876485e-06 -0.0016543022580444815 0.4410194233059883 0.0 -0.033236254627505936 -0.004218451678752899 
2381 21.901013612747192 0.015531562268733978 0.004218451678752899 -0.4362257942557335 0.7170631267564992 -0.04890096106007695 0.0 0.04610426822949294 -0.6085317254207726 0.5624274571912796 -186.0 5116.0 -2500.0 0.32157675673564273 -0.047246658802032465 6.990799059470495e-06 -0.0016543022580444815 0.39547937922179693 0.0 -0.027963196237881977 -0.004218451678752899 
2382 21.905951261520386 0.0040267035365104675 0.0036432072520256042 -0.4331578239798546 0.7254185808482579 0.0006851085238158729 0.0 -0.0006459265107185453 -0.5919788277486864 0.5926247542594051 -185.0 5082.0 -2461.0 0.24844102654606104 -0.040803921222686765 5.400891881436109e-06 -0.0016543022580444815 0.47697215341031546 0.04314333200454712 -0.021603567525744438 -0.0036432072520256042 
2383 21.91110849380493 -0.00019174814224243164 0.0030679628252983093 -0.43162383884191513 0.6969263652494798 0.007127846103161573 0.0 -0.006720197753066207 -0.5656778955080546 0.5723980932611208 -183.0 5065.0 -2443.0 0.1672199306388696 -0.034361183643341064 3.6352158834536874e-06 -0.0016543022580444815 0.5297027993947268 0.04314333200454712 -0.014540863533814749 -0.0030679628252983093 
2384 21.915955066680908 -0.004026696085929871 0.0024927183985710144 -0.4302816018462181 0.5264133340961611 0.013570583682507277 0.0 -0.012794468995413873 -0.4234174529465733 0.43621192194198716 -182.0 5048.0 -2424.0 0.10216955902675787 -0.02791844606399536 2.2210773701469103e-06 -0.0016543022580444815 0.42424155399203306 0.04314333200454712 -0.00888430948058764 -0.0024927183985710144 
2385 21.920959949493408 -0.004026696085929871 0.0024927183985710144 -0.4302816018462181 0.38221805078070603 -0.029572748322039842 0.0 0.02788145450244995 -0.32602045888253134 0.2981390043800814 -181.0 5031.0 -2405.0 0.05145231820642948 -0.02791844606399536 1.1185286566615106e-06 -0.0016543022580444815 0.3307646140456199 0.0 -0.004474114626646042 -0.0024927183985710144 
