i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.000797271728516 -0.0 0.0 0 0 0 0.0 0.0 0.0 -28339.0 28142.0 10424.0 0 0 
2 10.005785942077637 -0.0 0.0 0 0 0 0.0 0.0 0.0 -28339.0 28142.0 10424.0 0 0 
3 10.01102328300476 -0.0 0.0 0 0 0 0.0 0.0 0.0 -28896.0 28801.0 10485.0 0 0 
4 10.015930652618408 -0.0 0.0 0 0 0 0.0 0.0 0.0 -28896.0 28801.0 10485.0 0 0 
5 10.020975112915039 -0.0 0.0 0 0 0 0.0 0.0 0.0 -28896.0 28801.0 10485.0 0 0 
6 10.025787830352783 -0.0 0.0 0 0 0 0.0 0.0 0.0 -28896.0 28802.0 10486.0 0 0 
7 10.031290292739868 -0.0 0.0 0 0 0 0.0 0.0 0.0 -28896.0 28802.0 10486.0 0 0 
8 10.035770177841187 -0.0 0.0 0 0 0 0.0 0.0 0.0 -28896.0 28803.0 10486.0 0 0 
9 10.041054725646973 -0.0 0.0 0 0 0 0.0 0.0 0.0 -28896.0 28803.0 10486.0 0 0 
10 10.04578685760498 -0.0 0.0 0 0 0 0.0 0.0 0.0 -28896.0 28803.0 10486.0 0 0 
11 10.050902605056763 -0.0 0.0 0 0 0 0.0 0.0 0.0 -28895.0 28804.0 10487.0 0 0 
12 10.055791139602661 -0.0 0.0 0 0 0 0.0 0.0 0.0 -28895.0 28804.0 10487.0 0 0 
13 10.060776948928833 -0.0 0.0 0 0 0 0.0 0.0 0.0 -28895.0 28804.0 10487.0 0 0 
14 10.065776109695435 -0.0 0.0 0 0 0 0.0 0.0 0.0 -28895.0 28804.0 10487.0 0 0 
15 10.070806741714478 -0.0 0.0 0 0 0 0.0 0.0 0.0 -28895.0 28804.0 10487.0 0 0 
16 10.075766563415527 -0.0 0.0 0 0 0 0.0 0.0 0.0 -28895.0 28804.0 10488.0 0 0 
17 10.081015348434448 -0.0 0.0 0 0 0 0.0 0.0 0.0 -28895.0 28804.0 10488.0 0 0 
18 10.085783004760742 -0.0 0.0 0 0 0 0.0 0.0 0.0 -28895.0 28804.0 10488.0 0 0 
19 10.090820789337158 -0.0 0.0 0 0 0 0.0 0.0 0.0 -28895.0 28804.0 10488.0 0 0 
20 10.095691204071045 -0.0 0.0 0 0 0 0.0 0.0 0.0 -28895.0 28804.0 10488.0 0 0 
21 10.100736856460571 -0.0 0.0 0 0 0 0.0 0.0 0.0 -28895.0 28804.0 10488.0 0 0 
22 10.105687141418457 -0.0 0.0 0 0 0 0.0 0.0 0.0 -28895.0 28804.0 10488.0 0 0 
23 10.110691547393799 -0.0 0.0 0 0 0 0.0 0.0 0.0 -28895.0 28804.0 10488.0 0 0 
24 10.115687608718872 -0.0 0.0 0 0 0 0.0 0.0 0.0 -28895.0 28804.0 10488.0 0 0 
25 10.12073302268982 -0.0 0.0 0 0 0 0.0 0.0 0.0 -28895.0 28804.0 10488.0 0 0 
26 10.125697374343872 -0.0 0.0 0 0 0 0.0 0.0 0.0 -28895.0 28804.0 10488.0 0 0 
27 10.130741596221924 -0.0 0.0 0 0 0 0.0 0.0 0.0 -28895.0 28804.0 10488.0 0 0 
28 10.135739088058472 -0.0 0.0 0 0 0 0.0 0.0 0.0 -28895.0 28804.0 10488.0 0 0 
29 10.140729427337646 -0.0 0.0 0 0 0 0.0 0.0 0.0 -28895.0 28804.0 10488.0 0 0 
30 10.145743370056152 -0.0 0.0 0 0 0 0.0 0.0 0.0 -28895.0 28804.0 10488.0 0 0 
31 10.150729417800903 -0.0 0.0 0 0 0 0.0 0.0 0.0 -28895.0 28804.0 10488.0 0 0 
