i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 
1 10.025632619857788 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -7075.0 -20284.0 57098.0 
2 10.030637979507446 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -7075.0 -20284.0 57098.0 
3 10.035631656646729 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -7075.0 -20284.0 57098.0 
4 10.040628671646118 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -7075.0 -20284.0 57098.0 
5 10.04563021659851 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -7075.0 -20284.0 57098.0 
6 10.050625324249268 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -7075.0 -20284.0 57098.0 
7 10.055638313293457 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -7075.0 -20284.0 57098.0 
8 10.060625553131104 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -7075.0 -20284.0 57098.0 
9 10.065642356872559 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -7075.0 -20284.0 57098.0 
10 10.070626974105835 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -7075.0 -20284.0 57098.0 
11 10.075671672821045 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -7075.0 -20284.0 57098.0 
12 10.080629110336304 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -7075.0 -20284.0 57098.0 
13 10.085798025131226 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -7075.0 -20284.0 57098.0 
14 10.090664625167847 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -7075.0 -20284.0 57098.0 
15 10.095693826675415 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -7075.0 -20284.0 57098.0 
16 10.100623607635498 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -7075.0 -20284.0 57098.0 
17 10.10563063621521 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -7075.0 -20284.0 57098.0 
18 10.11063551902771 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -7075.0 -20284.0 57098.0 
19 10.115646362304688 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -7075.0 -20284.0 57098.0 
20 10.120635032653809 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -7075.0 -20284.0 57098.0 
21 10.125694751739502 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -7075.0 -20284.0 57098.0 
22 10.130627393722534 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -7075.0 -20284.0 57098.0 
23 10.135632991790771 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -7075.0 -20284.0 57098.0 
24 10.140641450881958 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -7075.0 -20284.0 57098.0 
25 10.145630359649658 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -7075.0 -20284.0 57098.0 
26 10.150628566741943 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -7075.0 -20284.0 57098.0 
27 10.155632495880127 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -7075.0 -20284.0 57098.0 
