i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.03575348854065 -0.0 0.0 0 0 0 0.0 0.0 0.0 -49858.0 112429.0 24458.0 0 0 
2 10.040752172470093 -0.0 0.0 0 0 0 0.0 0.0 0.0 -49173.0 111797.0 23869.0 0 0 
3 10.045762538909912 -0.0 0.0 0 0 0 0.0 0.0 0.0 -49173.0 111797.0 23869.0 0 0 
4 10.050711631774902 -0.0 0.0 0 0 0 0.0 0.0 0.0 -49173.0 111797.0 23869.0 0 0 
5 10.055775165557861 -0.0 0.0 0 0 0 0.0 0.0 0.0 -49173.0 111797.0 23869.0 0 0 
6 10.06071949005127 -0.0 0.0 0 0 0 0.0 0.0 0.0 -49173.0 111798.0 23870.0 0 0 
7 10.065781831741333 -0.0 0.0 0 0 0 0.0 0.0 0.0 -49173.0 111798.0 23870.0 0 0 
8 10.070724248886108 -0.0 0.0 0 0 0 0.0 0.0 0.0 -49173.0 111798.0 23870.0 0 0 
9 10.075774669647217 -0.0 0.0 0 0 0 0.0 0.0 0.0 -49173.0 111799.0 23871.0 0 0 
10 10.080718994140625 -0.0 0.0 0 0 0 0.0 0.0 0.0 -49173.0 111799.0 23871.0 0 0 
11 10.085765361785889 -0.0 0.0 0 0 0 0.0 0.0 0.0 -49173.0 111800.0 23872.0 0 0 
12 10.09073543548584 -0.0 0.0 0 0 0 0.0 0.0 0.0 -49173.0 111800.0 23872.0 0 0 
13 10.095766544342041 -0.0 0.0 0 0 0 0.0 0.0 0.0 -49173.0 111800.0 23872.0 0 0 
14 10.100794076919556 -0.0 0.0 0 0 0 0.0 0.0 0.0 -49173.0 111800.0 23872.0 0 0 
15 10.105911016464233 -0.0 0.0 0 0 0 0.0 0.0 0.0 -49173.0 111801.0 23872.0 0 0 
16 10.110818147659302 -0.0 0.0 0 0 0 0.0 0.0 0.0 -49173.0 111801.0 23873.0 0 0 
17 10.115755796432495 -0.0 0.0 0 0 0 0.0 0.0 0.0 -49173.0 111801.0 23873.0 0 0 
18 10.120635271072388 -0.0 0.0 0 0 0 0.0 0.0 0.0 -49173.0 111801.0 23873.0 0 0 
19 10.12568187713623 -0.0 0.0 0 0 0 0.0 0.0 0.0 -49173.0 111801.0 23873.0 0 0 
20 10.130642414093018 -0.0 0.0 0 0 0 0.0 0.0 0.0 -49173.0 111801.0 23873.0 0 0 
21 10.13564682006836 -0.0 0.0 0 0 0 0.0 0.0 0.0 -49173.0 111801.0 23873.0 0 0 
22 10.140644073486328 -0.0 0.0 0 0 0 0.0 0.0 0.0 -49173.0 111801.0 23873.0 0 0 
23 10.145665884017944 -0.0 0.0 0 0 0 0.0 0.0 0.0 -49173.0 111801.0 23873.0 0 0 
24 10.150649070739746 -0.0 0.0 0 0 0 0.0 0.0 0.0 -49173.0 111801.0 23873.0 0 0 
25 10.155832529067993 -0.0 0.0 0 0 0 0.0 0.0 0.0 -49173.0 111801.0 23873.0 0 0 
26 10.160703182220459 -0.0 0.0 0 0 0 0.0 0.0 0.0 -49173.0 111801.0 23873.0 0 0 
27 10.165663003921509 -0.0 0.0 0 0 0 0.0 0.0 0.0 -49173.0 111801.0 23873.0 0 0 
28 10.170644283294678 -0.0 0.0 0 0 0 0.0 0.0 0.0 -49173.0 111801.0 23873.0 0 0 
