i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 
1 10.005671739578247 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 52211.0 -59506.0 105763.0 
2 10.010655879974365 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 52797.0 -60050.0 105249.0 
3 10.015676021575928 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 52797.0 -60050.0 105249.0 
4 10.020659923553467 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 52797.0 -60050.0 105249.0 
5 10.025675296783447 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 52797.0 -60050.0 105249.0 
6 10.030659437179565 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 52797.0 -60050.0 105249.0 
7 10.0361168384552 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 52797.0 -60050.0 105249.0 
8 10.040676593780518 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 52797.0 -60049.0 105249.0 
9 10.04567551612854 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 52797.0 -60049.0 105249.0 
10 10.050652742385864 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 52797.0 -60049.0 105249.0 
11 10.055676698684692 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 52797.0 -60049.0 105249.0 
12 10.06066107749939 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 52797.0 -60049.0 105249.0 
13 10.065661668777466 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 52797.0 -60049.0 105249.0 
14 10.070659160614014 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 52797.0 -60049.0 105249.0 
15 10.075658559799194 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 52797.0 -60049.0 105249.0 
16 10.080716609954834 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 52797.0 -60049.0 105249.0 
17 10.085664987564087 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 52797.0 -60049.0 105249.0 
18 10.090659379959106 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 52797.0 -60049.0 105249.0 
19 10.095699787139893 -0.0 -0.00019174814224243164 0.0 0.005944192409515381 -0.0 -0.005604238348594572 0.002802119174297286 0.002802119174297286 52797.0 -60049.0 105249.0 
20 10.100655317306519 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 -0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 52797.0 -60049.0 105249.0 
21 10.105680465698242 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 -0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 52797.0 -60049.0 105249.0 
22 10.110656023025513 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 -0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 52797.0 -60049.0 105249.0 
23 10.115683317184448 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 -0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 52797.0 -60049.0 105249.0 
24 10.12067198753357 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 -0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 52797.0 -60049.0 105249.0 
25 10.125660181045532 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 -0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 52797.0 -60049.0 105249.0 
