i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.010735511779785 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 -1.0 0.0 0 0 
2 10.01579737663269 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 -1.0 0.0 0 0 
3 10.020753860473633 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 -1.0 0.0 0 0 
4 10.025902271270752 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 -1.0 0.0 0 0 
5 10.030750036239624 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 
6 10.035918712615967 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 
7 10.040784358978271 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
8 10.045912504196167 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 1.0 0 0 
9 10.050861120223999 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 1.0 0 0 
10 10.055720567703247 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
11 10.060683727264404 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
12 10.065692663192749 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
13 10.07069444656372 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
14 10.075727939605713 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
15 10.080684423446655 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
16 10.085738897323608 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
17 10.090689897537231 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
18 10.096520185470581 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
19 10.100675582885742 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
20 10.10575246810913 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
21 10.110713720321655 0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
22 10.115747928619385 0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
23 10.120680332183838 0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
24 10.125745296478271 0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
25 10.130696773529053 0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
26 10.135749101638794 0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
