i t_now roll pitch yaw Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.015719175338745 -0.0 0.0 0.10258496552705765 0 0 0 0.0 0.0 0.0 1.0 -1.0 0.0 0 0 
2 10.02069902420044 -0.0 0.0 0.10258496552705765 0 0 0 0.0 0.0 0.0 1.0 -1.0 0.0 0 0 
3 10.025765180587769 -0.0 0.0 0.10258496552705765 0 0 0 0.0 0.0 0.0 1.0 -1.0 0.0 0 0 
4 10.030707359313965 -0.0 0.0 0.10258496552705765 0 0 0 0.0 0.0 0.0 1.0 -1.0 0.0 0 0 
5 10.03577470779419 -0.0 0.0 0.10258496552705765 0 0 0 0.0 0.0 0.0 1.0 -1.0 0.0 0 0 
6 10.040694236755371 -0.0 0.0 0.10258496552705765 0 0 0 0.0 0.0 0.0 1.0 -1.0 0.0 0 0 
7 10.045731782913208 -0.0 0.0 0.10296846073470078 0 0 0 0.0 0.0 0.0 1.0 -1.0 0.0 0 0 
8 10.05069375038147 -0.0 0.0 0.10316020832397044 0 0 0 0.0 0.0 0.0 2.0 0.0 0.0 0 0 
9 10.055763721466064 -0.0 0.0 0.10316020832397044 0 0 0 0.0 0.0 0.0 2.0 0.0 0.0 0 0 
10 10.060688495635986 -0.0 0.0 0.1035437035607174 0 0 0 0.0 0.0 0.0 2.0 0.0 0.0 0 0 
11 10.0657958984375 -0.0 0.0 0.1035437035607174 0 0 0 0.0 0.0 0.0 2.0 0.0 0.0 0 0 
12 10.070701837539673 -0.0 0.0 0.10373545112088323 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
13 10.075718641281128 -0.0 0.0 0.10392719879746437 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
14 10.080690383911133 -0.0 0.0 0.10392719879746437 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
15 10.085767269134521 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
16 10.0906982421875 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
17 10.095744371414185 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
18 10.100752830505371 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
19 10.105632066726685 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
20 10.110651016235352 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
21 10.115648984909058 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
22 10.120634317398071 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
23 10.125674724578857 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
24 10.130626678466797 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
25 10.135664939880371 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
26 10.140635967254639 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
27 10.145673751831055 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
28 10.150633811950684 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
29 10.155659914016724 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
30 10.160628080368042 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
31 10.165666103363037 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
32 10.170635461807251 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
33 10.175663471221924 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
34 10.18063759803772 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
35 10.185656785964966 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
36 10.190631628036499 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
37 10.195645570755005 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
38 10.200636625289917 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
39 10.205663204193115 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
40 10.210628986358643 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
41 10.215650796890259 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
42 10.22063660621643 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
43 10.225647449493408 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
44 10.230634212493896 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
45 10.235649585723877 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
46 10.240639448165894 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
47 10.245664119720459 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
48 10.250717163085938 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
49 10.255676746368408 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
50 10.260631084442139 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
51 10.265651226043701 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
52 10.270633935928345 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
53 10.27566409111023 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
54 10.280652284622192 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
55 10.285667896270752 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
56 10.290684938430786 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
57 10.295647144317627 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
58 10.300650358200073 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
59 10.30564832687378 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
60 10.310680389404297 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
61 10.315648555755615 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
62 10.320637941360474 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
63 10.325648546218872 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
64 10.330649375915527 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
65 10.33574628829956 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
66 10.340633630752563 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
67 10.345693349838257 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
68 10.350636005401611 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
69 10.355647325515747 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
70 10.360641241073608 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
71 10.36564588546753 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
72 10.370634078979492 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
73 10.375673770904541 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
74 10.380640506744385 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
75 10.38568115234375 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
76 10.390636444091797 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
77 10.395654201507568 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
78 10.400640726089478 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
79 10.405646562576294 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
80 10.41067361831665 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
81 10.415650606155396 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
82 10.420634746551514 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
83 10.425650596618652 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
84 10.430636167526245 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
85 10.435645580291748 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
86 10.440635919570923 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
87 10.445682287216187 -0.0 0.0 0.1041189463576302 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
