i t_now roll pitch yaw Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.010913133621216 -0.0 0.0 0.5418787226080894 0 0 0 0.0 0.0 0.0 1.0 0.0 -1.0 0 0 
2 10.015825271606445 -0.0 0.0 0.5418787226080894 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
3 10.020880699157715 -0.0 0.0 0.5418787226080894 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
4 10.025937557220459 -0.0 0.0 0.5418787226080894 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
5 10.03082823753357 -0.0 0.0 0.5418787226080894 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
6 10.035902976989746 -0.0 0.0 0.5418787226080894 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
7 10.04077935218811 -0.0 0.0 0.5418787226080894 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
8 10.045724391937256 -0.0 0.0 0.5418787226080894 0 0 0 0.0 0.0 0.0 1.0 0.0 2.0 0 0 
9 10.050765991210938 -0.0 0.0 0.5418787226080894 0 0 0 0.0 0.0 0.0 1.0 0.0 2.0 0 0 
10 10.0557279586792 -0.0 0.0 0.5420704707503319 0 0 0 0.0 0.0 0.0 1.0 1.0 2.0 0 0 
11 10.060734748840332 -0.0 0.0 0.5420704707503319 0 0 0 0.0 0.0 0.0 1.0 1.0 2.0 0 0 
12 10.065730333328247 -0.0 0.0 0.5420704707503319 0 0 0 0.0 0.0 0.0 1.0 1.0 2.0 0 0 
13 10.070722341537476 -0.0 0.0 0.5420704707503319 0 0 0 0.0 0.0 0.0 1.0 1.0 2.0 0 0 
14 10.075762271881104 -0.0 0.0 0.5420704707503319 0 0 0 0.0 0.0 0.0 1.0 1.0 2.0 0 0 
15 10.08071780204773 -0.0 0.0 0.5420704707503319 0 0 0 0.0 0.0 0.0 1.0 1.0 2.0 0 0 
16 10.085758209228516 -0.0 0.0 0.5420704707503319 0 0 0 0.0 0.0 0.0 1.0 1.0 2.0 0 0 
17 10.090723514556885 -0.0 0.0 0.5420704707503319 0 0 0 0.0 0.0 0.0 1.0 1.0 2.0 0 0 
18 10.09576416015625 -0.0 0.0 0.5420704707503319 0 0 0 0.0 0.0 0.0 1.0 1.0 2.0 0 0 
19 10.100727319717407 -0.0 0.0 0.5420704707503319 0 0 0 0.0 0.0 0.0 1.0 1.0 2.0 0 0 
20 10.105756521224976 -0.0 0.0 0.5420704707503319 0 0 0 0.0 0.0 0.0 1.0 1.0 2.0 0 0 
21 10.110721349716187 -0.0 0.0 0.5420704707503319 0 0 0 0.0 0.0 0.0 1.0 1.0 2.0 0 0 
22 10.115726709365845 -0.0 0.0 0.5420704707503319 0 0 0 0.0 0.0 0.0 1.0 1.0 2.0 0 0 
23 10.120718240737915 -0.0 0.0 0.5420704707503319 0 0 0 0.0 0.0 0.0 1.0 1.0 2.0 0 0 
24 10.125760078430176 -0.0 0.0 0.5420704707503319 0 0 0 0.0 0.0 0.0 1.0 1.0 2.0 0 0 
25 10.130729675292969 -0.0 0.0 0.5420704707503319 0 0 0 0.0 0.0 0.0 1.0 1.0 2.0 0 0 
26 10.135729551315308 -0.0 0.0 0.5420704707503319 0 0 0 0.0 0.0 0.0 1.0 1.0 2.0 0 0 
27 10.14072322845459 -0.0 0.0 0.5420704707503319 0 0 0 0.0 0.0 0.0 1.0 1.0 2.0 0 0 
28 10.145776987075806 -0.0 0.0 0.5420704707503319 0 0 0 0.0 0.0 0.0 1.0 1.0 2.0 0 0 
29 10.150726079940796 -0.0 0.0 0.5420704707503319 0 0 0 0.0 0.0 0.0 1.0 1.0 2.0 0 0 
30 10.155725002288818 -0.0 0.0 0.5420704707503319 0 0 0 0.0 0.0 0.0 1.0 1.0 2.0 0 0 
