i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.005900621414185 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 1.0 0.0 -1.0 -0.0 -0.0 
2 10.010851860046387 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 1.0 0.0 -1.0 -0.0 -0.0 
3 10.015896081924438 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 1.0 0.0 -1.0 -0.0 -0.0 
4 10.020891189575195 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 1.0 0.0 -1.0 -0.0 -0.0 
5 10.02584457397461 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 1.0 0.0 -1.0 -0.0 -0.0 
6 10.030842304229736 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 1.0 0.0 0.0 -0.0 -0.0 
7 10.036461114883423 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 -0.0 -0.0 
8 10.040814876556396 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 1.0 -0.0 -0.0 
9 10.045857667922974 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 1.0 -0.0 -0.0 
10 10.05080771446228 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 3.0 1.0 1.0 -0.0 -0.0 
11 10.05585265159607 -0.00019174814224243164 0.0 0.0017257332801818848 0.0 -0.0 -0.0 -0.001409055322861698 0.001409055322861698 3.0 1.0 1.0 -0.0 -0.0 
12 10.060883045196533 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 2.0 -0.0 -0.0 
13 10.065829038619995 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 2.0 -0.0 -0.0 
14 10.071341514587402 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 2.0 -0.0 -0.0 
15 10.075805187225342 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 2.0 -0.0 -0.0 
16 10.080725908279419 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 2.0 -0.0 -0.0 
17 10.085726499557495 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 2.0 -0.0 -0.0 
18 10.09071135520935 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 2.0 -0.0 -0.0 
19 10.09598708152771 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 1.0 -0.0 -0.0 
20 10.100705623626709 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 1.0 -0.0 -0.0 
21 10.105701208114624 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 0.0 -0.0 -0.0 
22 10.110828161239624 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 -1.0 -0.0 -0.0 
23 10.115705490112305 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 -1.0 -0.0 -0.0 
24 10.120723962783813 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 -2.0 -0.0 -0.0 
25 10.125710248947144 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 -2.0 -0.0 -0.0 
26 10.130705833435059 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 -2.0 -0.0 -0.0 
27 10.135710954666138 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 -3.0 -0.0 -0.0 
28 10.140736103057861 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 -3.0 -0.0 -0.0 
29 10.145700693130493 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 -3.0 -0.0 -0.0 
30 10.150716066360474 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 -3.0 -0.0 -0.0 
31 10.155761480331421 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 -3.0 -0.0 -0.0 
32 10.160742282867432 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 -3.0 -0.0 -0.0 
33 10.165703058242798 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 -3.0 -0.0 -0.0 
34 10.170730352401733 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 -3.0 -0.0 -0.0 
35 10.175749778747559 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 -3.0 -0.0 -0.0 
36 10.180727481842041 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 -3.0 -0.0 -0.0 
37 10.18572473526001 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 -3.0 -0.0 -0.0 
38 10.190717697143555 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 -3.0 -0.0 -0.0 
39 10.195723056793213 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 -3.0 -0.0 -0.0 
40 10.200714349746704 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 -3.0 -0.0 -0.0 
41 10.205717086791992 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 -3.0 -0.0 -0.0 
42 10.210716962814331 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 -3.0 -0.0 -0.0 
43 10.215705871582031 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 -3.0 -0.0 -0.0 
44 10.220762491226196 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 -3.0 -0.0 -0.0 
45 10.225703954696655 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 -3.0 -0.0 -0.0 
46 10.230791091918945 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 -3.0 -0.0 -0.0 
47 10.235701084136963 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 -3.0 -0.0 -0.0 
48 10.24071216583252 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 -3.0 -0.0 -0.0 
49 10.245713710784912 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 -3.0 -0.0 -0.0 
50 10.250715732574463 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 -3.0 -0.0 -0.0 
51 10.255728006362915 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 -3.0 -0.0 -0.0 
52 10.260706424713135 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 -3.0 -0.0 -0.0 
53 10.26570200920105 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 -3.0 -0.0 -0.0 
54 10.270760297775269 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 -3.0 -0.0 -0.0 
55 10.275705099105835 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 -3.0 -0.0 -0.0 
56 10.280799388885498 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 -0.0 -0.0 0.0017221787279420755 -0.0017221787279420755 3.0 1.0 -3.0 -0.0 -0.0 
