i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.010684251785278 -0.0 0.0 0 0 0 0.0 0.0 0.0 -19730.0 18135.0 9471.0 0 0 
2 10.015684843063354 -0.0 0.0 0 0 0 0.0 0.0 0.0 -20278.0 18783.0 8948.0 0 0 
3 10.020665407180786 -0.0 0.0 0 0 0 0.0 0.0 0.0 -20278.0 18783.0 8948.0 0 0 
4 10.025651931762695 -0.0 0.0 0 0 0 0.0 0.0 0.0 -20278.0 18783.0 8948.0 0 0 
5 10.030770778656006 -0.0 0.0 0 0 0 0.0 0.0 0.0 -20278.0 18783.0 8948.0 0 0 
6 10.035744428634644 -0.0 0.0 0 0 0 0.0 0.0 0.0 -20277.0 18784.0 8949.0 0 0 
7 10.040700912475586 -0.0 0.0 0 0 0 0.0 0.0 0.0 -20277.0 18784.0 8949.0 0 0 
8 10.045702695846558 -0.0 0.0 0 0 0 0.0 0.0 0.0 -20277.0 18784.0 8949.0 0 0 
9 10.050765037536621 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -20277.0 18785.0 8949.0 0 0 
10 10.055642366409302 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -20277.0 18785.0 8949.0 0 0 
11 10.060717582702637 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -20277.0 18785.0 8949.0 0 0 
12 10.065645694732666 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -20277.0 18785.0 8949.0 0 0 
13 10.07072377204895 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -20277.0 18786.0 8950.0 0 0 
14 10.076214075088501 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -20277.0 18786.0 8950.0 0 0 
15 10.080856323242188 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -20277.0 18786.0 8950.0 0 0 
16 10.085709810256958 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -20277.0 18786.0 8950.0 0 0 
17 10.090646266937256 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -20277.0 18786.0 8950.0 0 0 
18 10.09564733505249 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -20277.0 18786.0 8950.0 0 0 
19 10.100651741027832 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -20277.0 18786.0 8950.0 0 0 
20 10.10566759109497 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -20277.0 18786.0 8950.0 0 0 
21 10.110662460327148 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -20277.0 18786.0 8950.0 0 0 
22 10.115665912628174 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -20277.0 18786.0 8950.0 0 0 
23 10.120693445205688 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -20277.0 18786.0 8950.0 0 0 
24 10.12566614151001 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -20277.0 18786.0 8950.0 0 0 
25 10.130616188049316 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -20277.0 18786.0 8950.0 0 0 
26 10.135664463043213 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -20277.0 18786.0 8950.0 0 0 
27 10.140628099441528 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -20277.0 18786.0 8950.0 0 0 
28 10.145641565322876 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -20277.0 18786.0 8950.0 0 0 
