i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.005837202072144 -0.0 0.0 0 0 0 0.0 0.0 0.0 19285.0 68566.0 -45014.0 0 0 
2 10.010722398757935 -0.0 0.0 0 0 0 0.0 0.0 0.0 19285.0 68566.0 -45014.0 0 0 
3 10.016146421432495 -0.0 0.0 0 0 0 0.0 0.0 0.0 19285.0 68566.0 -45014.0 0 0 
4 10.020771741867065 -0.0 0.0 0 0 0 0.0 0.0 0.0 19285.0 68566.0 -45014.0 0 0 
5 10.02569842338562 -0.0 0.0 0 0 0 0.0 0.0 0.0 19285.0 68566.0 -45014.0 0 0 
6 10.03069281578064 -0.0 0.0 0 0 0 0.0 0.0 0.0 19286.0 68567.0 -45014.0 0 0 
7 10.03573226928711 -0.0 0.0 0 0 0 0.0 0.0 0.0 19286.0 68567.0 -45014.0 0 0 
8 10.04068398475647 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 19287.0 68567.0 -45014.0 0 0 
9 10.045764207839966 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 19287.0 68567.0 -45014.0 0 0 
10 10.050709009170532 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 19288.0 68567.0 -45014.0 0 0 
11 10.055772304534912 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 19288.0 68567.0 -45014.0 0 0 
12 10.06067681312561 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 19288.0 68568.0 -45014.0 0 0 
13 10.065736293792725 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 19288.0 68568.0 -45014.0 0 0 
14 10.07066535949707 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 19288.0 68568.0 -45014.0 0 0 
15 10.07584524154663 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 19288.0 68568.0 -45014.0 0 0 
16 10.080711126327515 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 19288.0 68568.0 -45014.0 0 0 
17 10.085666179656982 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 19288.0 68568.0 -45014.0 0 0 
18 10.090670347213745 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 19288.0 68568.0 -45014.0 0 0 
19 10.095757007598877 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 19288.0 68568.0 -45014.0 0 0 
20 10.10074234008789 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 19288.0 68568.0 -45014.0 0 0 
21 10.105739116668701 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 19288.0 68568.0 -45014.0 0 0 
22 10.110720157623291 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 19288.0 68568.0 -45014.0 0 0 
23 10.115719556808472 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 19288.0 68568.0 -45014.0 0 0 
24 10.1206636428833 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 19288.0 68568.0 -45014.0 0 0 
25 10.125713109970093 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 19288.0 68568.0 -45014.0 0 0 
26 10.13139033317566 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 19288.0 68568.0 -45014.0 0 0 
27 10.135693073272705 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 19288.0 68568.0 -45014.0 0 0 
28 10.140721321105957 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 19288.0 68568.0 -45014.0 0 0 
29 10.145678758621216 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 19288.0 68568.0 -45014.0 0 0 
30 10.150854110717773 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 19288.0 68568.0 -45014.0 0 0 
31 10.155690670013428 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 19288.0 68568.0 -45014.0 0 0 
32 10.160669565200806 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 19288.0 68568.0 -45014.0 0 0 
