i t_now roll pitch yaw Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.000842809677124 -0.0 0.0 0.43066512793302536 0 0 0 0.0 0.0 0.0 19396.0 -2181.0 12881.0 0 0 
2 10.005694150924683 -0.0 0.0 0.43066512793302536 0 0 0 0.0 0.0 0.0 19938.0 -2654.0 13153.0 0 0 
3 10.01125693321228 -0.0 0.0 0.43066512793302536 0 0 0 0.0 0.0 0.0 19938.0 -2654.0 13153.0 0 0 
4 10.0156991481781 -0.0 0.0 0.43066512793302536 0 0 0 0.0 0.0 0.0 19938.0 -2654.0 13153.0 0 0 
5 10.02087664604187 -0.0 0.0 0.43066512793302536 0 0 0 0.0 0.0 0.0 19938.0 -2654.0 13153.0 0 0 
6 10.026115417480469 -0.0 0.0 0.43066512793302536 0 0 0 0.0 0.0 0.0 19938.0 -2654.0 13153.0 0 0 
7 10.030849933624268 -0.0 0.0 0.43066512793302536 0 0 0 0.0 0.0 0.0 19938.0 -2654.0 13153.0 0 0 
8 10.035701990127563 -0.0 0.0 0.4308568760752678 0 0 0 0.0 0.0 0.0 19938.0 -2654.0 13154.0 0 0 
9 10.040741920471191 -0.0 0.0 0.4308568760752678 0 0 0 0.0 0.0 0.0 19938.0 -2654.0 13154.0 0 0 
10 10.045706748962402 -0.0 0.0 0.4310486242175102 0 0 0 0.0 0.0 0.0 19938.0 -2654.0 13154.0 0 0 
11 10.050745010375977 -0.0 0.0 0.4310486242175102 0 0 0 0.0 0.0 0.0 19938.0 -2654.0 13154.0 0 0 
12 10.055695056915283 -0.0 0.0 0.4310486242175102 0 0 0 0.0 0.0 0.0 19938.0 -2654.0 13154.0 0 0 
13 10.060923099517822 -0.0 0.0 0.4310486242175102 0 0 0 0.0 0.0 0.0 19938.0 -2654.0 13154.0 0 0 
14 10.065711736679077 -0.0 0.0 0.4310486242175102 0 0 0 0.0 0.0 0.0 19938.0 -2654.0 13154.0 0 0 
15 10.07073426246643 -0.0 0.0 0.4310486242175102 0 0 0 0.0 0.0 0.0 19938.0 -2654.0 13154.0 0 0 
16 10.075703859329224 -0.0 0.0 0.4310486242175102 0 0 0 0.0 0.0 0.0 19938.0 -2654.0 13154.0 0 0 
17 10.080775737762451 -0.0 0.0 0.4310486242175102 0 0 0 0.0 0.0 0.0 19938.0 -2654.0 13154.0 0 0 
18 10.085708618164062 -0.0 0.0 0.4310486242175102 0 0 0 0.0 0.0 0.0 19938.0 -2654.0 13154.0 0 0 
19 10.090779542922974 -0.0 0.0 0.4310486242175102 0 0 0 0.0 0.0 0.0 19938.0 -2654.0 13154.0 0 0 
20 10.09571361541748 -0.0 0.0 0.4310486242175102 0 0 0 0.0 0.0 0.0 19938.0 -2654.0 13154.0 0 0 
21 10.101130485534668 -0.0 0.0 0.4310486242175102 0 0 0 0.0 0.0 0.0 19938.0 -2654.0 13154.0 0 0 
22 10.105706453323364 -0.0 0.0 0.4310486242175102 0 0 0 0.0 0.0 0.0 19938.0 -2654.0 13154.0 0 0 
23 10.110788583755493 -0.0 0.0 0.4310486242175102 0 0 0 0.0 0.0 0.0 19938.0 -2654.0 13154.0 0 0 
24 10.115715026855469 -0.0 0.0 0.4310486242175102 0 0 0 0.0 0.0 0.0 19938.0 -2654.0 13154.0 0 0 
25 10.120803833007812 -0.0 0.0 0.4310486242175102 0 0 0 0.0 0.0 0.0 19938.0 -2654.0 13154.0 0 0 
26 10.125716924667358 -0.0 0.0 0.4310486242175102 0 0 0 0.0 0.0 0.0 19938.0 -2654.0 13154.0 0 0 
27 10.130733966827393 -0.0 0.0 0.4310486242175102 0 0 0 0.0 0.0 0.0 19938.0 -2654.0 13154.0 0 0 
28 10.136011838912964 -0.0 0.0 0.4310486242175102 0 0 0 0.0 0.0 0.0 19938.0 -2654.0 13154.0 0 0 
29 10.140732765197754 -0.0 0.0 0.4310486242175102 0 0 0 0.0 0.0 0.0 19938.0 -2654.0 13154.0 0 0 
30 10.145730257034302 -0.0 0.0 0.4310486242175102 0 0 0 0.0 0.0 0.0 19938.0 -2654.0 13154.0 0 0 
31 10.150713682174683 -0.0 0.0 0.4310486242175102 0 0 0 0.0 0.0 0.0 19938.0 -2654.0 13154.0 0 0 
32 10.15577483177185 -0.0 0.0 0.4310486242175102 0 0 0 0.0 0.0 0.0 19938.0 -2654.0 13154.0 0 0 
33 10.160710096359253 -0.0 0.0 0.4310486242175102 0 0 0 0.0 0.0 0.0 19938.0 -2654.0 13154.0 0 0 
34 10.165776252746582 -0.0 0.0 0.4310486242175102 0 0 0 0.0 0.0 0.0 19938.0 -2654.0 13154.0 0 0 
35 10.170838117599487 -0.0 0.0 0.4310486242175102 0 0 0 0.0 0.0 0.0 19938.0 -2654.0 13154.0 0 0 
36 10.175730228424072 -0.0 0.0 0.4310486242175102 0 0 0 0.0 0.0 0.0 19938.0 -2654.0 13154.0 0 0 
37 10.181050539016724 -0.0 0.0 0.4310486242175102 0 0 0 0.0 0.0 0.0 19938.0 -2654.0 13154.0 0 0 
38 10.18574333190918 -0.0 0.0 0.4310486242175102 0 0 0 0.0 0.0 0.0 19938.0 -2654.0 13154.0 0 0 
39 10.191039562225342 -0.0 0.0 0.4310486242175102 0 0 0 0.0 0.0 0.0 19938.0 -2654.0 13154.0 0 0 
