i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.005702257156372 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 -1.0 0.0 0 0 
2 10.010716199874878 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 -1.0 0.0 0 0 
3 10.015732526779175 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 -1.0 0.0 0 0 
4 10.020763874053955 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 -1.0 0.0 0 0 
5 10.02576756477356 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 -1.0 0.0 0 0 
6 10.030704259872437 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 -1.0 0.0 0 0 
7 10.035776853561401 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 -1.0 0.0 0 0 
8 10.040695905685425 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 -1.0 0.0 0 0 
9 10.045964002609253 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 -1.0 0.0 0 0 
10 10.050817012786865 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 -1.0 0.0 0 0 
11 10.055737733840942 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 -1.0 0.0 0 0 
12 10.060861587524414 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 -1.0 0.0 0 0 
13 10.06574010848999 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 -1.0 0.0 0 0 
14 10.070694208145142 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 -1.0 0.0 0 0 
15 10.075735330581665 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 -1.0 0.0 0 0 
16 10.08069634437561 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 -1.0 0.0 0 0 
17 10.085743427276611 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 -1.0 0.0 0 0 
18 10.090762615203857 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 -1.0 0.0 0 0 
19 10.095693588256836 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 -1.0 0.0 0 0 
20 10.101243257522583 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 -1.0 0.0 0 0 
21 10.105709552764893 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 -1.0 0.0 0 0 
