i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.005781650543213 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0 0 
2 10.010807275772095 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0 0 
3 10.015961170196533 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0 0 
4 10.020852088928223 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0 0 
5 10.025780200958252 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0 0 
6 10.030781030654907 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0 0 
7 10.03592300415039 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
8 10.040798902511597 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
9 10.045737743377686 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 0.0 0 0 
10 10.050730466842651 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 0.0 0 0 
11 10.055691003799438 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 0.0 0 0 
12 10.060713529586792 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 0.0 0 0 
13 10.065761089324951 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 0.0 0 0 
14 10.070737361907959 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 0.0 0 0 
15 10.075685262680054 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 0.0 0 0 
16 10.080704927444458 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 0.0 0 0 
17 10.085697650909424 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 0.0 0 0 
18 10.090711832046509 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 0.0 0 0 
19 10.09568452835083 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 0.0 0 0 
20 10.100711822509766 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 0.0 0 0 
21 10.105701208114624 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 0.0 0 0 
22 10.110771417617798 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 0.0 0 0 
23 10.115703582763672 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 0.0 0 0 
24 10.120709896087646 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 0.0 0 0 
25 10.12570071220398 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 0.0 0 0 
26 10.130716562271118 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 0.0 0 0 
27 10.13570261001587 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 0.0 0 0 
28 10.140899658203125 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 2.0 0.0 0 0 
