i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 
1 10.001627445220947 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 116214.0 -40646.0 41940.0 
2 10.00580382347107 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 116251.0 -40604.0 41879.0 
3 10.010825395584106 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 116252.0 -40604.0 41879.0 
4 10.01600170135498 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 116252.0 -40604.0 41879.0 
5 10.020849227905273 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 116252.0 -40604.0 41879.0 
6 10.026076793670654 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 116252.0 -40604.0 41879.0 
7 10.030910015106201 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 116252.0 -40604.0 41879.0 
8 10.035793542861938 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 116252.0 -40604.0 41879.0 
9 10.041911125183105 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 116252.0 -40604.0 41879.0 
10 10.045886039733887 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 116252.0 -40604.0 41879.0 
11 10.050822734832764 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 116252.0 -40604.0 41879.0 
12 10.055793523788452 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 116252.0 -40604.0 41879.0 
13 10.060810327529907 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 116252.0 -40604.0 41879.0 
14 10.065768480300903 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 116252.0 -40604.0 41879.0 
15 10.070820331573486 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 116252.0 -40604.0 41879.0 
16 10.0757737159729 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 116252.0 -40604.0 41879.0 
17 10.080852031707764 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 116252.0 -40604.0 41879.0 
18 10.085807800292969 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 116252.0 -40604.0 41879.0 
19 10.09082317352295 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 116252.0 -40604.0 41879.0 
20 10.095948219299316 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 116252.0 -40604.0 41879.0 
21 10.100810527801514 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 116252.0 -40604.0 41879.0 
22 10.105779647827148 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 116252.0 -40604.0 41879.0 
23 10.110857248306274 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 116252.0 -40604.0 41879.0 
24 10.115762948989868 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 116252.0 -40604.0 41879.0 
25 10.121017217636108 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 116252.0 -40604.0 41879.0 
26 10.12578797340393 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 116252.0 -40604.0 41879.0 
27 10.13077449798584 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 116252.0 -40604.0 41879.0 
28 10.13576364517212 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 116252.0 -40604.0 41879.0 
