i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 
1 10.005825996398926 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 181642.0 -80430.0 89810.0 
2 10.010807514190674 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 182226.0 -80927.0 89302.0 
3 10.015809774398804 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 182226.0 -80927.0 89302.0 
4 10.021069526672363 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 182226.0 -80927.0 89302.0 
5 10.02581238746643 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 182226.0 -80927.0 89302.0 
6 10.030812501907349 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 182226.0 -80926.0 89302.0 
7 10.035828351974487 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 182226.0 -80926.0 89303.0 
8 10.040789127349854 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 182226.0 -80926.0 89303.0 
9 10.045821905136108 -0.0 0.00019174814224243164 0.0 -0.009587407112121582 0.0 0.009039094110636406 -0.004519547055318203 -0.004519547055318203 182226.0 -80926.0 89303.0 
10 10.05079960823059 -0.0 0.00019174814224243164 0.0 -0.0019174814224243164 0.0 0.0018078188221272813 -0.0009039094110636406 -0.0009039094110636406 182226.0 -80926.0 89303.0 
11 10.056108951568604 -0.00019174814224243164 0.00019174814224243164 0.005752444267272949 -0.0019174814224243164 0.0 0.0018078188221272813 -0.005600760487269301 0.0037929416651420198 182226.0 -80925.0 89304.0 
12 10.060844659805298 -0.00019174814224243164 0.00019174814224243164 -0.0019174814224243164 -0.0019174814224243164 0.0 0.0018078188221272813 0.0006617076143382463 -0.0024695264364655274 182226.0 -80925.0 89304.0 
13 10.065738439559937 -0.00019174814224243164 0.00019174814224243164 -0.0019174814224243164 -0.0019174814224243164 0.0 0.0018078188221272813 0.0006617076143382463 -0.0024695264364655274 182226.0 -80925.0 89304.0 
14 10.070776224136353 -0.00019174814224243164 0.00019174814224243164 -0.0019174814224243164 -0.0019174814224243164 0.0 0.0018078188221272813 0.0006617076143382463 -0.0024695264364655274 182226.0 -80925.0 89304.0 
15 10.0757577419281 -0.00019174814224243164 0.00019174814224243164 -0.0019174814224243164 -0.0019174814224243164 0.0 0.0018078188221272813 0.0006617076143382463 -0.0024695264364655274 182226.0 -80925.0 89304.0 
16 10.08100962638855 -0.00019174814224243164 0.00019174814224243164 -0.0019174814224243164 -0.0019174814224243164 0.0 0.0018078188221272813 0.0006617076143382463 -0.0024695264364655274 182226.0 -80925.0 89304.0 
17 10.085746765136719 -0.00019174814224243164 0.00019174814224243164 -0.0019174814224243164 -0.0019174814224243164 0.0 0.0018078188221272813 0.0006617076143382463 -0.0024695264364655274 182226.0 -80925.0 89304.0 
