i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.005741119384766 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
2 10.010571002960205 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
3 10.015620708465576 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
4 10.020552158355713 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
5 10.025786876678467 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
6 10.030655145645142 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
7 10.035579919815063 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
8 10.040662050247192 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 1.0 1.0 0 0 
9 10.045553207397461 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
10 10.050580263137817 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
11 10.055587530136108 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
12 10.0606107711792 -0.0 0.0 0 0 0 0.0 0.0 0.0 3.0 1.0 2.0 0 0 
13 10.065656185150146 -0.0 0.0 0 0 0 0.0 0.0 0.0 3.0 1.0 2.0 0 0 
14 10.070656299591064 -0.0 0.0 0 0 0 0.0 0.0 0.0 3.0 1.0 2.0 0 0 
15 10.075631380081177 -0.0 0.0 0 0 0 0.0 0.0 0.0 3.0 1.0 2.0 0 0 
16 10.080592155456543 -0.0 0.0 0 0 0 0.0 0.0 0.0 3.0 1.0 2.0 0 0 
17 10.085598945617676 -0.0 0.0 0 0 0 0.0 0.0 0.0 3.0 1.0 2.0 0 0 
18 10.090636491775513 -0.0 0.0 0 0 0 0.0 0.0 0.0 3.0 1.0 2.0 0 0 
19 10.095758438110352 -0.0 0.0 0 0 0 0.0 0.0 0.0 3.0 1.0 2.0 0 0 
20 10.100635290145874 -0.0 0.0 0 0 0 0.0 0.0 0.0 3.0 1.0 2.0 0 0 
21 10.105800867080688 -0.0 0.0 0 0 0 0.0 0.0 0.0 3.0 1.0 2.0 0 0 
22 10.11065149307251 -0.0 0.0 0 0 0 0.0 0.0 0.0 3.0 1.0 2.0 0 0 
23 10.115669965744019 -0.0 0.0 0 0 0 0.0 0.0 0.0 3.0 1.0 2.0 0 0 
24 10.120616912841797 -0.0 0.0 0 0 0 0.0 0.0 0.0 3.0 1.0 2.0 0 0 
25 10.125787496566772 -0.0 0.0 0 0 0 0.0 0.0 0.0 3.0 1.0 2.0 0 0 
26 10.130640029907227 -0.0 0.0 0 0 0 0.0 0.0 0.0 3.0 1.0 2.0 0 0 
27 10.135696411132812 -0.0 0.0 0 0 0 0.0 0.0 0.0 3.0 1.0 2.0 0 0 
28 10.140684604644775 -0.0 0.0 0 0 0 0.0 0.0 0.0 3.0 1.0 2.0 0 0 
