i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 
1 10.005774736404419 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17386.0 -66881.0 169618.0 
2 10.010783433914185 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17413.0 -66429.0 169301.0 
3 10.015795469284058 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17413.0 -66429.0 169301.0 
4 10.020729064941406 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66429.0 169301.0 
5 10.02577543258667 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66429.0 169301.0 
6 10.03087592124939 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169301.0 
7 10.035899639129639 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169301.0 
8 10.04071855545044 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169301.0 
9 10.046039342880249 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
10 10.050743103027344 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
11 10.055898666381836 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
12 10.06074070930481 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
13 10.065714836120605 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
14 10.070854187011719 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
15 10.075734376907349 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
16 10.080771446228027 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
17 10.08575701713562 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
18 10.090728044509888 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
19 10.095832347869873 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
20 10.100706577301025 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
21 10.106420278549194 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
22 10.110715389251709 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
23 10.115738153457642 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
24 10.120705604553223 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
25 10.125908851623535 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
26 10.130734920501709 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
27 10.135749340057373 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
28 10.140688419342041 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
29 10.14573073387146 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
30 10.150692224502563 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
31 10.15569543838501 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
32 10.160706281661987 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
33 10.165687322616577 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
34 10.170727252960205 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
35 10.175682544708252 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
36 10.180729627609253 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
37 10.185684204101562 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
38 10.190812587738037 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
39 10.195699214935303 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
40 10.200846195220947 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
41 10.2056884765625 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
42 10.210726499557495 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
43 10.215689897537231 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
44 10.22072720527649 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
45 10.225723266601562 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
46 10.230731725692749 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
47 10.235864162445068 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
48 10.240760087966919 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
49 10.245793581008911 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
50 10.250751972198486 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
51 10.255742311477661 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
52 10.260704040527344 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -17412.0 -66428.0 169302.0 
