i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.005773067474365 -0.0 0.0 0 0 0 0.0 0.0 0.0 5202.0 6339.0 3856.0 0 0 
2 10.010737180709839 -0.0 0.0 0 0 0 0.0 0.0 0.0 5202.0 6339.0 3856.0 0 0 
3 10.015692472457886 -0.0 0.0 0 0 0 0.0 0.0 0.0 5205.0 6390.0 3796.0 0 0 
4 10.020862579345703 -0.0 0.0 0 0 0 0.0 0.0 0.0 5205.0 6390.0 3796.0 0 0 
5 10.025712490081787 -0.0 0.0 0 0 0 0.0 0.0 0.0 5205.0 6390.0 3796.0 0 0 
6 10.03068232536316 -0.0 0.0 0 0 0 0.0 0.0 0.0 5205.0 6390.0 3796.0 0 0 
7 10.035742282867432 -0.0 0.0 0 0 0 0.0 0.0 0.0 5205.0 6390.0 3796.0 0 0 
8 10.040714025497437 -0.0 0.0 0 0 0 0.0 0.0 0.0 5205.0 6391.0 3796.0 0 0 
9 10.045689344406128 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
10 10.050692796707153 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
11 10.055754899978638 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
12 10.06070852279663 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
13 10.065721273422241 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
14 10.07079553604126 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
15 10.075691938400269 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
16 10.080683469772339 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
17 10.085676908493042 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
18 10.09117603302002 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
19 10.095702886581421 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
20 10.101394414901733 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
21 10.10573148727417 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
22 10.110679149627686 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
23 10.115705728530884 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
24 10.120716333389282 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
25 10.125693082809448 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
26 10.130690336227417 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
27 10.135770797729492 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
28 10.14068341255188 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
29 10.145766496658325 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
30 10.150707960128784 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
31 10.155712127685547 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
32 10.160707473754883 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
33 10.165698051452637 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
34 10.170634508132935 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
35 10.175631999969482 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
36 10.180630445480347 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
37 10.185818195343018 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
38 10.190672397613525 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
39 10.195635318756104 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
40 10.200645685195923 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
41 10.205622911453247 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
42 10.21063232421875 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
43 10.215662240982056 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
44 10.220692873001099 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
45 10.225627660751343 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
46 10.230691194534302 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
47 10.235623598098755 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
48 10.24065637588501 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
49 10.245630741119385 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
50 10.250639915466309 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
51 10.2556471824646 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
52 10.260778188705444 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
53 10.265642404556274 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
54 10.27074909210205 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
55 10.275630712509155 -0.0 0.0 0 0 0 0.0 0.0 0.0 5206.0 6391.0 3797.0 0 0 
