i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 
1 10.005805730819702 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -393.0 -30875.0 131128.0 
2 10.010948657989502 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -393.0 -30875.0 131128.0 
3 10.015774965286255 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -825.0 -30257.0 130613.0 
4 10.02080750465393 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -825.0 -30257.0 130613.0 
5 10.025776386260986 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -825.0 -30257.0 130613.0 
6 10.030832767486572 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -825.0 -30257.0 130613.0 
7 10.035752773284912 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -824.0 -30257.0 130613.0 
8 10.040782928466797 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -824.0 -30257.0 130613.0 
9 10.04576563835144 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -824.0 -30257.0 130613.0 
10 10.050994634628296 -0.00019174069166183472 0.0 0.0017256662249565125 0.0 -0.0 -0.0 -0.0014090005724994481 0.0014090005724994481 -824.0 -30257.0 130614.0 
11 10.055745124816895 -0.00019174069166183472 0.0 -0.002109147608280182 0.0 -0.0 -0.0 0.0017221118108326592 -0.0017221118108326592 -824.0 -30257.0 130614.0 
12 10.060780048370361 -0.00019174069166183472 0.0 -0.002109147608280182 0.0 -0.0 -0.0 0.0017221118108326592 -0.0017221118108326592 -823.0 -30257.0 130614.0 
13 10.066099405288696 -0.00019174069166183472 0.0 -0.002109147608280182 0.0 -0.0 -0.0 0.0017221118108326592 -0.0017221118108326592 -823.0 -30257.0 130614.0 
14 10.070742130279541 -0.00019174069166183472 0.0 -0.002109147608280182 0.0 -0.0 -0.0 0.0017221118108326592 -0.0017221118108326592 -823.0 -30257.0 130614.0 
15 10.076231002807617 -0.00019174069166183472 0.0 -0.002109147608280182 0.0 -0.0 -0.0 0.0017221118108326592 -0.0017221118108326592 -823.0 -30257.0 130614.0 
16 10.080740690231323 -0.00019174069166183472 0.0 -0.002109147608280182 0.0 -0.0 -0.0 0.0017221118108326592 -0.0017221118108326592 -823.0 -30257.0 130614.0 
17 10.085781574249268 -0.00019174069166183472 0.0 -0.002109147608280182 0.0 -0.0 -0.0 0.0017221118108326592 -0.0017221118108326592 -823.0 -30257.0 130614.0 
18 10.090741157531738 -0.00019174069166183472 0.0 -0.002109147608280182 0.0 -0.0 -0.0 0.0017221118108326592 -0.0017221118108326592 -823.0 -30257.0 130614.0 
19 10.0957670211792 -0.00019174069166183472 0.0 -0.002109147608280182 0.0 -0.0 -0.0 0.0017221118108326592 -0.0017221118108326592 -823.0 -30257.0 130614.0 
20 10.100746393203735 -0.00019174069166183472 0.0 -0.002109147608280182 0.0 -0.0 -0.0 0.0017221118108326592 -0.0017221118108326592 -823.0 -30257.0 130613.0 
21 10.105848550796509 -0.00019174069166183472 0.0 -0.002109147608280182 0.0 -0.0 -0.0 0.0017221118108326592 -0.0017221118108326592 -823.0 -30257.0 130613.0 
22 10.110851287841797 -0.00019174069166183472 0.0 -0.002109147608280182 0.0 -0.0 -0.0 0.0017221118108326592 -0.0017221118108326592 -823.0 -30257.0 130613.0 
23 10.115663290023804 -0.00019174069166183472 0.0 -0.002109147608280182 0.0 -0.0 -0.0 0.0017221118108326592 -0.0017221118108326592 -823.0 -30257.0 130612.0 
24 10.12067198753357 -0.00019174069166183472 0.0 -0.002109147608280182 0.0 -0.0 -0.0 0.0017221118108326592 -0.0017221118108326592 -823.0 -30257.0 130612.0 
25 10.125660419464111 -0.00019174069166183472 0.0 -0.002109147608280182 0.0 -0.0 -0.0 0.0017221118108326592 -0.0017221118108326592 -823.0 -30257.0 130612.0 
26 10.130701065063477 -0.00019174069166183472 0.0 -0.002109147608280182 0.0 -0.0 -0.0 0.0017221118108326592 -0.0017221118108326592 -823.0 -30257.0 130612.0 
27 10.135656356811523 -0.00019174069166183472 0.0 -0.002109147608280182 0.0 -0.0 -0.0 0.0017221118108326592 -0.0017221118108326592 -823.0 -30257.0 130612.0 
28 10.140681028366089 -0.00019174069166183472 0.0 -0.002109147608280182 0.0 -0.0 -0.0 0.0017221118108326592 -0.0017221118108326592 -823.0 -30257.0 130612.0 
29 10.145659923553467 -0.00019174069166183472 0.0 -0.002109147608280182 0.0 -0.0 -0.0 0.0017221118108326592 -0.0017221118108326592 -823.0 -30257.0 130612.0 
30 10.150687217712402 -0.00019174069166183472 0.0 -0.002109147608280182 0.0 -0.0 -0.0 0.0017221118108326592 -0.0017221118108326592 -823.0 -30257.0 130612.0 
31 10.155659437179565 -0.00019174069166183472 0.0 -0.002109147608280182 0.0 -0.0 -0.0 0.0017221118108326592 -0.0017221118108326592 -823.0 -30257.0 130612.0 
32 10.160672426223755 -0.00019174069166183472 0.0 -0.002109147608280182 0.0 -0.0 -0.0 0.0017221118108326592 -0.0017221118108326592 -823.0 -30257.0 130612.0 
33 10.165657758712769 -0.00019174069166183472 0.0 -0.002109147608280182 0.0 -0.0 -0.0 0.0017221118108326592 -0.0017221118108326592 -823.0 -30257.0 130612.0 
34 10.170669794082642 -0.00019174069166183472 0.0 -0.002109147608280182 0.0 -0.0 -0.0 0.0017221118108326592 -0.0017221118108326592 -823.0 -30257.0 130612.0 
35 10.175659894943237 -0.00019174069166183472 0.0 -0.002109147608280182 0.0 -0.0 -0.0 0.0017221118108326592 -0.0017221118108326592 -823.0 -30257.0 130612.0 
