i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.000688076019287 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 0.0 0.0 0 0 
2 10.005693674087524 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 1.0 0.0 0 0 
3 10.010723352432251 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 1.0 0.0 0 0 
4 10.015703439712524 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 1.0 0.0 0 0 
5 10.020703554153442 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 1.0 0.0 0 0 
6 10.026298522949219 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 1.0 0.0 0 0 
7 10.030675411224365 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 1.0 0.0 0 0 
8 10.036119937896729 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 1.0 0.0 0 0 
9 10.04067087173462 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 1.0 1.0 0 0 
10 10.04622197151184 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 1.0 1.0 0 0 
11 10.05069613456726 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 1.0 1.0 0 0 
12 10.055915832519531 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 1.0 1.0 0 0 
13 10.060678958892822 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 1.0 1.0 0 0 
14 10.065688133239746 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 1.0 1.0 0 0 
15 10.070816993713379 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 1.0 1.0 0 0 
16 10.0758638381958 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 1.0 1.0 0 0 
17 10.080691814422607 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 1.0 1.0 0 0 
18 10.085684299468994 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 1.0 1.0 0 0 
19 10.09105896949768 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 1.0 1.0 0 0 
20 10.09567904472351 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 1.0 1.0 0 0 
21 10.10071849822998 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 1.0 1.0 0 0 
22 10.105665445327759 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 1.0 1.0 0 0 
23 10.110721111297607 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 1.0 1.0 0 0 
24 10.115658283233643 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 1.0 1.0 0 0 
25 10.120762586593628 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 1.0 1.0 0 0 
26 10.12566351890564 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 1.0 1.0 0 0 
27 10.130667924880981 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 1.0 1.0 0 0 
28 10.135705471038818 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 1.0 1.0 0 0 
29 10.140699625015259 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 1.0 1.0 0 0 
30 10.146084308624268 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 1.0 1.0 0 0 
31 10.15073823928833 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 1.0 1.0 0 0 
32 10.15571904182434 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 1.0 1.0 0 0 
33 10.160682201385498 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 1.0 1.0 0 0 
34 10.165709733963013 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 1.0 1.0 0 0 
35 10.170662879943848 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 1.0 1.0 0 0 
36 10.175750255584717 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 1.0 1.0 0 0 
37 10.18066930770874 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 1.0 1.0 0 0 
