i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 
1 10.015877485275269 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 62772.0 -52968.0 94679.0 
2 10.020710945129395 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 62779.0 -52978.0 94690.0 
3 10.025784492492676 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 62779.0 -52978.0 94690.0 
4 10.030730962753296 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 62780.0 -52978.0 94690.0 
5 10.035778999328613 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 62780.0 -52978.0 94690.0 
6 10.040719032287598 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 62780.0 -52978.0 94690.0 
7 10.045782804489136 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 62780.0 -52977.0 94690.0 
8 10.050722360610962 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 62780.0 -52977.0 94690.0 
9 10.056501865386963 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 62780.0 -52977.0 94690.0 
10 10.060743808746338 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 62780.0 -52977.0 94690.0 
11 10.067469835281372 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 62780.0 -52977.0 94690.0 
12 10.071468591690063 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 62780.0 -52977.0 94690.0 
13 10.075729608535767 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 62780.0 -52977.0 94690.0 
14 10.080729961395264 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 62780.0 -52977.0 94690.0 
15 10.085762023925781 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 62780.0 -52977.0 94690.0 
16 10.090698957443237 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 62780.0 -52977.0 94690.0 
17 10.095766544342041 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 62780.0 -52977.0 94690.0 
18 10.100691556930542 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 62780.0 -52977.0 94690.0 
19 10.105701684951782 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 62780.0 -52977.0 94690.0 
20 10.11071515083313 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 62780.0 -52977.0 94690.0 
21 10.11572527885437 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 62780.0 -52977.0 94690.0 
22 10.120692014694214 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 62780.0 -52977.0 94690.0 
23 10.125733852386475 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 62780.0 -52977.0 94690.0 
24 10.130692481994629 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 62780.0 -52977.0 94690.0 
25 10.13572907447815 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 62780.0 -52977.0 94690.0 
26 10.140690565109253 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 62780.0 -52977.0 94690.0 
27 10.145687818527222 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 62780.0 -52977.0 94690.0 
28 10.150694131851196 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 62780.0 -52977.0 94690.0 
29 10.155699491500854 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 62780.0 -52977.0 94690.0 
30 10.160687923431396 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 62780.0 -52977.0 94690.0 
31 10.165701627731323 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 62780.0 -52977.0 94690.0 
32 10.17069697380066 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 62780.0 -52977.0 94690.0 
33 10.175704717636108 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 62780.0 -52977.0 94690.0 
34 10.180689334869385 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 62780.0 -52977.0 94690.0 
35 10.185703039169312 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 62780.0 -52977.0 94690.0 
36 10.190865993499756 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 62780.0 -52977.0 94690.0 
37 10.19573187828064 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 62780.0 -52977.0 94690.0 
38 10.200746536254883 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 62780.0 -52977.0 94690.0 
39 10.205708742141724 -0.0 -0.00019174814224243164 0.0 0.005944192409515381 -0.0 -0.005604238348594572 0.002802119174297286 0.002802119174297286 62780.0 -52977.0 94690.0 
40 10.211432456970215 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 -0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 62780.0 -52977.0 94690.0 
41 10.215793132781982 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 -0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 62780.0 -52977.0 94690.0 
42 10.220762252807617 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 -0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 62780.0 -52977.0 94690.0 
43 10.22572922706604 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 -0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 62780.0 -52977.0 94690.0 
44 10.230801105499268 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 -0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 62780.0 -52977.0 94690.0 
45 10.235735177993774 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 -0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 62780.0 -52977.0 94690.0 
46 10.240721464157104 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 -0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 62780.0 -52977.0 94690.0 
