i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.030748844146729 -0.0 0.0 0 0 0 0.0 0.0 0.0 -76116.0 78300.0 46959.0 0 0 
2 10.035804748535156 -0.0 0.0 0 0 0 0.0 0.0 0.0 -76649.0 78955.0 47572.0 0 0 
3 10.040759086608887 -0.0 0.0 0 0 0 0.0 0.0 0.0 -76649.0 78955.0 47572.0 0 0 
4 10.045813083648682 -0.0 0.0 0 0 0 0.0 0.0 0.0 -76649.0 78955.0 47572.0 0 0 
5 10.050811767578125 -0.0 0.0 0 0 0 0.0 0.0 0.0 -76649.0 78955.0 47572.0 0 0 
6 10.05626106262207 0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -76649.0 78955.0 47572.0 0 0 
7 10.060772180557251 0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -76649.0 78955.0 47572.0 0 0 
8 10.06579065322876 0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47573.0 0 0 
9 10.070742130279541 0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47573.0 0 0 
10 10.075833797454834 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47573.0 0 0 
11 10.0807523727417 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47573.0 0 0 
12 10.085812091827393 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
13 10.090879440307617 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
14 10.095733165740967 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
15 10.100667715072632 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
16 10.105720043182373 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
17 10.110692739486694 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
18 10.115694761276245 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
19 10.120702505111694 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
20 10.125694513320923 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
21 10.130780935287476 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
22 10.135697364807129 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
23 10.14071273803711 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
24 10.145703315734863 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
25 10.150720357894897 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
26 10.15572452545166 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
27 10.160993099212646 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
28 10.165717601776123 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
29 10.17070984840393 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
30 10.175728797912598 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
31 10.1808180809021 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
32 10.185760498046875 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
33 10.190669536590576 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
34 10.195780277252197 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
35 10.200710773468018 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
36 10.20574164390564 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
37 10.210689306259155 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
38 10.215774774551392 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
39 10.220688819885254 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
40 10.225772380828857 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
41 10.230692148208618 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
42 10.235719680786133 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
43 10.240741729736328 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
44 10.245734691619873 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
45 10.250746965408325 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
46 10.255715131759644 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
47 10.260759592056274 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
48 10.265718221664429 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
49 10.270730972290039 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
50 10.275724649429321 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
51 10.280746936798096 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
52 10.285726070404053 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
53 10.290717363357544 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
54 10.295702695846558 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
55 10.300715684890747 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
56 10.30571174621582 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
57 10.310697793960571 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
58 10.315712928771973 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
59 10.320668697357178 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
60 10.325714111328125 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
61 10.330695629119873 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
62 10.3357515335083 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
63 10.340696811676025 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
64 10.34572696685791 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
65 10.350693225860596 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
66 10.35573673248291 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
67 10.360692977905273 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
68 10.365783452987671 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
69 10.370696306228638 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
70 10.375731229782104 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
71 10.38083028793335 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
72 10.385700702667236 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
73 10.390693426132202 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
74 10.39591383934021 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
75 10.400718212127686 0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 -76649.0 78956.0 47574.0 0 0 
