i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.016237497329712 -0.0 0.0 0 0 0 0.0 0.0 0.0 20605.0 62175.0 -42397.0 0 0 
2 10.020687580108643 -0.0 0.0 0 0 0 0.0 0.0 0.0 21068.0 62007.0 -42467.0 0 0 
3 10.025773763656616 -0.0 0.0 0 0 0 0.0 0.0 0.0 21068.0 62007.0 -42467.0 0 0 
4 10.030669212341309 -0.0 0.0 0 0 0 0.0 0.0 0.0 21068.0 62007.0 -42467.0 0 0 
5 10.035760879516602 -0.0 0.0 0 0 0 0.0 0.0 0.0 21068.0 62007.0 -42467.0 0 0 
6 10.04069471359253 -0.0 0.0 0 0 0 0.0 0.0 0.0 21068.0 62007.0 -42466.0 0 0 
7 10.045872926712036 -0.0 0.0 0 0 0 0.0 0.0 0.0 21068.0 62007.0 -42466.0 0 0 
8 10.050887107849121 -0.0 0.0 0 0 0 0.0 0.0 0.0 21068.0 62007.0 -42466.0 0 0 
9 10.055798053741455 -0.0 0.0 0 0 0 0.0 0.0 0.0 21069.0 62008.0 -42465.0 0 0 
10 10.060763359069824 -0.0 0.0 0 0 0 0.0 0.0 0.0 21069.0 62008.0 -42465.0 0 0 
11 10.066211462020874 -0.0 0.0 0 0 0 0.0 0.0 0.0 21069.0 62009.0 -42465.0 0 0 
12 10.070652723312378 -0.0 0.0 0 0 0 0.0 0.0 0.0 21069.0 62009.0 -42464.0 0 0 
13 10.075789213180542 -0.0 0.0 0 0 0 0.0 0.0 0.0 21069.0 62009.0 -42464.0 0 0 
14 10.080729484558105 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 21069.0 62009.0 -42464.0 0 0 
15 10.085822343826294 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 21069.0 62009.0 -42464.0 0 0 
16 10.090646982192993 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 21069.0 62009.0 -42464.0 0 0 
17 10.09571385383606 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 21069.0 62009.0 -42464.0 0 0 
18 10.100635290145874 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 21069.0 62009.0 -42464.0 0 0 
19 10.105756282806396 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 21069.0 62009.0 -42464.0 0 0 
20 10.110647678375244 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 21069.0 62009.0 -42464.0 0 0 
21 10.115728616714478 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 21069.0 62009.0 -42464.0 0 0 
22 10.120626211166382 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 21069.0 62009.0 -42464.0 0 0 
23 10.12566328048706 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 21069.0 62009.0 -42464.0 0 0 
24 10.130686521530151 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 21069.0 62009.0 -42464.0 0 0 
25 10.135703563690186 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 21069.0 62009.0 -42464.0 0 0 
26 10.140661478042603 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 21069.0 62009.0 -42464.0 0 0 
27 10.145729303359985 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 21069.0 62009.0 -42464.0 0 0 
28 10.150633811950684 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 21069.0 62009.0 -42464.0 0 0 
29 10.155672788619995 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 21069.0 62009.0 -42464.0 0 0 
