i t_now roll pitch yaw Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.00563359260559 -0.0 0.0 1.9889978468418121 0 0 0 0.0 0.0 0.0 -3124.0 5293.0 -227.0 0 0 
2 10.010630130767822 -0.0 0.0 1.9889978468418121 0 0 0 0.0 0.0 0.0 -3094.0 5271.0 -223.0 0 0 
3 10.01563310623169 -0.0 0.0 1.9889978468418121 0 0 0 0.0 0.0 0.0 -3094.0 5271.0 -223.0 0 0 
4 10.020628452301025 -0.0 0.0 1.9889978468418121 0 0 0 0.0 0.0 0.0 -3094.0 5271.0 -223.0 0 0 
5 10.025651216506958 -0.0 0.0 1.9889978468418121 0 0 0 0.0 0.0 0.0 -3094.0 5271.0 -223.0 0 0 
6 10.030628681182861 -0.0 0.0 1.9889978468418121 0 0 0 0.0 0.0 0.0 -3093.0 5271.0 -223.0 0 0 
7 10.035647869110107 -0.0 0.0 1.9889978468418121 0 0 0 0.0 0.0 0.0 -3093.0 5272.0 -223.0 0 0 
8 10.040627002716064 -0.00019174814224243164 0.0 1.9889978468418121 0 0 0 0.0 0.0 0.0 -3093.0 5272.0 -223.0 0 0 
9 10.045671224594116 -0.00019174814224243164 0.0 1.9889978468418121 0 0 0 0.0 0.0 0.0 -3093.0 5272.0 -223.0 0 0 
10 10.05062460899353 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5272.0 -223.0 0 0 
11 10.055668830871582 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
12 10.060648441314697 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
13 10.065671682357788 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
14 10.070627689361572 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
15 10.07563328742981 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
16 10.080631971359253 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
17 10.086088418960571 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
18 10.090748071670532 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
19 10.09565281867981 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
20 10.100625276565552 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
21 10.105634450912476 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
22 10.11064100265503 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
23 10.115631580352783 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
24 10.120787382125854 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
25 10.12563443183899 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
26 10.130638360977173 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
27 10.135631322860718 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
28 10.140679836273193 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
29 10.14563775062561 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
30 10.150648355484009 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
31 10.155643701553345 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
32 10.160634756088257 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
33 10.165637016296387 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
34 10.17063856124878 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
35 10.175640344619751 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
36 10.180633306503296 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
37 10.185633897781372 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
38 10.190638303756714 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
39 10.19563627243042 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
40 10.20068097114563 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
41 10.205629587173462 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
42 10.21067190170288 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
43 10.215655088424683 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
44 10.220680475234985 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
45 10.225650787353516 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
46 10.230642318725586 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
47 10.235720157623291 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
48 10.240638256072998 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
49 10.245633125305176 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
50 10.25063419342041 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
51 10.2556734085083 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
52 10.260635375976562 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
53 10.265706539154053 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
54 10.27068305015564 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
55 10.275641202926636 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
56 10.280648708343506 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
57 10.285637855529785 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
58 10.29083514213562 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
59 10.295645952224731 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
60 10.300642490386963 -0.00019174814224243164 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
61 10.305636882781982 -0.0 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
62 10.310712337493896 -0.0 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
63 10.315632820129395 -0.0 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
64 10.3206787109375 -0.0 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
65 10.325710773468018 -0.0 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
66 10.330729722976685 -0.0 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
67 10.336214542388916 -0.0 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
68 10.34179139137268 -0.0 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
69 10.345786333084106 -0.0 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
70 10.350741147994995 -0.0 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
71 10.355836153030396 -0.0 0.0 1.9891896545886993 0 0 0 0.0 0.0 0.0 -3093.0 5273.0 -223.0 0 0 
