i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.000827074050903 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 0.0 -1.0 0 0 
2 10.005708456039429 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 0.0 -1.0 0 0 
3 10.010929346084595 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 0.0 -1.0 0 0 
4 10.015768051147461 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 0.0 -1.0 0 0 
5 10.020909309387207 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 0.0 -1.0 0 0 
6 10.025742769241333 -0.0 0.0 0 0 0 0.0 0.0 0.0 -1.0 0.0 -1.0 0 0 
7 10.030675888061523 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 0.0 -1.0 0 0 
8 10.035638332366943 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 0.0 -1.0 0 0 
9 10.040939092636108 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 0.0 -1.0 0 0 
10 10.045931100845337 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 -1.0 0 0 
11 10.050695896148682 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 -1.0 0 0 
12 10.055693864822388 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 -1.0 0 0 
13 10.060642719268799 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 -1.0 0 0 
14 10.065670728683472 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 -1.0 0 0 
15 10.07068395614624 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 -1.0 0 0 
16 10.0757474899292 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 -1.0 0 0 
17 10.08068037033081 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 -1.0 0 0 
18 10.085649728775024 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 -1.0 0 0 
19 10.090880155563354 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 -1.0 0 0 
20 10.095661401748657 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 -1.0 0 0 
21 10.100989580154419 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 -1.0 0 0 
22 10.105696439743042 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 -1.0 0 0 
23 10.110785245895386 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 -1.0 0 0 
24 10.115665197372437 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 -1.0 0 0 
25 10.121040105819702 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 -1.0 0 0 
