i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.000823974609375 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 1.0 -1.0 2.0 0 0 
2 10.005774974822998 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 1.0 -1.0 2.0 0 0 
3 10.01076865196228 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 1.0 -1.0 2.0 0 0 
4 10.015735864639282 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 1.0 -1.0 2.0 0 0 
5 10.020781755447388 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 1.0 -1.0 2.0 0 0 
6 10.025736093521118 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 1.0 -1.0 2.0 0 0 
7 10.030786991119385 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 1.0 -1.0 2.0 0 0 
8 10.035750150680542 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 1.0 -1.0 2.0 0 0 
9 10.040772676467896 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 2.0 -1.0 2.0 0 0 
10 10.045737504959106 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 2.0 -1.0 2.0 0 0 
11 10.050751686096191 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 2.0 -1.0 3.0 0 0 
12 10.055742025375366 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 2.0 -1.0 3.0 0 0 
13 10.06077766418457 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 2.0 -1.0 3.0 0 0 
14 10.065747022628784 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 -1.0 3.0 0 0 
15 10.07080364227295 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 -1.0 3.0 0 0 
16 10.075758218765259 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 -1.0 3.0 0 0 
17 10.080955266952515 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 -1.0 3.0 0 0 
18 10.08574390411377 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 -1.0 3.0 0 0 
19 10.090780973434448 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 -1.0 3.0 0 0 
20 10.095795154571533 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 -1.0 3.0 0 0 
21 10.100749492645264 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 -1.0 3.0 0 0 
22 10.1057608127594 -0.0 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 -1.0 3.0 0 0 
23 10.110746383666992 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 -1.0 3.0 0 0 
24 10.115741968154907 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 -1.0 3.0 0 0 
25 10.12076449394226 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 -1.0 3.0 0 0 
26 10.125732183456421 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 -1.0 3.0 0 0 
27 10.13072919845581 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 -1.0 3.0 0 0 
28 10.135741233825684 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 -1.0 3.0 0 0 
29 10.14073371887207 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 -1.0 3.0 0 0 
30 10.145734786987305 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 -1.0 3.0 0 0 
31 10.150735139846802 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 -1.0 3.0 0 0 
32 10.155724048614502 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 -1.0 3.0 0 0 
33 10.16079068183899 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 -1.0 3.0 0 0 
34 10.165786743164062 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 -1.0 3.0 0 0 
35 10.170746564865112 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 -1.0 3.0 0 0 
36 10.175758838653564 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 -1.0 3.0 0 0 
37 10.180744647979736 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 -1.0 3.0 0 0 
38 10.185757875442505 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 -1.0 3.0 0 0 
39 10.19098424911499 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 -1.0 3.0 0 0 
40 10.19573163986206 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 -1.0 3.0 0 0 
41 10.200738906860352 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 -1.0 3.0 0 0 
42 10.20572543144226 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 0.0 3.0 0 0 
43 10.210983037948608 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 0.0 3.0 0 0 
44 10.215744018554688 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 0.0 3.0 0 0 
45 10.220818519592285 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 0.0 3.0 0 0 
46 10.22573733329773 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 0.0 3.0 0 0 
47 10.230794906616211 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 0.0 3.0 0 0 
48 10.235735177993774 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 0.0 3.0 0 0 
49 10.240752220153809 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 0.0 3.0 0 0 
50 10.245757102966309 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 0.0 3.0 0 0 
51 10.250755786895752 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 0.0 3.0 0 0 
52 10.255760908126831 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 0.0 3.0 0 0 
53 10.260776996612549 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 0.0 3.0 0 0 
54 10.265861511230469 -0.00019174814224243164 0.00019174814224243164 0 0 0 0.0 0.0 0.0 3.0 0.0 3.0 0 0 
