i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 
1 10.000777244567871 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112182.0 -45193.0 -7936.0 
2 10.005810260772705 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112267.0 -45483.0 -7595.0 
3 10.010965824127197 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112267.0 -45483.0 -7595.0 
4 10.016170978546143 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112267.0 -45483.0 -7595.0 
5 10.021904706954956 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112267.0 -45483.0 -7595.0 
6 10.02658224105835 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112267.0 -45483.0 -7595.0 
7 10.030757904052734 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112268.0 -45482.0 -7594.0 
8 10.035762786865234 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112268.0 -45482.0 -7594.0 
9 10.041218996047974 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112268.0 -45482.0 -7594.0 
10 10.045772075653076 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112268.0 -45482.0 -7594.0 
11 10.050838708877563 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
12 10.055768489837646 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
13 10.060958623886108 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
14 10.065702199935913 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
15 10.070739030838013 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
16 10.075687646865845 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
17 10.080690383911133 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
18 10.085719585418701 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
19 10.090694665908813 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
20 10.09568977355957 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
21 10.10070013999939 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
22 10.105698108673096 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
23 10.110719919204712 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
24 10.115694761276245 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
25 10.120837211608887 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
26 10.12569785118103 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
27 10.130695581436157 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
28 10.135711908340454 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
29 10.140684604644775 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
30 10.145695209503174 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
31 10.150704622268677 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
32 10.155695676803589 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
33 10.16068983078003 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
34 10.165696144104004 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
35 10.170727491378784 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
36 10.175689458847046 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
37 10.180702924728394 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
38 10.185781478881836 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
39 10.190701961517334 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
40 10.195703744888306 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
41 10.20072054862976 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
42 10.205919981002808 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
43 10.210870265960693 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
44 10.215723276138306 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
45 10.220714330673218 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
46 10.225723266601562 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
47 10.230822563171387 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
48 10.235707521438599 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
49 10.241453647613525 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
50 10.245702981948853 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
51 10.250763654708862 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
52 10.25569462776184 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
53 10.260759830474854 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
54 10.266273498535156 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
55 10.270698070526123 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
56 10.275650024414062 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
57 10.280759811401367 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
58 10.285697937011719 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
59 10.29065752029419 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
60 10.295653104782104 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
61 10.300663948059082 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
62 10.305646896362305 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
63 10.31098985671997 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
64 10.315653324127197 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
65 10.320674896240234 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
66 10.325651407241821 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
67 10.33066701889038 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
68 10.335679769515991 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
69 10.340668678283691 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
70 10.345654487609863 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
71 10.35070514678955 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
72 10.355657815933228 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
73 10.36069917678833 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
74 10.365657567977905 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 112269.0 -45482.0 -7594.0 
