i t_now roll pitch yaw Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.005769968032837 -0.0 0.0 -0.20191022753715515 0 0 0 0.0 0.0 0.0 377.0 501.0 -411.0 0 0 
2 10.010770559310913 -0.0 0.0 -0.20191022753715515 0 0 0 0.0 0.0 0.0 374.0 427.0 -344.0 0 0 
3 10.015732765197754 -0.0 0.0 -0.20191022753715515 0 0 0 0.0 0.0 0.0 374.0 427.0 -344.0 0 0 
4 10.020710229873657 -0.0 0.0 -0.20191022753715515 0 0 0 0.0 0.0 0.0 374.0 427.0 -344.0 0 0 
5 10.025963306427002 -0.0 0.0 -0.20191022753715515 0 0 0 0.0 0.0 0.0 374.0 427.0 -344.0 0 0 
6 10.030731201171875 -0.0 0.0 -0.20171847939491272 0 0 0 0.0 0.0 0.0 374.0 428.0 -344.0 0 0 
7 10.03576946258545 -0.0 0.00019174814224243164 -0.2015267312526703 0 0 0 0.0 0.0 0.0 374.0 428.0 -344.0 0 0 
8 10.041016578674316 -0.0 0.00019174814224243164 -0.200951486825943 0 0 0 0.0 0.0 0.0 375.0 429.0 -343.0 0 0 
9 10.045700073242188 -0.0 0.00019174814224243164 -0.200951486825943 0 0 0 0.0 0.0 0.0 375.0 429.0 -343.0 0 0 
10 10.050851821899414 -0.0 0.00019174814224243164 -0.20075973868370056 0 0 0 0.0 0.0 0.0 375.0 429.0 -343.0 0 0 
11 10.055763959884644 -0.00019174814224243164 0.00019174814224243164 -0.20056799054145813 0 0 0 0.0 0.0 0.0 375.0 429.0 -343.0 0 0 
12 10.060754299163818 -0.00019174814224243164 0.00019174814224243164 -0.2003762423992157 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
13 10.065706968307495 -0.00019174814224243164 0.00019174814224243164 -0.20018449425697327 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
14 10.070724248886108 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
15 10.075979709625244 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
16 10.080713510513306 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
17 10.08606505393982 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
18 10.090941905975342 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
19 10.09569525718689 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
20 10.100708484649658 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
21 10.10567593574524 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
22 10.11072063446045 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
23 10.115676403045654 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
24 10.120705127716064 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
25 10.125686168670654 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
26 10.130759000778198 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
27 10.135675430297852 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
28 10.140695333480835 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
29 10.145686626434326 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
30 10.150712251663208 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
31 10.155681133270264 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
32 10.160696983337402 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
33 10.165724754333496 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
34 10.170678615570068 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
35 10.175723791122437 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
36 10.180910348892212 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
37 10.185772895812988 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
38 10.190679788589478 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
39 10.195897817611694 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
40 10.200840950012207 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
41 10.205686330795288 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
42 10.21120023727417 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
43 10.215756893157959 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
44 10.220732927322388 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
45 10.225687026977539 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
46 10.23071813583374 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
47 10.235701560974121 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
48 10.240813255310059 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
49 10.245685815811157 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
50 10.250724792480469 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
51 10.25570273399353 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
52 10.260706901550293 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
53 10.265802145004272 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
54 10.2707040309906 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
55 10.276009321212769 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
56 10.28069019317627 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
57 10.285725593566895 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
58 10.290930271148682 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
59 10.296414136886597 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
60 10.300672054290771 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
61 10.305741786956787 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
62 10.310700178146362 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
63 10.31576156616211 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
64 10.320685148239136 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
65 10.325738191604614 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
66 10.330734252929688 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
67 10.335690975189209 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
68 10.340738534927368 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
69 10.345695972442627 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
70 10.350730419158936 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
71 10.355749368667603 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
72 10.360708475112915 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
73 10.365732669830322 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
74 10.370692253112793 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
75 10.37572431564331 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
76 10.380687713623047 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
77 10.385751485824585 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
78 10.390724897384644 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
79 10.396065711975098 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
80 10.400684595108032 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
81 10.4057297706604 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
82 10.410691022872925 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
83 10.415733814239502 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
84 10.420706272125244 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
85 10.425720930099487 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
86 10.430710077285767 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
87 10.435765266418457 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
88 10.44070553779602 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
89 10.446057081222534 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
90 10.450692653656006 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
91 10.455749034881592 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
92 10.460764169692993 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
93 10.465704202651978 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
94 10.470718383789062 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
95 10.475695848464966 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
96 10.480736255645752 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
97 10.485690832138062 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
98 10.490707159042358 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
99 10.495709419250488 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
100 10.500725269317627 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
101 10.505711078643799 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
102 10.51076364517212 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
103 10.515704154968262 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
104 10.520747184753418 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
105 10.52575969696045 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
106 10.530713558197021 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
107 10.53569483757019 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
108 10.54075574874878 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
109 10.54571533203125 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
110 10.551267623901367 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
111 10.555675745010376 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
112 10.560806512832642 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
113 10.565784692764282 -0.00019174814224243164 0.00019174814224243164 -0.19999274611473083 0 0 0 0.0 0.0 0.0 376.0 430.0 -342.0 0 0 
