i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 
1 10.005790710449219 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24037.0 -129789.0 168637.0 
2 10.010898113250732 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24040.0 -130334.0 169227.0 
3 10.015917301177979 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24040.0 -130334.0 169227.0 
4 10.020747661590576 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24040.0 -130334.0 169227.0 
5 10.025820016860962 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24040.0 -130334.0 169227.0 
6 10.030725479125977 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24040.0 -130334.0 169227.0 
7 10.035762786865234 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24040.0 -130334.0 169227.0 
8 10.040771484375 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24040.0 -130334.0 169227.0 
9 10.045720100402832 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24040.0 -130334.0 169227.0 
10 10.050769805908203 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24040.0 -130334.0 169227.0 
11 10.055751323699951 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24040.0 -130334.0 169227.0 
12 10.06072449684143 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
13 10.065746545791626 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
14 10.070713520050049 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
15 10.075751304626465 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
16 10.080730676651001 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
17 10.085942506790161 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
18 10.090717554092407 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
19 10.095744371414185 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
20 10.100722312927246 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
21 10.105771780014038 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
22 10.110732555389404 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
23 10.115809440612793 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
24 10.120725870132446 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
25 10.125771522521973 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
26 10.130736827850342 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
27 10.135743856430054 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
28 10.14069652557373 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
29 10.14570426940918 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
30 10.150704145431519 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
31 10.155731439590454 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
32 10.1607186794281 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
33 10.165741682052612 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
34 10.1707124710083 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
35 10.175702095031738 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
36 10.180712223052979 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
37 10.185809850692749 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
38 10.190706729888916 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
39 10.195764541625977 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
40 10.200715780258179 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
41 10.205734729766846 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
42 10.210705518722534 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
43 10.215745449066162 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
44 10.220710039138794 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
45 10.225748777389526 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
46 10.230719566345215 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
47 10.235749006271362 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
48 10.240718364715576 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
49 10.245764255523682 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
50 10.250747680664062 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
51 10.255756139755249 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
52 10.26072382926941 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
53 10.265761137008667 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
54 10.270743131637573 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
55 10.275760650634766 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
56 10.280729532241821 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
57 10.285726308822632 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
58 10.290719747543335 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
59 10.295753002166748 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
60 10.300721168518066 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
61 10.305848121643066 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
62 10.310722589492798 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
63 10.315738439559937 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
64 10.320730686187744 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
65 10.325735330581665 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
66 10.330708742141724 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
67 10.335759162902832 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
68 10.340719223022461 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
69 10.34603238105774 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
70 10.350725650787354 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
71 10.355761289596558 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
72 10.360727787017822 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
73 10.365717887878418 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
74 10.370743751525879 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
75 10.375829696655273 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
76 10.38072657585144 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
77 10.385717630386353 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24041.0 -130334.0 169227.0 
