i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.005768537521362 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
2 10.010950803756714 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
3 10.015830516815186 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
4 10.02070665359497 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
5 10.025734424591064 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
6 10.030709743499756 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
7 10.035893678665161 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
8 10.040955305099487 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
9 10.04624629020691 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
10 10.050748348236084 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
11 10.055726528167725 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
12 10.060694932937622 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
13 10.065836429595947 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
14 10.07072138786316 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
15 10.075698137283325 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
16 10.080698013305664 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
17 10.08573055267334 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
18 10.090680360794067 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
19 10.095761060714722 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
20 10.10074782371521 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
21 10.105859756469727 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
22 10.11077070236206 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
23 10.116216897964478 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
24 10.120705366134644 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
25 10.125662326812744 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
26 10.130619049072266 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
27 10.135633945465088 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
28 10.140641212463379 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
29 10.145628452301025 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
30 10.15064525604248 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
31 10.155627012252808 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
32 10.160637617111206 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
33 10.165666580200195 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
