i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 
1 10.005778312683105 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 0.0 -1.0 
2 10.010753154754639 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 1.0 -1.0 
3 10.01579475402832 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 1.0 -1.0 
4 10.020735263824463 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 1.0 -1.0 
5 10.025806903839111 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 0.0 1.0 -1.0 
6 10.031026840209961 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 1.0 1.0 -1.0 
7 10.035734415054321 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 1.0 1.0 -1.0 
8 10.040764331817627 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 1.0 1.0 -1.0 
9 10.045722961425781 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 1.0 1.0 0.0 
10 10.050761699676514 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
11 10.05569577217102 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
12 10.060761451721191 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
13 10.06571626663208 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
14 10.070915222167969 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
15 10.075706958770752 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
16 10.080705642700195 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
17 10.085687160491943 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
18 10.090749263763428 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
19 10.09569239616394 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
20 10.100714921951294 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
21 10.105766534805298 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
22 10.110722780227661 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
23 10.115760087966919 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
24 10.120932340621948 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
25 10.125853538513184 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
26 10.130704164505005 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
27 10.135754346847534 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
28 10.140707969665527 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
29 10.145760536193848 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
30 10.150707960128784 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
31 10.156045198440552 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
32 10.16069746017456 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
33 10.165754318237305 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
34 10.170689344406128 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
35 10.175795078277588 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
36 10.180698871612549 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
37 10.185817003250122 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
38 10.19069790840149 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
39 10.195703268051147 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
40 10.200697183609009 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
41 10.205751180648804 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
42 10.210700035095215 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
43 10.215708017349243 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
44 10.220693349838257 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
45 10.225701808929443 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
46 10.23072099685669 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
47 10.23583459854126 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
48 10.240696907043457 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
49 10.245713472366333 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
50 10.250709533691406 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
51 10.25570273399353 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
52 10.260698318481445 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
53 10.265699625015259 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
54 10.270722389221191 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
55 10.275706768035889 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
56 10.28071928024292 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
57 10.28575348854065 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
58 10.290695667266846 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
59 10.295773983001709 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
60 10.300696849822998 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
61 10.305737495422363 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
62 10.310703992843628 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
63 10.315708875656128 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
64 10.320808172225952 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
65 10.325711488723755 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
66 10.330724477767944 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
67 10.335729360580444 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
68 10.340700149536133 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
69 10.345710515975952 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 2.0 1.0 0.0 
