i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 
1 10.00577449798584 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 162140.0 -81222.0 106053.0 
2 10.010788917541504 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 162162.0 -81235.0 106058.0 
3 10.015835762023926 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 162162.0 -81235.0 106058.0 
4 10.020800828933716 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 162162.0 -81235.0 106058.0 
5 10.026349782943726 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 162162.0 -81234.0 106058.0 
6 10.030796527862549 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 162162.0 -81234.0 106058.0 
7 10.035738468170166 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 162162.0 -81234.0 106058.0 
8 10.04101848602295 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 162162.0 -81233.0 106059.0 
9 10.045735120773315 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 162162.0 -81233.0 106059.0 
10 10.050800323486328 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 162162.0 -81233.0 106059.0 
11 10.055687427520752 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 162162.0 -81233.0 106059.0 
12 10.060760498046875 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 162162.0 -81233.0 106059.0 
13 10.065706491470337 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 162162.0 -81233.0 106060.0 
14 10.07073426246643 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 162162.0 -81233.0 106060.0 
15 10.07569694519043 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 162162.0 -81233.0 106060.0 
16 10.080897569656372 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 162162.0 -81233.0 106060.0 
17 10.085700035095215 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 162162.0 -81233.0 106060.0 
18 10.090723752975464 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 162162.0 -81233.0 106060.0 
19 10.095713138580322 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 162162.0 -81233.0 106060.0 
