i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.015759944915771 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1863.0 -7830.0 13205.0 -0.0 -0.0 
2 10.020731449127197 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1863.0 -7830.0 13206.0 -0.0 -0.0 
3 10.025757789611816 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1863.0 -7830.0 13206.0 -0.0 -0.0 
4 10.03073763847351 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1863.0 -7830.0 13206.0 -0.0 -0.0 
5 10.035794496536255 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1863.0 -7830.0 13206.0 -0.0 -0.0 
6 10.041039943695068 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1863.0 -7829.0 13206.0 -0.0 -0.0 
7 10.045745849609375 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1863.0 -7829.0 13207.0 -0.0 -0.0 
8 10.050759077072144 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1863.0 -7829.0 13207.0 -0.0 -0.0 
9 10.055805683135986 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1863.0 -7829.0 13207.0 -0.0 -0.0 
10 10.06074833869934 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1863.0 -7828.0 13207.0 -0.0 -0.0 
11 10.065798044204712 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1863.0 -7828.0 13207.0 -0.0 -0.0 
12 10.070716142654419 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1863.0 -7828.0 13208.0 -0.0 -0.0 
13 10.075745105743408 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -1863.0 -7828.0 13208.0 -0.0 -0.0 
14 10.080883026123047 -0.0 0.00019174814224243164 0.0 -0.013614118099212646 0.0 0.012835513637103696 -0.006417756818551848 -0.006417756818551848 -1863.0 -7828.0 13208.0 -0.0 -0.0 
15 10.085789680480957 -0.0 0.00019174814224243164 0.0 -0.002109229564666748 0.0 0.001988600704340009 -0.0009943003521700046 -0.0009943003521700046 -1863.0 -7828.0 13208.0 -0.0 -0.0 
16 10.090667724609375 -0.0 0.00019174814224243164 0.0 -0.002109229564666748 0.0 0.001988600704340009 -0.0009943003521700046 -0.0009943003521700046 -1863.0 -7828.0 13208.0 -0.0 -0.0 
17 10.095634460449219 -0.0 0.00019174814224243164 0.0 -0.002109229564666748 0.0 0.001988600704340009 -0.0009943003521700046 -0.0009943003521700046 -1863.0 -7828.0 13208.0 -0.0 -0.0 
18 10.100695610046387 -0.0 0.00019174814224243164 0.0 -0.002109229564666748 0.0 0.001988600704340009 -0.0009943003521700046 -0.0009943003521700046 -1863.0 -7828.0 13208.0 -0.0 -0.0 
19 10.10563349723816 -0.0 0.00019174814224243164 0.0 -0.002109229564666748 0.0 0.001988600704340009 -0.0009943003521700046 -0.0009943003521700046 -1863.0 -7828.0 13208.0 -0.0 -0.0 
20 10.110666036605835 -0.0 0.00019174814224243164 0.0 -0.002109229564666748 0.0 0.001988600704340009 -0.0009943003521700046 -0.0009943003521700046 -1863.0 -7828.0 13208.0 -0.0 -0.0 
21 10.115632057189941 -0.0 0.00019174814224243164 0.0 -0.002109229564666748 0.0 0.001988600704340009 -0.0009943003521700046 -0.0009943003521700046 -1863.0 -7829.0 13206.0 -0.0 -0.0 
