i t_now roll pitch yaw Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 3.9454641342163086 -0.0 0.0 0.009970873594284058 0 0 0 0.0 0.0 0.0 -1573.0 1149.0 1172.0 0 0 
2 3.9504919052124023 -0.0 0.0 0.009970873594284058 0 0 0 0.0 0.0 0.0 -1568.0 1194.0 1110.0 0 0 
3 3.955458879470825 -0.0 0.0 0.009970873594284058 0 0 0 0.0 0.0 0.0 -1568.0 1194.0 1110.0 0 0 
4 3.9603939056396484 -0.0 0.0 0.009970873594284058 0 0 0 0.0 0.0 0.0 -1568.0 1194.0 1110.0 0 0 
5 3.965698003768921 -0.0 0.0 0.009970873594284058 0 0 0 0.0 0.0 0.0 -1568.0 1194.0 1110.0 0 0 
6 3.970393657684326 -0.0 0.0 0.009970873594284058 0 0 0 0.0 0.0 0.0 -1568.0 1194.0 1110.0 0 0 
7 3.975466728210449 -0.0 0.0 0.009970873594284058 0 0 0 0.0 0.0 0.0 -1568.0 1194.0 1110.0 0 0 
8 3.9803929328918457 -0.0 0.0 0.009970873594284058 0 0 0 0.0 0.0 0.0 -1568.0 1195.0 1110.0 0 0 
9 3.9856150150299072 -0.0 0.0 0.009970873594284058 0 0 0 0.0 0.0 0.0 -1568.0 1195.0 1110.0 0 0 
10 3.9903855323791504 -0.0 0.0 0.009970873594284058 0 0 0 0.0 0.0 0.0 -1568.0 1195.0 1110.0 0 0 
11 3.995473861694336 -0.0 0.0 0.009970873594284058 0 0 0 0.0 0.0 0.0 -1568.0 1195.0 1110.0 0 0 
12 4.0003931522369385 -0.0 0.0 0.009970873594284058 0 0 0 0.0 0.0 0.0 -1568.0 1196.0 1110.0 0 0 
13 4.0054614543914795 -0.0 0.0 0.009970873594284058 0 0 0 0.0 0.0 0.0 -1568.0 1196.0 1110.0 0 0 
14 4.010435104370117 -0.0 0.0 0.009970873594284058 0 0 0 0.0 0.0 0.0 -1568.0 1196.0 1110.0 0 0 
15 4.015438079833984 -0.0 0.0 0.009970873594284058 0 0 0 0.0 0.0 0.0 -1568.0 1196.0 1110.0 0 0 
16 4.020462512969971 -0.0 0.0 0.009970873594284058 0 0 0 0.0 0.0 0.0 -1568.0 1196.0 1110.0 0 0 
17 4.025872707366943 -0.0 0.0 0.009970873594284058 0 0 0 0.0 0.0 0.0 -1568.0 1196.0 1110.0 0 0 
18 4.030622959136963 -0.0 0.0 0.009970873594284058 0 0 0 0.0 0.0 0.0 -1568.0 1196.0 1110.0 0 0 
19 4.035598039627075 -0.0 0.0 0.009970873594284058 0 0 0 0.0 0.0 0.0 -1568.0 1196.0 1110.0 0 0 
20 4.040406227111816 -0.0 0.0 0.009970873594284058 0 0 0 0.0 0.0 0.0 -1568.0 1196.0 1110.0 0 0 
21 4.045464038848877 -0.0 0.0 0.009970873594284058 0 0 0 0.0 0.0 0.0 -1568.0 1196.0 1110.0 0 0 
