i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 0.005609273910522461 -0.00019174069166183472 0.0 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
2 0.010590791702270508 -0.00019174069166183472 0.0 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
3 0.01556253433227539 -0.00019174069166183472 0.0 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
4 0.02060556411743164 -0.00019174069166183472 0.0 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
5 0.025603532791137695 -0.00019174069166183472 0.0 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
6 0.031035184860229492 -0.00019174069166183472 0.0 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
7 0.03556990623474121 -0.00019174069166183472 0.0 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
8 0.04056668281555176 -0.00019174069166183472 0.0 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
9 0.0455632209777832 -0.00019174069166183472 0.0 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
10 0.050582170486450195 -0.00019174069166183472 0.0 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
11 0.05550956726074219 -0.00019174069166183472 0.0 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
12 0.06055426597595215 -0.00019174069166183472 0.0 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
13 0.06618666648864746 -0.00019174069166183472 0.0 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
14 0.07051801681518555 -0.00019174069166183472 0.0 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
15 0.07553362846374512 -0.00019174069166183472 0.0 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
16 0.08049774169921875 -0.00019174069166183472 0.0 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
17 0.08553528785705566 -0.00019174069166183472 0.0 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
18 0.09042119979858398 -0.00019174069166183472 0.0 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
19 0.09540963172912598 -0.00019174069166183472 0.0 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
20 0.10043907165527344 -0.00019174069166183472 0.0 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
21 0.10552310943603516 -0.00019174069166183472 0.0 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
22 0.1116938591003418 -0.00019174069166183472 0.0 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
23 0.11544489860534668 -0.00019174069166183472 0.0 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
24 0.12040495872497559 -0.00019174069166183472 0.0 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
25 0.12538433074951172 -0.00019174069166183472 0.0 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
26 0.13039064407348633 -0.00019174069166183472 0.0 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
27 0.1353759765625 -0.00019174069166183472 0.0 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
28 0.14037847518920898 -0.00019174069166183472 0.0 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
29 0.14537882804870605 -0.00019174069166183472 0.0 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
30 0.15041565895080566 -0.00019174069166183472 0.0 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
31 0.15537667274475098 -0.00019174069166183472 0.0 0 0 0 0.0 0.0 0.0 -85994.0 10089.0 30189.0 0 0 
