i t_now roll pitch yaw Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.010645627975464 -0.0 0.0 1.0457914248108864 0 0 0 0.0 0.0 0.0 -1.0 0.0 0.0 0 0 
2 10.01579999923706 -0.0 0.0 1.0457914248108864 0 0 0 0.0 0.0 0.0 -2.0 0.0 0.0 0 0 
3 10.020673990249634 -0.0 0.0 1.0457914248108864 0 0 0 0.0 0.0 0.0 -2.0 0.0 0.0 0 0 
4 10.02562665939331 -0.0 0.0 1.0457914248108864 0 0 0 0.0 0.0 0.0 -2.0 0.0 0.0 0 0 
5 10.030709981918335 -0.0 0.0 1.0457914248108864 0 0 0 0.0 0.0 0.0 -2.0 0.0 0.0 0 0 
6 10.035617113113403 -0.0 0.0 1.0457914248108864 0 0 0 0.0 0.0 0.0 -1.0 0.0 0.0 0 0 
7 10.040703296661377 -0.0 0.0 1.0457914248108864 0 0 0 0.0 0.0 0.0 -1.0 0.0 0.0 0 0 
8 10.045617580413818 -0.0 0.0 1.0459831729531288 0 0 0 0.0 0.0 0.0 -1.0 0.0 0.0 0 0 
9 10.050778150558472 -0.00019174814224243164 0.0 1.0459831729531288 0 0 0 0.0 0.0 0.0 -1.0 0.0 0.0 0 0 
10 10.055643558502197 -0.00019174814224243164 0.0 1.0461749210953712 0 0 0 0.0 0.0 0.0 0.0 0.0 0.0 0 0 
11 10.060700416564941 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
12 10.06562614440918 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
13 10.070685625076294 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
14 10.075659275054932 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
15 10.080694437026978 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
16 10.08706283569336 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
17 10.09062671661377 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
18 10.09567379951477 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
19 10.100640058517456 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
20 10.105634450912476 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
21 10.11068606376648 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
22 10.115780353546143 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
23 10.12060284614563 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
24 10.125679969787598 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
25 10.130629062652588 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
26 10.135740518569946 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
27 10.14060354232788 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
28 10.146031379699707 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
29 10.150754451751709 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
30 10.155609130859375 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
31 10.160557270050049 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
32 10.165565490722656 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
33 10.170554637908936 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
34 10.175601243972778 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
35 10.180562019348145 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
36 10.18560004234314 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
37 10.190552473068237 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
38 10.195561647415161 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
39 10.200552701950073 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
40 10.205579042434692 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
41 10.210564613342285 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
42 10.215600490570068 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
43 10.220559358596802 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
44 10.225579738616943 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
45 10.230565309524536 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
46 10.235610485076904 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
47 10.240583896636963 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
48 10.245554447174072 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
49 10.250560760498047 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
50 10.2555570602417 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
51 10.260579824447632 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
52 10.265557050704956 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
53 10.270601511001587 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
54 10.275554895401001 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
55 10.280566692352295 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
56 10.285573482513428 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
57 10.29056692123413 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
58 10.295555830001831 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
59 10.300595998764038 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
60 10.30555772781372 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
61 10.310622453689575 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
62 10.315562009811401 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
63 10.320591688156128 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
64 10.325559854507446 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
65 10.330568552017212 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
66 10.335557222366333 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
67 10.340585470199585 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
68 10.345556259155273 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
69 10.350564002990723 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
70 10.355579137802124 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
71 10.360562324523926 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
72 10.365573644638062 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
73 10.37056279182434 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
74 10.375561475753784 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
75 10.380580425262451 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
76 10.385555744171143 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
77 10.390565872192383 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
78 10.395558595657349 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
79 10.400562763214111 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
80 10.40556025505066 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
81 10.410706758499146 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
82 10.41557765007019 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
83 10.420605659484863 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
84 10.425567865371704 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
85 10.430579662322998 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
86 10.435559034347534 -0.00019174814224243164 0.0 1.0463666692376137 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
