i t_now roll pitch yaw Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.00074028968811 -0.0 0.0 0.0993252620100975 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
2 10.005719184875488 -0.0 0.0 0.0993252620100975 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
3 10.010877847671509 -0.0 0.0 0.0993252620100975 0 0 0 0.0 0.0 0.0 -1.0 1.0 0.0 0 0 
4 10.015713214874268 -0.0 0.0 0.0993252620100975 0 0 0 0.0 0.0 0.0 -1.0 1.0 0.0 0 0 
5 10.020742416381836 -0.0 0.0 0.0993252620100975 0 0 0 0.0 0.0 0.0 -1.0 1.0 0.0 0 0 
6 10.025866985321045 -0.0 0.0 0.0993252620100975 0 0 0 0.0 0.0 0.0 -1.0 1.0 0.0 0 0 
7 10.030740022659302 -0.0 0.0 0.09970875721774064 0 0 0 0.0 0.0 0.0 0.0 2.0 1.0 0 0 
8 10.035717725753784 -0.0 0.0 0.09990050480701029 0 0 0 0.0 0.0 0.0 0.0 2.0 1.0 0 0 
9 10.04076337814331 -0.0 0.00019174814224243164 0.10028400004375726 0 0 0 0.0 0.0 0.0 0.0 2.0 1.0 0 0 
10 10.04568076133728 -0.0 0.00019174814224243164 0.10047574760392308 0 0 0 0.0 0.0 0.0 0.0 2.0 2.0 0 0 
11 10.0508291721344 -0.0 0.00019174814224243164 0.10047574760392308 0 0 0 0.0 0.0 0.0 0.0 2.0 2.0 0 0 
12 10.05569076538086 -0.0 0.00019174814224243164 0.10085924284067005 0 0 0 0.0 0.0 0.0 0.0 3.0 2.0 0 0 
13 10.060797929763794 -0.0 0.00019174814224243164 0.10085924284067005 0 0 0 0.0 0.0 0.0 0.0 3.0 3.0 0 0 
14 10.065752506256104 -0.0 0.00019174814224243164 0.10085924284067005 0 0 0 0.0 0.0 0.0 0.0 3.0 3.0 0 0 
15 10.070741891860962 -0.0 0.00019174814224243164 0.10085924284067005 0 0 0 0.0 0.0 0.0 0.0 3.0 3.0 0 0 
16 10.07568645477295 -0.0 0.00019174814224243164 0.10085924284067005 0 0 0 0.0 0.0 0.0 0.0 3.0 3.0 0 0 
17 10.08078932762146 -0.0 0.00019174814224243164 0.10085924284067005 0 0 0 0.0 0.0 0.0 0.0 3.0 3.0 0 0 
18 10.085733413696289 -0.0 0.00019174814224243164 0.10085924284067005 0 0 0 0.0 0.0 0.0 0.0 3.0 3.0 0 0 
19 10.090997457504272 -0.0 0.00019174814224243164 0.10085924284067005 0 0 0 0.0 0.0 0.0 0.0 3.0 3.0 0 0 
20 10.095739841461182 -0.0 0.00019174814224243164 0.10085924284067005 0 0 0 0.0 0.0 0.0 0.0 3.0 3.0 0 0 
21 10.100683689117432 -0.0 0.00019174814224243164 0.10085924284067005 0 0 0 0.0 0.0 0.0 0.0 3.0 3.0 0 0 
22 10.106038570404053 -0.0 0.00019174814224243164 0.10085924284067005 0 0 0 0.0 0.0 0.0 0.0 3.0 3.0 0 0 
23 10.110771656036377 -0.0 0.00019174814224243164 0.10085924284067005 0 0 0 0.0 0.0 0.0 0.0 3.0 3.0 0 0 
24 10.115816116333008 -0.0 0.00019174814224243164 0.10085924284067005 0 0 0 0.0 0.0 0.0 0.0 3.0 3.0 0 0 
