i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 
1 10.01074767112732 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 17665.0 37920.0 -44310.0 
2 10.01580023765564 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 17665.0 37920.0 -44310.0 
3 10.020775318145752 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 17665.0 37920.0 -44310.0 
4 10.025733470916748 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 17665.0 37920.0 -44310.0 
5 10.030882596969604 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 17665.0 37920.0 -44310.0 
6 10.035916328430176 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 17665.0 37920.0 -44310.0 
7 10.040784120559692 -0.00019174814224243164 0.0 0.013230621814727783 0.0 0.0 0.0 -0.01080275747527302 0.01080275747527302 17666.0 37921.0 -44309.0 
8 10.04573917388916 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 0.0 0.0 0.0017221787279420755 -0.0017221787279420755 17666.0 37921.0 -44309.0 
9 10.05080795288086 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 0.0 0.0 0.0017221787279420755 -0.0017221787279420755 17666.0 37921.0 -44309.0 
10 10.055735111236572 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 0.0 0.0 0.0017221787279420755 -0.0017221787279420755 17666.0 37922.0 -44309.0 
11 10.060855388641357 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 0.0 0.0 0.0017221787279420755 -0.0017221787279420755 17666.0 37922.0 -44309.0 
12 10.06573486328125 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 0.0 0.0 0.0017221787279420755 -0.0017221787279420755 17666.0 37922.0 -44309.0 
13 10.070743322372437 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 0.0 0.0 0.0017221787279420755 -0.0017221787279420755 17666.0 37922.0 -44309.0 
14 10.075738668441772 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 0.0 0.0 0.0017221787279420755 -0.0017221787279420755 17666.0 37922.0 -44309.0 
15 10.080985307693481 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 0.0 0.0 0.0017221787279420755 -0.0017221787279420755 17666.0 37922.0 -44309.0 
16 10.085780143737793 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 0.0 0.0 0.0017221787279420755 -0.0017221787279420755 17666.0 37922.0 -44309.0 
17 10.09101414680481 -0.0003834962844848633 0.0 0.011121392250061035 0.0 0.0 0.0 -0.009080578747330943 0.009080578747330943 17666.0 37922.0 -44310.0 
18 10.096063137054443 -0.0003834962844848633 0.0 -0.004218459129333496 0.0 0.0 0.0 0.003444357455884151 -0.003444357455884151 17666.0 37922.0 -44310.0 
19 10.10073471069336 -0.0003834962844848633 0.0 -0.004218459129333496 0.0 0.0 0.0 0.003444357455884151 -0.003444357455884151 17666.0 37922.0 -44310.0 
20 10.10579252243042 -0.0003834962844848633 0.0 -0.004218459129333496 0.0 0.0 0.0 0.003444357455884151 -0.003444357455884151 17666.0 37922.0 -44310.0 
21 10.11076307296753 -0.0003834962844848633 -0.00019174814224243164 -0.004218459129333496 0.01744908094406128 0.0 -0.016451151281358257 0.01166993309656328 0.004781218184794977 17666.0 37922.0 -44311.0 
22 10.115783214569092 -0.00019174814224243164 -0.00019174814224243164 -0.01744908094406128 0.002109229564666748 0.0 -0.001988600704340009 0.015241415283327175 -0.013252814578987165 17666.0 37922.0 -44311.0 
23 10.120744228363037 -0.00019174814224243164 -0.00019174814224243164 -0.002109229564666748 0.002109229564666748 0.0 -0.001988600704340009 0.00271647908011208 -0.000727878375772071 17666.0 37922.0 -44311.0 
24 10.125718832015991 -0.00019174814224243164 -0.00019174814224243164 -0.002109229564666748 0.002109229564666748 0.0 -0.001988600704340009 0.00271647908011208 -0.000727878375772071 17666.0 37922.0 -44311.0 
25 10.130702495574951 -0.00019174814224243164 0.0 -0.002109229564666748 -0.015339851379394531 0.0 0.01446255057701825 -0.005509096560567049 -0.0089534540164512 17666.0 37922.0 -44311.0 
26 10.135742664337158 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 0.0 0.0 0.0017221787279420755 -0.0017221787279420755 17666.0 37922.0 -44311.0 
27 10.140726566314697 -0.0003834962844848633 0.0 0.011121392250061035 0.0 0.0 0.0 -0.009080578747330943 0.009080578747330943 17666.0 37922.0 -44311.0 
28 10.145687341690063 -0.0003834962844848633 0.0 -0.004218459129333496 0.0 0.0 0.0 0.003444357455884151 -0.003444357455884151 17665.0 37922.0 -44311.0 
29 10.150698184967041 -0.0003834962844848633 0.0 -0.004218459129333496 0.0 0.0 0.0 0.003444357455884151 -0.003444357455884151 17664.0 37922.0 -44311.0 
