i t_now roll pitch yaw Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.02574872970581 -0.0 0.0 0.034706320613622665 0 0 0 0.0 0.0 0.0 -277.0 513.0 1.0 0 0 
2 10.030747890472412 -0.0 0.0 0.034706320613622665 0 0 0 0.0 0.0 0.0 -279.0 640.0 -108.0 0 0 
3 10.035768985748291 -0.0 0.0 0.034706320613622665 0 0 0 0.0 0.0 0.0 -279.0 640.0 -108.0 0 0 
4 10.04073166847229 -0.0 0.0 0.034706320613622665 0 0 0 0.0 0.0 0.0 -279.0 640.0 -108.0 0 0 
5 10.046051979064941 -0.0 0.0 0.034706320613622665 0 0 0 0.0 0.0 0.0 -279.0 640.0 -108.0 0 0 
6 10.050743103027344 -0.0 0.0 0.034706320613622665 0 0 0 0.0 0.0 0.0 -279.0 640.0 -108.0 0 0 
7 10.0560302734375 -0.0 0.0 0.034706320613622665 0 0 0 0.0 0.0 0.0 -278.0 640.0 -108.0 0 0 
8 10.060721397399902 -0.0 0.0 0.034706320613622665 0 0 0 0.0 0.0 0.0 -278.0 640.0 -107.0 0 0 
9 10.065751791000366 -0.0 0.0 0.034706320613622665 0 0 0 0.0 0.0 0.0 -278.0 640.0 -107.0 0 0 
10 10.070704698562622 -0.0 0.0 0.034706320613622665 0 0 0 0.0 0.0 0.0 -278.0 640.0 -107.0 0 0 
11 10.07584547996521 -0.0 0.0 0.034706320613622665 0 0 0 0.0 0.0 0.0 -278.0 640.0 -107.0 0 0 
12 10.080738306045532 -0.0 0.0 0.034706320613622665 0 0 0 0.0 0.0 0.0 -278.0 640.0 -106.0 0 0 
13 10.0857093334198 -0.0 0.0 0.034706320613622665 0 0 0 0.0 0.0 0.0 -278.0 640.0 -106.0 0 0 
14 10.090749740600586 -0.0 0.0 0.034706320613622665 0 0 0 0.0 0.0 0.0 -278.0 640.0 -106.0 0 0 
15 10.095693111419678 -0.0 0.0 0.034706320613622665 0 0 0 0.0 0.0 0.0 -278.0 640.0 -106.0 0 0 
16 10.100988864898682 -0.0 0.0 0.034706320613622665 0 0 0 0.0 0.0 0.0 -278.0 640.0 -106.0 0 0 
17 10.10568881034851 -0.0 0.0 0.034706320613622665 0 0 0 0.0 0.0 0.0 -278.0 640.0 -106.0 0 0 
18 10.110998392105103 -0.0 0.0 0.034706320613622665 0 0 0 0.0 0.0 0.0 -278.0 640.0 -106.0 0 0 
19 10.115703582763672 -0.0 0.0 0.034706320613622665 0 0 0 0.0 0.0 0.0 -278.0 640.0 -106.0 0 0 
20 10.12075424194336 -0.0 0.0 0.034706320613622665 0 0 0 0.0 0.0 0.0 -278.0 640.0 -106.0 0 0 
21 10.125707626342773 -0.0 0.0 0.034706320613622665 0 0 0 0.0 0.0 0.0 -278.0 640.0 -106.0 0 0 
22 10.131005764007568 -0.0 0.0 0.034706320613622665 0 0 0 0.0 0.0 0.0 -278.0 640.0 -106.0 0 0 
23 10.135701179504395 -0.0 0.0 0.034706320613622665 0 0 0 0.0 0.0 0.0 -278.0 640.0 -106.0 0 0 
24 10.14078950881958 -0.0 0.0 0.034706320613622665 0 0 0 0.0 0.0 0.0 -278.0 640.0 -106.0 0 0 
