i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 
1 10.005718231201172 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -5128.0 -2947.0 12779.0 
2 10.010868310928345 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -5143.0 -3203.0 13120.0 
3 10.015712261199951 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -5143.0 -3203.0 13120.0 
4 10.020699262619019 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -5143.0 -3203.0 13120.0 
5 10.025722026824951 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -5142.0 -3203.0 13121.0 
6 10.030751705169678 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -5142.0 -3202.0 13121.0 
7 10.03584599494934 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -5142.0 -3202.0 13121.0 
8 10.040714502334595 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -5142.0 -3202.0 13122.0 
9 10.045685768127441 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -5141.0 -3201.0 13122.0 
10 10.051081657409668 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -5141.0 -3201.0 13122.0 
11 10.05568528175354 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -5141.0 -3200.0 13123.0 
12 10.060797452926636 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -5141.0 -3200.0 13123.0 
13 10.065767526626587 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -5141.0 -3199.0 13123.0 
14 10.070693254470825 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -5141.0 -3199.0 13123.0 
15 10.075721263885498 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -5140.0 -3199.0 13123.0 
16 10.080665588378906 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -5140.0 -3199.0 13123.0 
17 10.085688352584839 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -5140.0 -3199.0 13123.0 
18 10.090865135192871 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -5140.0 -3199.0 13123.0 
19 10.095655918121338 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -5140.0 -3199.0 13123.0 
20 10.100697755813599 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -5140.0 -3199.0 13123.0 
21 10.105688095092773 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 -5140.0 -3199.0 13123.0 
