i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.01574969291687 -0.0 0.0 0 0 0 0.0 0.0 0.0 -85055.0 66887.0 3787.0 0 0 
2 10.02076244354248 -0.0 0.0 0 0 0 0.0 0.0 0.0 -85602.0 67539.0 3913.0 0 0 
3 10.025785684585571 -0.0 0.0 0 0 0 0.0 0.0 0.0 -85602.0 67539.0 3913.0 0 0 
4 10.030737400054932 -0.0 0.0 0 0 0 0.0 0.0 0.0 -85602.0 67539.0 3913.0 0 0 
5 10.03577208518982 -0.0 0.0 0 0 0 0.0 0.0 0.0 -85602.0 67539.0 3913.0 0 0 
6 10.040837049484253 -0.0 0.0 0 0 0 0.0 0.0 0.0 -85602.0 67539.0 3913.0 0 0 
7 10.045709133148193 -0.0 0.0 0 0 0 0.0 0.0 0.0 -85602.0 67539.0 3914.0 0 0 
8 10.050939798355103 -0.0 0.0 0 0 0 0.0 0.0 0.0 -85601.0 67540.0 3915.0 0 0 
9 10.056028366088867 -0.0 0.0 0 0 0 0.0 0.0 0.0 -85601.0 67540.0 3915.0 0 0 
10 10.060857772827148 -0.0 0.0 0 0 0 0.0 0.0 0.0 -85601.0 67540.0 3916.0 0 0 
11 10.066129446029663 -0.0 0.0 0 0 0 0.0 0.0 0.0 -85601.0 67540.0 3916.0 0 0 
12 10.070719003677368 -0.0 0.0 0 0 0 0.0 0.0 0.0 -85601.0 67541.0 3916.0 0 0 
13 10.075754165649414 -0.0 0.0 0 0 0 0.0 0.0 0.0 -85601.0 67541.0 3917.0 0 0 
14 10.080696105957031 -0.0 0.0 0 0 0 0.0 0.0 0.0 -85601.0 67541.0 3917.0 0 0 
15 10.085739612579346 -0.0 0.0 0 0 0 0.0 0.0 0.0 -85601.0 67541.0 3917.0 0 0 
16 10.090843200683594 -0.0 0.0 0 0 0 0.0 0.0 0.0 -85601.0 67541.0 3917.0 0 0 
17 10.095683097839355 -0.0 0.0 0 0 0 0.0 0.0 0.0 -85601.0 67541.0 3917.0 0 0 
18 10.100677251815796 -0.0 0.0 0 0 0 0.0 0.0 0.0 -85601.0 67541.0 3917.0 0 0 
19 10.105829954147339 -0.0 0.0 0 0 0 0.0 0.0 0.0 -85601.0 67541.0 3917.0 0 0 
20 10.110783576965332 -0.0 0.0 0 0 0 0.0 0.0 0.0 -85601.0 67541.0 3917.0 0 0 
21 10.11570692062378 -0.0 0.0 0 0 0 0.0 0.0 0.0 -85601.0 67541.0 3917.0 0 0 
22 10.120662927627563 -0.0 0.0 0 0 0 0.0 0.0 0.0 -85601.0 67541.0 3917.0 0 0 
23 10.125691652297974 -0.0 0.0 0 0 0 0.0 0.0 0.0 -85601.0 67541.0 3917.0 0 0 
24 10.130695581436157 -0.0 0.0 0 0 0 0.0 0.0 0.0 -85601.0 67541.0 3917.0 0 0 
25 10.13566541671753 -0.0 0.0 0 0 0 0.0 0.0 0.0 -85601.0 67541.0 3917.0 0 0 
26 10.140662431716919 -0.0 0.0 0 0 0 0.0 0.0 0.0 -85601.0 67541.0 3917.0 0 0 
27 10.14567518234253 -0.0 0.0 0 0 0 0.0 0.0 0.0 -85601.0 67541.0 3917.0 0 0 
28 10.15084719657898 -0.0 0.0 0 0 0 0.0 0.0 0.0 -85601.0 67541.0 3917.0 0 0 
