i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 
1 10.000781536102295 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -12537.0 -19619.0 133663.0 
2 10.00588083267212 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -12527.0 -19635.0 133676.0 
3 10.010850191116333 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -12527.0 -19635.0 133676.0 
4 10.015785932540894 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -12527.0 -19635.0 133676.0 
5 10.02081561088562 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -12527.0 -19635.0 133676.0 
6 10.025801658630371 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -12527.0 -19635.0 133676.0 
7 10.030818939208984 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -12527.0 -19635.0 133676.0 
8 10.035765886306763 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -12527.0 -19635.0 133676.0 
9 10.040812015533447 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -12527.0 -19635.0 133676.0 
10 10.0457763671875 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -12526.0 -19635.0 133676.0 
11 10.050792455673218 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -12526.0 -19635.0 133676.0 
12 10.055763006210327 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -12526.0 -19635.0 133676.0 
13 10.060798168182373 -0.0 -0.00019174814224243164 0.0 0.005944192409515381 0.0 -0.005604238348594572 0.002802119174297286 0.002802119174297286 -12526.0 -19635.0 133676.0 
14 10.065927505493164 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 -12526.0 -19635.0 133676.0 
15 10.070765495300293 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 -12526.0 -19635.0 133676.0 
16 10.075777053833008 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 -12526.0 -19635.0 133676.0 
17 10.080931663513184 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 -12526.0 -19635.0 133676.0 
18 10.085833072662354 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 -12526.0 -19635.0 133676.0 
19 10.090778589248657 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 -12526.0 -19635.0 133676.0 
20 10.09581184387207 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 -12526.0 -19635.0 133676.0 
21 10.100947618484497 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 -12527.0 -19635.0 133676.0 
22 10.105817317962646 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 -12527.0 -19635.0 133676.0 
23 10.110924482345581 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 -12527.0 -19635.0 133676.0 
24 10.1157808303833 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 -12527.0 -19635.0 133676.0 
25 10.120652914047241 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 -12527.0 -19635.0 133676.0 
26 10.12571930885315 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 -12527.0 -19635.0 133676.0 
27 10.130653858184814 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 -12527.0 -19635.0 133676.0 
28 10.135942459106445 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 -12527.0 -19635.0 133676.0 
29 10.140652418136597 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 -12527.0 -19635.0 133676.0 
30 10.145728588104248 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 -12527.0 -19635.0 133676.0 
31 10.150683641433716 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 -12527.0 -19635.0 133676.0 
32 10.155718803405762 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 -12527.0 -19635.0 133676.0 
33 10.160698890686035 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 -12527.0 -19635.0 133676.0 
34 10.165695190429688 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 -12527.0 -19635.0 133676.0 
35 10.170656204223633 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 -12527.0 -19635.0 133676.0 
36 10.175670385360718 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 -12527.0 -19635.0 133676.0 
37 10.180659532546997 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 -12527.0 -19635.0 133676.0 
38 10.185672760009766 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 -12527.0 -19635.0 133676.0 
39 10.190705299377441 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 -12527.0 -19635.0 133676.0 
40 10.195696592330933 -0.0 -0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.001988600704340009 0.0009943003521700046 0.0009943003521700046 -12527.0 -19635.0 133676.0 
