i t_now roll pitch yaw Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.005719423294067 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 
2 10.010921716690063 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 
3 10.015751361846924 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 
4 10.0207200050354 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 
5 10.02625322341919 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 
6 10.030884027481079 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 
7 10.035761594772339 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 
8 10.040698766708374 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 0.0 0.0 0 0 
9 10.045746564865112 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
10 10.050694704055786 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
11 10.055783033370972 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
12 10.060880661010742 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
13 10.065746307373047 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
14 10.070696592330933 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
15 10.075737714767456 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
16 10.080679178237915 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
17 10.08570909500122 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
18 10.090679407119751 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
19 10.09574270248413 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
20 10.100681781768799 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
21 10.105710983276367 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
22 10.110685586929321 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
23 10.115741729736328 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
24 10.120680332183838 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
25 10.125745296478271 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
26 10.13067889213562 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
27 10.135733127593994 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
28 10.140714406967163 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
29 10.145703792572021 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
30 10.150742530822754 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
31 10.155673027038574 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
32 10.160705327987671 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
33 10.16568398475647 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
34 10.170687913894653 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
35 10.17568826675415 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
36 10.180695295333862 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
37 10.185675382614136 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
38 10.190672636032104 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
39 10.195677280426025 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
40 10.200691223144531 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
41 10.205676794052124 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
42 10.210718631744385 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
43 10.215682029724121 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
44 10.220712423324585 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
45 10.225678443908691 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
46 10.23069143295288 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
47 10.235690832138062 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
48 10.240693092346191 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
49 10.245731353759766 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
50 10.250686168670654 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
51 10.255685806274414 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
52 10.260685443878174 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
53 10.26570725440979 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
54 10.270687580108643 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
55 10.275712013244629 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
56 10.280681133270264 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
57 10.285710334777832 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
58 10.290678262710571 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
59 10.295689582824707 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
60 10.300693988800049 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
61 10.305702924728394 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
62 10.310672760009766 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
63 10.315682172775269 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
64 10.320705890655518 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
65 10.32572865486145 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
66 10.330703496932983 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
67 10.33573842048645 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
68 10.340709209442139 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
69 10.34568977355957 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
70 10.350695133209229 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
71 10.355902433395386 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
72 10.360675573348999 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
73 10.365691184997559 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
74 10.37067985534668 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
75 10.375701189041138 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
76 10.380709648132324 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
77 10.385702848434448 -0.0 0.0 0.09203884804446716 0 0 0 0.0 0.0 0.0 1.0 1.0 1.0 0 0 
