i t_now roll pitch yaw Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.000691413879395 -0.0 0.0 0.12463594228029251 0 0 0 0.0 0.0 0.0 1738.0 27620.0 1395.0 0 0 
2 10.00571084022522 -0.0 0.0 0.12463594228029251 0 0 0 0.0 0.0 0.0 1591.0 27456.0 1206.0 0 0 
3 10.010777473449707 -0.0 0.0 0.12463594228029251 0 0 0 0.0 0.0 0.0 1591.0 27456.0 1206.0 0 0 
4 10.015679359436035 -0.0 0.0 0.12463594228029251 0 0 0 0.0 0.0 0.0 1591.0 27456.0 1206.0 0 0 
5 10.020812749862671 -0.0 0.0 0.12463594228029251 0 0 0 0.0 0.0 0.0 1591.0 27456.0 1206.0 0 0 
6 10.025727272033691 -0.0 0.0 0.12463594228029251 0 0 0 0.0 0.0 0.0 1591.0 27457.0 1206.0 0 0 
7 10.031003475189209 -0.0 0.0 0.12463594228029251 0 0 0 0.0 0.0 0.0 1592.0 27457.0 1206.0 0 0 
8 10.035700798034668 -0.0 0.0 0.12463594228029251 0 0 0 0.0 0.0 0.0 1592.0 27457.0 1206.0 0 0 
9 10.041036367416382 -0.0 0.0 0.12463594228029251 0 0 0 0.0 0.0 0.0 1593.0 27458.0 1206.0 0 0 
10 10.045674085617065 -0.0 0.0 0.12463594228029251 0 0 0 0.0 0.0 0.0 1593.0 27458.0 1206.0 0 0 
11 10.05078911781311 -0.0 0.0 0.12463594228029251 0 0 0 0.0 0.0 0.0 1593.0 27458.0 1206.0 0 0 
12 10.055678129196167 -0.0 0.0 0.12463594228029251 0 0 0 0.0 0.0 0.0 1593.0 27459.0 1206.0 0 0 
13 10.060742139816284 -0.0 0.0 0.12463594228029251 0 0 0 0.0 0.0 0.0 1593.0 27459.0 1206.0 0 0 
14 10.065680027008057 -0.0 0.0 0.12463594228029251 0 0 0 0.0 0.0 0.0 1594.0 27459.0 1206.0 0 0 
15 10.07068395614624 -0.0 0.0 0.12463594228029251 0 0 0 0.0 0.0 0.0 1594.0 27459.0 1206.0 0 0 
16 10.075760841369629 -0.0 0.0 0.12463594228029251 0 0 0 0.0 0.0 0.0 1594.0 27459.0 1206.0 0 0 
17 10.080919742584229 -0.0 0.0 0.12463594228029251 0 0 0 0.0 0.0 0.0 1594.0 27459.0 1206.0 0 0 
18 10.085742950439453 -0.0 0.0 0.12463594228029251 0 0 0 0.0 0.0 0.0 1594.0 27459.0 1206.0 0 0 
