i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.000723600387573 -0.0 0.0 0 0 0 0.0 0.0 0.0 -4046.0 5209.0 556.0 0 0 
2 10.005725383758545 -0.0 0.0 0 0 0 0.0 0.0 0.0 -4046.0 5209.0 556.0 0 0 
3 10.010896921157837 -0.0 0.0 0 0 0 0.0 0.0 0.0 -4043.0 5211.0 553.0 0 0 
4 10.015712022781372 -0.0 0.0 0 0 0 0.0 0.0 0.0 -4043.0 5211.0 553.0 0 0 
5 10.020841360092163 -0.0 0.0 0 0 0 0.0 0.0 0.0 -4043.0 5212.0 553.0 0 0 
6 10.025716781616211 -0.0 0.0 0 0 0 0.0 0.0 0.0 -4043.0 5212.0 554.0 0 0 
7 10.031511783599854 -0.0 0.0 0 0 0 0.0 0.0 0.0 -4043.0 5212.0 554.0 0 0 
8 10.035697937011719 -0.0 0.0 0 0 0 0.0 0.0 0.0 -4043.0 5212.0 554.0 0 0 
9 10.040837287902832 -0.0 0.0 0 0 0 0.0 0.0 0.0 -4043.0 5213.0 554.0 0 0 
10 10.046072244644165 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -4043.0 5213.0 555.0 0 0 
11 10.050757884979248 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -4043.0 5213.0 555.0 0 0 
12 10.055732727050781 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -4043.0 5214.0 555.0 0 0 
13 10.060730934143066 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -4043.0 5214.0 555.0 0 0 
14 10.065754413604736 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -4043.0 5214.0 555.0 0 0 
15 10.070727348327637 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -4043.0 5215.0 556.0 0 0 
16 10.07570481300354 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -4043.0 5215.0 556.0 0 0 
17 10.080689191818237 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -4043.0 5215.0 556.0 0 0 
18 10.085688591003418 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -4043.0 5215.0 556.0 0 0 
19 10.090832233428955 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -4043.0 5215.0 556.0 0 0 
20 10.09569764137268 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -4043.0 5215.0 556.0 0 0 
21 10.100669860839844 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -4043.0 5215.0 556.0 0 0 
22 10.105700492858887 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -4043.0 5215.0 556.0 0 0 
23 10.11069369316101 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -4043.0 5215.0 556.0 0 0 
24 10.11570143699646 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -4043.0 5215.0 556.0 0 0 
25 10.120667934417725 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -4043.0 5215.0 556.0 0 0 
26 10.125698328018188 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -4043.0 5215.0 556.0 0 0 
27 10.130686283111572 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -4043.0 5215.0 556.0 0 0 
28 10.135990619659424 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -4043.0 5215.0 556.0 0 0 
29 10.140692234039307 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -4043.0 5215.0 556.0 0 0 
30 10.145982503890991 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -4043.0 5215.0 556.0 0 0 
31 10.150692224502563 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -4043.0 5215.0 556.0 0 0 
32 10.155855178833008 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -4043.0 5215.0 556.0 0 0 
33 10.160679817199707 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -4043.0 5215.0 556.0 0 0 
34 10.16573977470398 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -4043.0 5215.0 556.0 0 0 
35 10.170691728591919 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -4043.0 5215.0 556.0 0 0 
36 10.175771951675415 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -4043.0 5215.0 556.0 0 0 
37 10.180788516998291 -0.00019174814224243164 0.0 0 0 0 0.0 0.0 0.0 -4043.0 5215.0 556.0 0 0 
