i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.00571584701538 -0.0 0.0 0 0 0 0.0 0.0 0.0 -889.0 8740.0 -1768.0 0 0 
2 10.010751008987427 -0.0 0.0 0 0 0 0.0 0.0 0.0 -889.0 8740.0 -1768.0 0 0 
3 10.015723705291748 -0.0 0.0 0 0 0 0.0 0.0 0.0 -874.0 8683.0 -1696.0 0 0 
4 10.02073884010315 -0.0 0.0 0 0 0 0.0 0.0 0.0 -874.0 8683.0 -1696.0 0 0 
5 10.025697708129883 -0.0 0.0 0 0 0 0.0 0.0 0.0 -874.0 8683.0 -1696.0 0 0 
6 10.030746936798096 -0.0 0.0 0 0 0 0.0 0.0 0.0 -874.0 8684.0 -1696.0 0 0 
7 10.035722970962524 -0.0 0.0 0 0 0 0.0 0.0 0.0 -874.0 8684.0 -1696.0 0 0 
8 10.040756940841675 -0.0 0.0 0 0 0 0.0 0.0 0.0 -874.0 8684.0 -1696.0 0 0 
9 10.045831203460693 -0.0 0.0 0 0 0 0.0 0.0 0.0 -874.0 8684.0 -1696.0 0 0 
10 10.051321506500244 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8685.0 -1696.0 0 0 
11 10.055701732635498 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
12 10.061860799789429 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
13 10.065740823745728 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
14 10.070730447769165 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
15 10.075706481933594 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
16 10.080662727355957 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
17 10.08571195602417 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
18 10.090643405914307 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
19 10.095722675323486 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
20 10.10064435005188 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
21 10.105641603469849 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
22 10.110779047012329 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
23 10.11568546295166 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
24 10.120822429656982 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
25 10.12565541267395 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
26 10.130681991577148 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
27 10.135638236999512 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
28 10.140671253204346 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
29 10.145650625228882 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
30 10.150645732879639 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
31 10.155687808990479 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
32 10.160661697387695 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
33 10.165696382522583 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
34 10.170762300491333 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
35 10.175686120986938 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
36 10.180760145187378 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
37 10.185659170150757 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
38 10.190802574157715 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
39 10.195663928985596 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
40 10.200859069824219 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
41 10.205682039260864 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
42 10.210728168487549 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
43 10.215696096420288 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
44 10.22067141532898 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
45 10.22570276260376 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
46 10.23067045211792 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
47 10.235671997070312 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
48 10.240785121917725 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
49 10.245707035064697 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
50 10.250656843185425 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
51 10.255710363388062 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
52 10.260643243789673 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
53 10.265663385391235 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
54 10.270841360092163 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
55 10.275686264038086 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
56 10.280701875686646 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
57 10.285742998123169 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
58 10.290710687637329 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
59 10.29567551612854 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
60 10.300658464431763 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
61 10.305700778961182 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
62 10.310648202896118 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
63 10.315857172012329 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
64 10.320671319961548 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
65 10.325824499130249 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
66 10.330655097961426 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
67 10.335696697235107 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
68 10.340687990188599 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
69 10.345690727233887 -0.0 0.0 0 0 0 0.0 0.0 0.0 -873.0 8686.0 -1696.0 0 0 
