i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.005700588226318 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 0.0 -1.0 0 0 
2 10.010685443878174 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 0.0 -1.0 0 0 
3 10.01584243774414 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 0.0 -1.0 0 0 
4 10.020688772201538 -0.0 0.0 0 0 0 0.0 0.0 0.0 0.0 0.0 -1.0 0 0 
5 10.02597951889038 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 -1.0 0 0 
6 10.0306978225708 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 -1.0 0 0 
7 10.035754919052124 -0.0 0.0 0 0 0 0.0 0.0 0.0 1.0 0.0 -1.0 0 0 
8 10.040685653686523 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
9 10.045745134353638 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
10 10.050797700881958 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
11 10.055741548538208 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
12 10.061461448669434 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
13 10.065692901611328 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
14 10.070742130279541 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
15 10.075698375701904 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
16 10.080692768096924 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
17 10.08568811416626 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
18 10.090733289718628 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
19 10.095732927322388 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
20 10.100704669952393 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
21 10.105733633041382 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
22 10.11073112487793 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
23 10.11574125289917 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
24 10.120697736740112 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
25 10.125711679458618 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
26 10.130804777145386 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
27 10.135744333267212 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
28 10.140617370605469 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
29 10.145779609680176 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
30 10.150618553161621 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
31 10.155620813369751 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
32 10.160634517669678 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
33 10.165616512298584 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
34 10.170618057250977 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
35 10.175618648529053 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
36 10.180863380432129 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
37 10.185617446899414 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
38 10.19061803817749 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
39 10.195621013641357 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
40 10.200629949569702 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
41 10.205620288848877 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
42 10.210634231567383 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
43 10.215622901916504 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
44 10.220659017562866 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
45 10.225616931915283 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
46 10.230626344680786 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
47 10.235623598098755 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
48 10.240659952163696 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
49 10.24562406539917 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
50 10.25062370300293 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
51 10.255619764328003 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
52 10.260645151138306 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
53 10.26562213897705 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
54 10.270670890808105 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
55 10.275622129440308 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
56 10.280664443969727 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
57 10.285624742507935 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
58 10.290635585784912 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
59 10.295626163482666 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
60 10.30065107345581 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
61 10.305635213851929 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
62 10.310651779174805 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
63 10.315624475479126 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
64 10.320651769638062 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
65 10.32563066482544 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
66 10.330634117126465 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
67 10.335628747940063 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
68 10.340639591217041 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
69 10.34564471244812 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
70 10.350673198699951 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
71 10.355652332305908 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
72 10.360652685165405 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
73 10.365626811981201 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
74 10.370640277862549 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
75 10.375646114349365 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
76 10.380637168884277 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
77 10.385653018951416 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
78 10.39063286781311 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
79 10.395748376846313 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
80 10.400629758834839 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
81 10.405655145645142 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
82 10.410629987716675 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
83 10.41564154624939 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
84 10.420640707015991 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
85 10.425646305084229 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
86 10.430628299713135 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
87 10.435646772384644 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
88 10.440647602081299 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
89 10.445632696151733 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
90 10.450645446777344 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
91 10.455633878707886 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
92 10.460679292678833 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
93 10.465630769729614 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
94 10.470667600631714 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
95 10.475631475448608 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
96 10.480684995651245 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
97 10.485670804977417 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
98 10.490640878677368 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
99 10.495659828186035 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
100 10.500652074813843 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
101 10.505649089813232 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
102 10.51064658164978 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
103 10.515630006790161 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
104 10.52067756652832 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
105 10.52562952041626 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
106 10.530644178390503 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
107 10.535665035247803 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
108 10.540650606155396 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
109 10.54564619064331 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
110 10.550649404525757 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
111 10.555636882781982 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
112 10.560649156570435 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
113 10.56564450263977 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
114 10.57064938545227 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
115 10.575648307800293 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
116 10.580670595169067 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
117 10.5856351852417 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
118 10.590671300888062 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
119 10.59563398361206 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
120 10.600669145584106 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
121 10.60563349723816 -0.0 0.0 0 0 0 0.0 0.0 0.0 2.0 0.0 -1.0 0 0 
