i t_now roll pitch yaw Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.010910749435425 -0.0 0.0 0.10066749155521393 0 0 0 0.0 0.0 0.0 -1.0 0.0 0.0 0 0 
2 10.015898942947388 -0.0 0.0 0.10066749155521393 0 0 0 0.0 0.0 0.0 -1.0 0.0 0.0 0 0 
3 10.020878791809082 -0.0 0.0 0.10066749155521393 0 0 0 0.0 0.0 0.0 -1.0 0.0 0.0 0 0 
4 10.025844812393188 -0.0 0.0 0.10066749155521393 0 0 0 0.0 0.0 0.0 -1.0 0.0 0.0 0 0 
5 10.030855417251587 -0.0 0.0 0.10066749155521393 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
6 10.035882472991943 -0.0 0.0 0.10066749155521393 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
7 10.040856838226318 -0.0 0.0 0.10066749155521393 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
8 10.046025514602661 -0.0 0.0 0.10105098676285706 0 0 0 0.0 0.0 0.0 0.0 1.0 0.0 0 0 
9 10.050922393798828 -0.0 0.0 0.10105098676285706 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
10 10.055910110473633 -0.0 0.0 0.10124273435212672 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
11 10.060898065567017 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
12 10.065911293029785 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
13 10.070865631103516 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
14 10.0758957862854 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
15 10.080841779708862 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
16 10.08599305152893 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
17 10.090843200683594 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
18 10.095959424972534 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
19 10.1008141040802 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
20 10.105874061584473 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
21 10.11081337928772 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
22 10.115845203399658 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
23 10.120812892913818 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
24 10.126254081726074 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
25 10.131114959716797 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
26 10.135828495025635 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
27 10.140810012817383 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
28 10.145807266235352 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
29 10.150836944580078 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
30 10.155851364135742 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
31 10.160807609558105 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
32 10.165805101394653 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
33 10.170806407928467 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
34 10.175832033157349 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
35 10.180799007415771 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
36 10.185911893844604 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
37 10.190796136856079 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
38 10.195827007293701 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
39 10.200968742370605 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
40 10.205818891525269 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
41 10.210841655731201 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
42 10.215811252593994 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
43 10.220869541168213 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
44 10.225842952728271 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
45 10.230840682983398 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
46 10.235846757888794 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
47 10.240850925445557 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
48 10.24620246887207 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
49 10.25086784362793 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
50 10.255873680114746 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
51 10.26084041595459 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
52 10.265869617462158 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
53 10.27083420753479 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
54 10.276475429534912 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
55 10.280834197998047 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
56 10.28586196899414 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
57 10.290809631347656 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
58 10.295840740203857 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
59 10.300828218460083 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
60 10.305848598480225 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
61 10.31083607673645 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
62 10.315849304199219 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
63 10.320820808410645 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
64 10.325992345809937 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
65 10.330946207046509 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
66 10.33583402633667 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
67 10.34083104133606 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
68 10.345810413360596 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
69 10.350849628448486 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
70 10.355852842330933 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
71 10.360830307006836 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
72 10.3658447265625 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
73 10.370880842208862 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
74 10.376269578933716 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
75 10.380935668945312 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
76 10.385848999023438 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
77 10.390888690948486 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
78 10.39580249786377 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
79 10.400804996490479 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
80 10.40579867362976 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
81 10.41078519821167 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
82 10.415811777114868 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
83 10.420820951461792 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
84 10.425778150558472 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
85 10.430782794952393 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
86 10.435778379440308 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
87 10.440788984298706 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
88 10.445770978927612 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
89 10.450783967971802 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
90 10.455801486968994 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
91 10.460796356201172 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
92 10.465795040130615 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
93 10.470821619033813 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
94 10.475780963897705 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
95 10.48080325126648 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
96 10.485778570175171 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
97 10.490814208984375 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
98 10.495784282684326 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
99 10.500783920288086 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
100 10.50577974319458 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
101 10.51080846786499 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
102 10.515806436538696 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
103 10.520797491073608 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
104 10.525846719741821 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
105 10.530811071395874 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
106 10.535782098770142 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
107 10.540818214416504 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
108 10.54597282409668 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
109 10.550810813903809 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
110 10.555795192718506 -0.0 0.0 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
111 10.5612154006958 -0.00019174814224243164 -0.00019174814224243164 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
112 10.56578540802002 -0.00019174814224243164 -0.0003834962844848633 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
113 10.570802450180054 -0.00019174814224243164 -0.0003834962844848633 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
114 10.57579517364502 -0.0003834962844848633 -0.0005752444267272949 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
115 10.580784559249878 -0.0003834962844848633 -0.0005752444267272949 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
116 10.585796594619751 -0.0003834962844848633 -0.0007669925689697266 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
117 10.590786218643188 -0.0003834962844848633 -0.0009587407112121582 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
118 10.595908641815186 -0.0005752444267272949 -0.0011504888534545898 0.10162622958887368 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
119 10.600777626037598 -0.0007669925689697266 -0.0013422369956970215 0.10162622958887368 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
120 10.605822086334229 -0.0007669925689697266 -0.0013422369956970215 0.10162622958887368 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
121 10.610776662826538 -0.0009587407112121582 -0.002109222114086151 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
122 10.61581301689148 -0.0013422369956970215 -0.002684466540813446 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
123 10.620786666870117 -0.0015339851379394531 -0.0034514591097831726 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
124 10.625788450241089 -0.0019174814224243164 -0.004218444228172302 0.1014344819705002 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
125 10.63077998161316 -0.0024927183985710144 -0.004985436797142029 0.10124273435212672 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
126 10.635794878005981 -0.0030679628252983093 -0.006135925650596619 0.10124273435212672 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
127 10.6408371925354 -0.0030679628252983093 -0.006135925650596619 0.10124273435212672 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
128 10.645790100097656 -0.004410199820995331 -0.008820392191410065 0.10105098676285706 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
129 10.65082311630249 -0.004410199820995331 -0.008820392191410065 0.10105098676285706 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
130 10.655777931213379 -0.006519421935081482 -0.012655340135097504 0.10047574395139236 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
131 10.660831451416016 -0.006519421935081482 -0.012655340135097504 0.10047574395139236 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
132 10.66578483581543 -0.007669903337955475 -0.014956310391426086 0.10028399634757079 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
133 10.670790672302246 -0.010737866163253784 -0.02051699161529541 0.09990050113992766 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
134 10.675787925720215 -0.012655340135097504 -0.023968450725078583 0.09951700596138835 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
135 10.680782079696655 -0.012655340135097504 -0.023968450725078583 0.09951700596138835 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
136 10.685792922973633 -0.016873791813850403 -0.03163835406303406 0.09894176316447556 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
137 10.69089937210083 -0.019174762070178986 -0.03604854643344879 0.09855826781131327 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
138 10.69579005241394 -0.02166748046875 -0.04084223508834839 0.09817477269098163 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
139 10.700777530670166 -0.024351947009563446 -0.04582767188549042 0.09779127757064998 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
140 10.705791234970093 -0.027228161692619324 -0.05100485682487488 0.09721603477373719 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
141 10.71088194847107 -0.027228161692619324 -0.05100485682487488 0.09721603477373719 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
142 10.715786933898926 -0.03278884291648865 -0.06174272298812866 0.09644904406741261 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
143 10.720795631408691 -0.03278884291648865 -0.06174272298812866 0.09644904406741261 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
144 10.725809574127197 -0.03566505014896393 -0.06711165606975555 0.09606554917991161 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
145 10.730814695358276 -0.041609227657318115 -0.07746602594852448 0.09510681126266718 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
146 10.735788583755493 -0.04410195350646973 -0.08225972950458527 0.09453156823292375 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
147 10.740794897079468 -0.04410195350646973 -0.08225972950458527 0.09453156823292375 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
148 10.745798826217651 -0.04870389401912689 -0.09031312167644501 0.09376457799226046 0 0 0 0.0 0.0 0.0 1.0 1.0 0.0 0 0 
