i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 
1 10.010830163955688 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129646.0 12353.0 -4998.0 
2 10.015803098678589 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12984.0 -5525.0 
3 10.020849466323853 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12984.0 -5525.0 
4 10.025784015655518 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12984.0 -5525.0 
5 10.030950546264648 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12984.0 -5525.0 
6 10.035832166671753 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12984.0 -5524.0 
7 10.040803670883179 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12985.0 -5524.0 
8 10.04577350616455 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12985.0 -5524.0 
9 10.050737142562866 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12985.0 -5524.0 
10 10.055744409561157 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12985.0 -5524.0 
11 10.06077241897583 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5523.0 
12 10.065723657608032 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5523.0 
13 10.070745944976807 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5523.0 
14 10.075735092163086 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5523.0 
15 10.080788850784302 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5523.0 
16 10.085731029510498 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5523.0 
17 10.090742588043213 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5523.0 
18 10.095747470855713 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5523.0 
19 10.100782632827759 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5523.0 
20 10.105746507644653 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5523.0 
21 10.110810995101929 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5523.0 
22 10.11572790145874 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5523.0 
23 10.120792865753174 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5523.0 
24 10.125741720199585 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5523.0 
25 10.130788564682007 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5523.0 
26 10.135748147964478 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5523.0 
27 10.140779256820679 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5523.0 
28 10.145720958709717 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5523.0 
29 10.150756597518921 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5523.0 
30 10.1557035446167 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5523.0 
31 10.160755157470703 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5523.0 
32 10.165724515914917 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5523.0 
33 10.17090630531311 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5523.0 
34 10.175716161727905 -0.00019174814224243164 0.0 0.02473551034927368 0.0 0.0 0.0 -0.020196459627684342 0.020196459627684342 129704.0 12986.0 -5523.0 
35 10.180731773376465 -0.0003834962844848633 0.0 0.022626280784606934 0.0 0.0 0.0 -0.018474280899742263 0.018474280899742263 129704.0 12986.0 -5523.0 
36 10.186012506484985 -0.0003834962844848633 0.0 -0.004218459129333496 0.0 0.0 0.0 0.003444357455884151 -0.003444357455884151 129704.0 12986.0 -5523.0 
37 10.190720796585083 -0.0003834962844848633 0.0 -0.004218459129333496 0.0 0.0 0.0 0.003444357455884151 -0.003444357455884151 129704.0 12986.0 -5523.0 
38 10.195748567581177 -0.00019174814224243164 0.0 -0.028953969478607178 0.0 0.0 0.0 0.023640817083568487 -0.023640817083568487 129704.0 12986.0 -5523.0 
39 10.200759410858154 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 0.0 0.0 0.0017221787279420755 -0.0017221787279420755 129704.0 12986.0 -5523.0 
40 10.205746173858643 -0.0 0.0 -0.02684473991394043 0.0 0.0 0.0 0.021918638355626414 -0.021918638355626414 129704.0 12986.0 -5523.0 
41 10.210721969604492 0.00019174814224243164 0.0 -0.02473551034927368 0.0 0.0 0.0 0.020196459627684342 -0.020196459627684342 129704.0 12985.0 -5523.0 
42 10.215736865997314 -0.0 0.0 0.02684473991394043 0.0 0.0 0.0 -0.021918638355626414 0.021918638355626414 129704.0 12985.0 -5524.0 
43 10.220730304718018 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12985.0 -5525.0 
44 10.225729942321777 -0.00019174814224243164 0.0 0.02473551034927368 0.0 0.0 0.0 -0.020196459627684342 0.020196459627684342 129704.0 12985.0 -5525.0 
45 10.23071575164795 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 0.0 0.0 0.0017221787279420755 -0.0017221787279420755 129704.0 12985.0 -5526.0 
46 10.23572850227356 -0.0 0.0 -0.02684473991394043 0.0 0.0 0.0 0.021918638355626414 -0.021918638355626414 129704.0 12985.0 -5526.0 
47 10.240723609924316 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12985.0 -5526.0 
48 10.245718479156494 -0.00019174814224243164 0.0 0.02473551034927368 0.0 0.0 0.0 -0.020196459627684342 0.020196459627684342 129704.0 12985.0 -5526.0 
49 10.250734329223633 -0.00019174814224243164 0.0 -0.002109229564666748 0.0 0.0 0.0 0.0017221787279420755 -0.0017221787279420755 129704.0 12985.0 -5526.0 
50 10.255791425704956 -0.0 0.0 -0.02684473991394043 0.0 0.0 0.0 0.021918638355626414 -0.021918638355626414 129704.0 12985.0 -5525.0 
51 10.260720252990723 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12985.0 -5525.0 
52 10.265743255615234 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12985.0 -5525.0 
53 10.270785570144653 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12985.0 -5525.0 
54 10.275743007659912 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12984.0 -5524.0 
55 10.280822992324829 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12984.0 -5524.0 
56 10.285889625549316 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12985.0 -5524.0 
57 10.29075813293457 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12985.0 -5524.0 
58 10.29580283164978 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12985.0 -5524.0 
59 10.300785064697266 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12985.0 -5524.0 
60 10.305782079696655 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5524.0 
61 10.310741186141968 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5524.0 
62 10.31578278541565 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5524.0 
63 10.320756912231445 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5524.0 
64 10.325761079788208 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5524.0 
65 10.330787658691406 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5524.0 
66 10.335746765136719 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5524.0 
67 10.340736627578735 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5524.0 
68 10.345746755599976 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5524.0 
69 10.35072636604309 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5524.0 
70 10.35573935508728 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5524.0 
71 10.360742568969727 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5524.0 
72 10.365785598754883 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5524.0 
73 10.37110185623169 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5524.0 
74 10.376157999038696 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5524.0 
75 10.380748987197876 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5524.0 
76 10.38590669631958 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5524.0 
77 10.3909912109375 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5524.0 
78 10.395919799804688 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5524.0 
79 10.400736808776855 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5524.0 
80 10.405780553817749 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5524.0 
81 10.410759925842285 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5524.0 
82 10.415812253952026 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5524.0 
83 10.420877695083618 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5524.0 
84 10.425819396972656 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5524.0 
85 10.430728197097778 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5524.0 
86 10.43573808670044 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5524.0 
87 10.441210508346558 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 129704.0 12986.0 -5524.0 
