i t_now x_val y_val Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.005783796310425 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 24.0 121.0 122.0 -0.0 -0.0 
2 10.01087212562561 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 22.0 120.0 120.0 -0.0 -0.0 
3 10.015836000442505 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 22.0 120.0 120.0 -0.0 -0.0 
4 10.021195888519287 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 22.0 120.0 120.0 -0.0 -0.0 
5 10.025781631469727 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 22.0 120.0 120.0 -0.0 -0.0 
6 10.031693935394287 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 22.0 120.0 120.0 -0.0 -0.0 
7 10.035823106765747 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 22.0 120.0 120.0 -0.0 -0.0 
8 10.040939569473267 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 22.0 120.0 120.0 -0.0 -0.0 
9 10.045875549316406 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 23.0 120.0 120.0 -0.0 -0.0 
10 10.051022052764893 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 23.0 121.0 120.0 -0.0 -0.0 
11 10.05575704574585 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 23.0 121.0 120.0 -0.0 -0.0 
12 10.060908555984497 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 23.0 121.0 120.0 -0.0 -0.0 
13 10.065739870071411 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 23.0 121.0 120.0 -0.0 -0.0 
14 10.070982933044434 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 23.0 121.0 120.0 -0.0 -0.0 
15 10.07575511932373 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 23.0 121.0 120.0 -0.0 -0.0 
16 10.081193447113037 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 23.0 121.0 120.0 -0.0 -0.0 
17 10.085763931274414 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 23.0 121.0 120.0 -0.0 -0.0 
18 10.091147184371948 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 23.0 121.0 120.0 -0.0 -0.0 
19 10.095740795135498 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 23.0 121.0 120.0 -0.0 -0.0 
20 10.10079288482666 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 23.0 121.0 120.0 -0.0 -0.0 
21 10.106038093566895 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 23.0 121.0 120.0 -0.0 -0.0 
22 10.1107759475708 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 23.0 121.0 120.0 -0.0 -0.0 
23 10.115774631500244 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 23.0 121.0 120.0 -0.0 -0.0 
24 10.12078309059143 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 23.0 121.0 120.0 -0.0 -0.0 
25 10.12575078010559 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 23.0 121.0 120.0 -0.0 -0.0 
26 10.130748748779297 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 23.0 121.0 120.0 -0.0 -0.0 
27 10.135791063308716 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 23.0 121.0 120.0 -0.0 -0.0 
28 10.140729665756226 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 23.0 121.0 120.0 -0.0 -0.0 
29 10.14569354057312 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 23.0 121.0 120.0 -0.0 -0.0 
30 10.15071439743042 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 23.0 121.0 120.0 -0.0 -0.0 
31 10.155672073364258 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 23.0 121.0 120.0 -0.0 -0.0 
32 10.160685062408447 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 23.0 121.0 120.0 -0.0 -0.0 
33 10.165668487548828 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 23.0 121.0 120.0 -0.0 -0.0 
34 10.170684814453125 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 23.0 121.0 120.0 -0.0 -0.0 
35 10.175682306289673 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 23.0 121.0 120.0 -0.0 -0.0 
36 10.180698156356812 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 23.0 121.0 120.0 -0.0 -0.0 
37 10.185676574707031 -0.0 0.0 0.0 0.0 -0.0 -0.0 0.0 0.0 23.0 121.0 120.0 -0.0 -0.0 
38 10.190703868865967 0.00019174814224243164 0.0 -0.0017257332801818848 0.0 -0.0 -0.0 0.001409055322861698 -0.001409055322861698 23.0 121.0 120.0 -0.0 -0.0 
39 10.195669651031494 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 121.0 120.0 -0.0 -0.0 
40 10.200706720352173 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 121.0 120.0 -0.0 -0.0 
41 10.205671787261963 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 121.0 120.0 -0.0 -0.0 
42 10.210700273513794 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 121.0 120.0 -0.0 -0.0 
43 10.215669631958008 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 121.0 120.0 -0.0 -0.0 
44 10.22068190574646 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 121.0 120.0 -0.0 -0.0 
45 10.225680589675903 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 121.0 120.0 -0.0 -0.0 
46 10.230692148208618 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 120.0 -0.0 -0.0 
47 10.235671520233154 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 120.0 -0.0 -0.0 
48 10.240699291229248 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 120.0 -0.0 -0.0 
49 10.245674848556519 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 120.0 -0.0 -0.0 
50 10.250719547271729 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 120.0 -0.0 -0.0 
51 10.25567078590393 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 120.0 -0.0 -0.0 
52 10.260719776153564 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 120.0 -0.0 -0.0 
53 10.265706062316895 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 120.0 -0.0 -0.0 
54 10.27068305015564 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 120.0 -0.0 -0.0 
55 10.275700330734253 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 120.0 -0.0 -0.0 
56 10.28067421913147 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 120.0 -0.0 -0.0 
57 10.285698175430298 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 120.0 -0.0 -0.0 
58 10.290682077407837 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 120.0 -0.0 -0.0 
59 10.295683860778809 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 120.0 -0.0 -0.0 
60 10.300694704055786 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 120.0 -0.0 -0.0 
61 10.305674076080322 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 121.0 -0.0 -0.0 
62 10.310683488845825 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 121.0 -0.0 -0.0 
63 10.315676212310791 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 121.0 -0.0 -0.0 
64 10.320687055587769 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 121.0 -0.0 -0.0 
65 10.325673341751099 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 121.0 -0.0 -0.0 
66 10.330681324005127 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 121.0 -0.0 -0.0 
67 10.33568024635315 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 121.0 -0.0 -0.0 
68 10.3406822681427 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 121.0 -0.0 -0.0 
69 10.345673084259033 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 121.0 -0.0 -0.0 
70 10.350690603256226 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 121.0 -0.0 -0.0 
71 10.355731725692749 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 121.0 -0.0 -0.0 
72 10.360678672790527 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 121.0 -0.0 -0.0 
73 10.365705251693726 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 121.0 -0.0 -0.0 
74 10.370675802230835 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 121.0 -0.0 -0.0 
75 10.375725030899048 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 121.0 -0.0 -0.0 
76 10.38067889213562 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 121.0 -0.0 -0.0 
77 10.385730028152466 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 121.0 -0.0 -0.0 
78 10.3906729221344 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 121.0 -0.0 -0.0 
79 10.395738363265991 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 121.0 -0.0 -0.0 
80 10.40068006515503 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 121.0 -0.0 -0.0 
81 10.405699968338013 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 121.0 -0.0 -0.0 
82 10.410696983337402 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 121.0 -0.0 -0.0 
83 10.41572904586792 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 121.0 -0.0 -0.0 
84 10.42068338394165 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 121.0 -0.0 -0.0 
85 10.425694465637207 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 121.0 -0.0 -0.0 
86 10.430691719055176 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 121.0 -0.0 -0.0 
87 10.4357328414917 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 121.0 -0.0 -0.0 
88 10.440684795379639 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 121.0 -0.0 -0.0 
89 10.44577956199646 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 121.0 -0.0 -0.0 
90 10.450724840164185 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 121.0 -0.0 -0.0 
91 10.455683708190918 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 121.0 -0.0 -0.0 
92 10.460695028305054 0.00019174814224243164 0.0 0.002109229564666748 0.0 -0.0 -0.0 -0.0017221787279420755 0.0017221787279420755 23.0 120.0 121.0 -0.0 -0.0 
93 10.46568489074707 0.0003834962844848633 0.0 0.0003834962844848633 0.0 -0.0 -0.0 -0.00031312340508037734 0.00031312340508037734 23.0 120.0 121.0 -0.0 -0.0 
94 10.470753908157349 0.0003834962844848633 0.0 0.004218459129333496 0.0 -0.0 -0.0 -0.003444357455884151 0.003444357455884151 23.0 120.0 121.0 -0.0 -0.0 
95 10.475688219070435 0.0005752444267272949 0.0 0.0024927258491516113 0.0 -0.0 -0.0 -0.0020353021330224525 0.0020353021330224525 23.0 120.0 121.0 -0.0 -0.0 
96 10.480723142623901 0.0005752444267272949 0.0 0.006327688694000244 0.0 -0.0 -0.0 -0.005166536183826226 0.005166536183826226 23.0 120.0 121.0 -0.0 -0.0 
97 10.485709190368652 0.0007669925689697266 0.0 0.004601955413818359 0.0 -0.0 -0.0 -0.0037574808609645285 0.0037574808609645285 23.0 120.0 121.0 -0.0 -0.0 
98 10.490697622299194 0.0007669925689697266 0.0 0.008436918258666992 0.0 -0.0 -0.0 -0.006888714911768302 0.006888714911768302 23.0 120.0 121.0 -0.0 -0.0 
99 10.495704412460327 0.0009587407112121582 0.0 0.006711184978485107 0.0 -0.0 -0.0 -0.005479659588906604 0.005479659588906604 23.0 120.0 121.0 -0.0 -0.0 
100 10.500694274902344 0.0009587407112121582 0.0 0.01054614782333374 0.0 -0.0 -0.0 -0.008610893639710378 0.008610893639710378 23.0 120.0 121.0 -0.0 -0.0 
101 10.505717754364014 0.001150481402873993 0.0 0.008820481598377228 0.0 -0.0 -0.0 -0.0072018930672109295 0.0072018930672109295 23.0 120.0 121.0 -0.0 -0.0 
102 10.510689496994019 0.0013422295451164246 0.0 0.010929562151432037 0.0 -0.0 -0.0 -0.008923950127681338 0.008923950127681338 23.0 120.0 121.0 -0.0 -0.0 
103 10.515719890594482 0.0015339776873588562 0.0 0.013038791716098785 0.0 -0.0 -0.0 -0.010646128855623414 0.010646128855623414 23.0 120.0 121.0 -0.0 -0.0 
104 10.520695209503174 0.0015339776873588562 0.0 0.016873754560947418 0.0 -0.0 -0.0 -0.013777362906427186 0.013777362906427186 23.0 120.0 121.0 -0.0 -0.0 
105 10.525721549987793 0.0015339776873588562 0.0 0.016873754560947418 0.0 -0.0 -0.0 -0.013777362906427186 0.013777362906427186 23.0 120.0 121.0 -0.0 -0.0 
106 10.530683994293213 0.0013422295451164246 0.0 0.018599487841129303 0.0 -0.0 -0.0 -0.015186418229288887 0.015186418229288887 23.0 120.0 121.0 -0.0 -0.0 
107 10.535709619522095 0.0013422295451164246 0.0 0.01476452499628067 0.0 -0.0 -0.0 -0.012055184178485112 0.012055184178485112 23.0 120.0 121.0 -0.0 -0.0 
108 10.540700674057007 0.0013422295451164246 0.0 0.01476452499628067 0.0 -0.0 -0.0 -0.012055184178485112 0.012055184178485112 23.0 120.0 121.0 -0.0 -0.0 
109 10.545702457427979 0.001150481402873993 0.00019174814224243164 0.016490258276462555 -0.013614118099212646 -0.0 0.012835513637103696 -0.019881996319898662 0.007046482682794963 23.0 120.0 121.0 -0.0 -0.0 
110 10.550703763961792 0.001150481402873993 0.00019174814224243164 0.012655295431613922 -0.002109229564666748 -0.0 0.001988600704340009 -0.011327305802713041 0.009338705098373031 23.0 120.0 121.0 -0.0 -0.0 
111 10.555721998214722 0.001150481402873993 0.0003834962844848633 0.012655295431613922 -0.015723347663879395 -0.0 0.014824114341443706 -0.01774506262126489 0.002920948279821184 23.0 119.0 121.0 -0.0 -0.0 
