i t_now roll pitch yaw Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.010860204696655 -0.0 0.0 0.09165535122156143 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
2 10.015685558319092 -0.0 0.0 0.09165535122156143 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
3 10.020812511444092 -0.0 0.0 0.09165535122156143 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
4 10.025696277618408 -0.0 0.0 0.09165535122156143 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
5 10.030745267868042 -0.0 0.0 0.09165535122156143 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
6 10.035687446594238 -0.0 0.0 0.09203884642920457 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
7 10.04075312614441 -0.0 0.0 0.09203884642920457 0 0 0 0.0 0.0 0.0 1.0 0.0 1.0 0 0 
8 10.045681953430176 -0.0 0.0 0.09203884642920457 0 0 0 0.0 0.0 0.0 2.0 0.0 1.0 0 0 
9 10.050739765167236 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 0.0 2.0 0 0 
10 10.055692434310913 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
11 10.060747861862183 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
12 10.065702438354492 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
13 10.070744037628174 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
14 10.075678586959839 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
15 10.080748796463013 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
16 10.085676431655884 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
17 10.090728044509888 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
18 10.095672607421875 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
19 10.100705862045288 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
20 10.10568618774414 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
21 10.11072063446045 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
22 10.115686416625977 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
23 10.120717525482178 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
24 10.125693321228027 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
25 10.130716562271118 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
26 10.135676622390747 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
27 10.14070987701416 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
28 10.145712614059448 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
29 10.150723695755005 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
30 10.155673503875732 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
31 10.160719156265259 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
32 10.1656973361969 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
33 10.170707702636719 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
34 10.175678730010986 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
35 10.180716753005981 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
36 10.185677766799927 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
37 10.190716981887817 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
38 10.195672273635864 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
39 10.200705766677856 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
40 10.205703020095825 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
41 10.210791826248169 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
42 10.215693712234497 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
43 10.220752000808716 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
44 10.225686073303223 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
45 10.230741024017334 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
46 10.235674142837524 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
47 10.240728855133057 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
48 10.245689392089844 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
49 10.250759840011597 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
50 10.255696058273315 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
51 10.260797262191772 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
52 10.265676498413086 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
53 10.271512746810913 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
54 10.275702476501465 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
55 10.28074336051941 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
56 10.285685300827026 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
57 10.290687799453735 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
58 10.295637845993042 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
59 10.300651788711548 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
60 10.305638790130615 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
61 10.310648202896118 -0.0 0.0 0.09223059401847422 0 0 0 0.0 0.0 0.0 2.0 1.0 2.0 0 0 
