i t_now roll pitch yaw Tx Ty Tz T1 T2 T3 psi_1 psi_2 psi_3 Tix Tiy 
1 10.005693674087524 -0.0 0.0 -0.0782330185174942 0 0 0 0.0 0.0 0.0 -1838.0 -485.0 2516.0 0 0 
2 10.011229515075684 -0.0 0.0 -0.0782330185174942 0 0 0 0.0 0.0 0.0 -1836.0 -480.0 2519.0 0 0 
3 10.016727209091187 -0.0 0.0 -0.0782330185174942 0 0 0 0.0 0.0 0.0 -1836.0 -480.0 2519.0 0 0 
4 10.020686149597168 -0.0 0.0 -0.0782330185174942 0 0 0 0.0 0.0 0.0 -1836.0 -480.0 2519.0 0 0 
5 10.026380062103271 -0.0 0.0 -0.0782330185174942 0 0 0 0.0 0.0 0.0 -1836.0 -480.0 2519.0 0 0 
6 10.030693292617798 -0.0 0.0 -0.0782330185174942 0 0 0 0.0 0.0 0.0 -1836.0 -480.0 2519.0 0 0 
7 10.035710096359253 -0.0 0.0 -0.07804127037525177 0 0 0 0.0 0.0 0.0 -1836.0 -480.0 2519.0 0 0 
8 10.040670156478882 -0.0 0.0 -0.07804127037525177 0 0 0 0.0 0.0 0.0 -1836.0 -480.0 2519.0 0 0 
9 10.045706748962402 -0.0 0.0 -0.07804127037525177 0 0 0 0.0 0.0 0.0 -1835.0 -480.0 2519.0 0 0 
10 10.05067229270935 -0.0 0.0 -0.07804127037525177 0 0 0 0.0 0.0 0.0 -1835.0 -480.0 2519.0 0 0 
11 10.055700778961182 -0.0 0.0 -0.07804127037525177 0 0 0 0.0 0.0 0.0 -1835.0 -480.0 2519.0 0 0 
12 10.060728549957275 -0.0 0.0 -0.07804127037525177 0 0 0 0.0 0.0 0.0 -1835.0 -480.0 2519.0 0 0 
13 10.065706729888916 -0.0 0.0 -0.07804127037525177 0 0 0 0.0 0.0 0.0 -1835.0 -480.0 2519.0 0 0 
14 10.070678949356079 -0.0 0.0 -0.07804127037525177 0 0 0 0.0 0.0 0.0 -1835.0 -480.0 2519.0 0 0 
15 10.075774908065796 -0.0 0.0 -0.07804127037525177 0 0 0 0.0 0.0 0.0 -1835.0 -480.0 2519.0 0 0 
16 10.080672979354858 -0.0 0.0 -0.07804127037525177 0 0 0 0.0 0.0 0.0 -1835.0 -480.0 2519.0 0 0 
